"","years","technology","scenario","capacity","generation","retirement","cap.change","investment","CAPEX","Fixed.O.M","Variable.O.M","Fuel","annual.capex","annual.FOM","annual.VOM","annual.Fuel","annual.opex"
"1029",2032,"PV utility","95% by 2035",366309.6,815380.35,156.192625897457,42775.15,42931.3426258975,621.945740551326,14.7196706786163,0,0,26700965.6823265,5391956.67841567,0,0,5391956.67841567
"1030",2032,"Wind off","Reference",23331,88244.29,0,2247,2247,2032.10531612425,75.2831625514832,0,0,4566140.64533119,1756431.46548865,0,0,1756431.46548865
"1031",2032,"Wind off","95% by 2035",23331,88136.47,0,2247,2247,2032.10531612425,75.2831625514832,0,0,4566140.64533119,1756431.46548865,0,0,1756431.46548865
"1032",2032,"Wind off","95% by 2050",23331,88334.12,0,2247,2247,2032.10531612425,75.2831625514832,0,0,4566140.64533119,1756431.46548865,0,0,1756431.46548865
"1033",2032,"Wind on","Reference",176620.5,622804.1,1079.05,672.399999999994,1751.44999999999,682.5,33.3486,0,0,1195364.625,5890046.4063,0,0,5890046.4063
"1034",2032,"Wind on","95% by 2050",198017.8,709493.7,1079.05,5446.59999999998,6525.64999999998,682.5,33.3486,0,0,4453756.12499998,6603616.40508,0,0,6603616.40508
"1035",2032,"Wind on","95% by 2035",312813.8,1107283.2,1079.05,28871,29950.05,682.5,33.3486,0,0,20440909.125,10431902.29068,0,0,10431902.29068
"1036",2033,"Batteries","95% by 2035",86328.65,138541.965,249.05,29696.05,29945.1,532.4242,13.310605,0,0,15943495.91142,1149086.56033325,0,0,1149086.56033325
"1037",2033,"Batteries","Reference",49629.2,62295.912,249.05,2643.7,2892.75,532.4242,13.310605,0,0,1540170.10455,660594.677666,0,0,660594.677666
"1038",2033,"Batteries","95% by 2050",48385.65,63502.95,249.05,4131.65,4380.7,532.4242,13.310605,0,0,2332390.69294,644042.27481825,0,0,644042.27481825
"1039",2033,"Biomass","Reference",5740.05,33076.4,134,-136.150000000001,0,4067.8429003268,149.833992094862,4.79249011857707,3.19246619489232,0,860054.606324113,158518.320158103,105595.288848736,1124168.21533095
"1040",2033,"Biomass","95% by 2035",5740.05,30855.679,134,-136.150000000001,0,4067.8429003268,149.833992094862,4.79249011857707,3.19246619489232,0,860054.606324113,147875.536709486,98505.7121279489,1106435.85516155
"1041",2033,"Biomass","95% by 2050",5740.05,33103.519,134,-136.150000000001,0,4067.8429003268,149.833992094862,4.79249011857707,3.19246619489232,0,860054.606324113,158648.287697628,105681.865339476,1124384.75936122
"1042",2033,"Coal","95% by 2035",100885.35,17632.7752,31443.5533025961,-31401.45,42.1033025961042,2627.11118107785,64.5,6.84,4.87396394075418,110610.057010529,6507105.075,120608.182368,85941.5105002246,6713654.76786822
"1043",2033,"Coal","95% by 2050",153526.75,501404.02,1861.35,-1990.64999999999,0,2627.11118107785,64.5,6.84,4.87396394075418,0,9902475.375,3429603.4968,2443825.11322919,15775903.9850292
"1044",2033,"Coal","Reference",153854.35,636267.68,1868.95,-1990.64999999999,0,2627.11118107785,64.5,6.84,4.87396394075418,0,9923605.575,4352070.9312,3101145.72898732,17376822.2351873
"1045",2033,"CSP","95% by 2050",1005,2075.7794,0,0,0,3323.69847544186,38.977,2.8854875,0,0,39171.885,5989.6355114575,0,45161.5205114575
"1046",2033,"CSP","Reference",1005,2066.6941,0,0,0,3323.69847544186,38.977,2.8854875,0,0,39171.885,5963.41999187375,0,45135.3049918737
"1047",2033,"CSP","95% by 2035",1005,2051.1729,0,0,0,3323.69847544186,38.977,2.8854875,0,0,39171.885,5918.63376328875,0,45090.5187632887
"1048",2033,"Gas CC","95% by 2035",302152.3,903174.735,859.499999999999,-556.5,302.999999999999,984.620670133306,27.3,1.74,1.06312896219438,298340.063050391,8248757.79,1571524.0389,960191.218700734,10780473.0476007
"1049",2033,"Gas CC","Reference",314610.45,1271029.4,859.499999999999,2237.45000000001,3096.95000000001,984.620670133306,27.3,1.74,1.06312896219438,3049320.98436935,8588865.285,2211591.156,1351268.16694055,12151724.6079405
"1050",2033,"Gas CC","95% by 2050",311138.75,1261320.5,859.499999999999,521.950000000012,1381.45000000001,984.620670133306,27.3,1.74,1.06312896219438,1360204.22475567,8494087.875,2194697.67,1340946.3541595,12029731.8991595
"1051",2033,"Gas CC CCS","95% by 2050",0,0,0,0,0,1765.29986516105,60.2,5.3,1.06312896219438,0,0,0,0,0
"1052",2033,"Gas CC CCS","95% by 2035",0,0,0,0,0,1765.29986516105,60.2,5.3,1.06312896219438,0,0,0,0,0
"1053",2033,"Gas CC CCS","Reference",0,0,0,0,0,1765.29986516105,60.2,5.3,1.06312896219438,0,0,0,0,0
"1054",2033,"Gas CT","95% by 2050",167149.3,18371.60375,1909.1,-1903.70000000001,5.39999999998827,832.212793575923,20.9,4.94,1.06312896219438,4493.94908530022,3493420.37,90755.722525,19531.3840285839,3603707.47655358
"1055",2033,"Gas CT","Reference",167870.7,18069.59575,1909.1,-1516,393.1,832.212793575923,20.9,4.94,1.06312896219438,327142.849154695,3508497.63,89263.803005,19210.3105769695,3616971.74358197
"1056",2033,"Gas CT","95% by 2035",166699.85,23665.5117,2406.52274900918,-2077.85000000001,328.672749009174,832.212793575923,20.9,4.94,1.06312896219438,273525.666625203,3484026.865,116907.627798,25159.49089342,3626093.98369142
"1057",2033,"Geothermal","95% by 2050",3801.45,28308.493,0,22.1499999999996,22.1499999999996,4709.83037424738,126.52,0,0,104322.742789578,480959.454,0,0,480959.454
"1058",2033,"Geothermal","Reference",3801.45,28308.763,0,22.1499999999996,22.1499999999996,4709.83037424738,126.52,0,0,104322.742789578,480959.454,0,0,480959.454
"1059",2033,"Geothermal","95% by 2035",4590,34134.36,0,109.4,109.4,4709.83037424738,126.52,0,0,515255.442942662,580726.8,0,0,580726.8
"1060",2033,"Hydro","95% by 2050",79494.3,280967.82,0,19.3999999999942,19.3999999999942,2336.60766457153,60.09673,0,0,45330.1886926741,4777347.483639,0,0,4777347.483639
"1061",2033,"Hydro","Reference",79499.5,281901.775,0,5.60000000000582,5.60000000000582,2336.60766457153,60.09673,0,0,13085.0029216142,4777659.986635,0,0,4777659.986635
"1062",2033,"Hydro","95% by 2035",79690.4,266134.955,0,67.0999999999913,67.0999999999913,2336.60766457153,60.09673,0,0,156786.374292729,4789132.452392,0,0,4789132.452392
"1063",2033,"Nuclear","95% by 2035",92091.6,732980.42,0,0,0,6699.46643525888,144.97233201581,2.35177865612648,7.29621597332016,0,13350734.0110672,1723807.70711462,5347983.44853492,20422525.1667167
"1064",2033,"Nuclear","95% by 2050",92091.6,735201.45,0,0,0,6699.46643525888,144.97233201581,2.35177865612648,7.29621597332016,0,13350734.0110672,1729031.07806324,5364188.56309814,20443953.6522285
"1065",2033,"Nuclear","Reference",92091.6,735209.3,0,0,0,6699.46643525888,144.97233201581,2.35177865612648,7.29621597332016,0,13350734.0110672,1729049.53952569,5364245.83839353,20444029.3889864
"1066",2033,"PHS","95% by 2050",29144,28821.262,0,1279.3,1279.3,0,17.6,0.5063,0,0,512934.4,14592.2049506,0,527526.6049506
"1067",2033,"PHS","Reference",29398.3,28975.464,0,1113.9,1113.9,0,17.6,0.5063,0,0,517410.08,14670.2774232,0,532080.3574232
"1068",2033,"PHS","95% by 2035",31253.55,43088.075,0,4061.85,4061.85,0,17.6,0.5063,0,0,550062.48,21815.4923725,0,571877.9723725
"1069",2033,"PV dist","95% by 2050",85756.8,123992.96,0,4505.59999999999,4505.59999999999,719.505602791681,10.5579563800902,0,0,3241804.44393819,905416.553696119,0,0,905416.553696119
"1070",2033,"PV dist","95% by 2035",85756.8,121210.215,0,4505.59999999999,4505.59999999999,719.505602791681,10.5579563800902,0,0,3241804.44393819,905416.553696119,0,0,905416.553696119
"1071",2033,"PV dist","Reference",85756.8,124031.47,0,4505.59999999999,4505.59999999999,719.505602791681,10.5579563800902,0,0,3241804.44393819,905416.553696119,0,0,905416.553696119
"1072",2033,"PV utility","95% by 2050",246417.6,563666.65,189.734082182682,11838.7,12028.4340821827,614.103583029089,14.5875547589733,0,0,7386704.46809759,3594630.23357478,0,0,3594630.23357478
"1073",2033,"PV utility","95% by 2035",434279.95,944936.575,314.232535658269,67970.35,68284.5825356582,614.103583029089,14.5875547589733,0,0,41933806.8007933,6335082.55134919,0,0,6335082.55134919
"1074",2033,"PV utility","Reference",226151.95,525485.18,123.892331471587,10275.75,10399.6423314716,614.103583029089,14.5875547589733,0,0,6386457.61797769,3299003.95447359,0,0,3299003.95447359
"1075",2033,"Wind off","95% by 2050",25731,96652.305,0,2400,2400,1990.53772925628,74.035316309924,0,0,4777290.55021507,1905002.72397065,0,0,1905002.72397065
"1076",2033,"Wind off","Reference",25731,96581.853,0,2400,2400,1990.53772925628,74.035316309924,0,0,4777290.55021507,1905002.72397065,0,0,1905002.72397065
"1077",2033,"Wind off","95% by 2035",25731,96472.455,0,2400,2400,1990.53772925628,74.035316309924,0,0,4777290.55021507,1905002.72397065,0,0,1905002.72397065
"1078",2033,"Wind on","95% by 2050",211729.6,762051.55,1132.3,13711.8,14844.1,673.75,32.8329,0,0,10001212.375,6951696.78384,0,0,6951696.78384
"1079",2033,"Wind on","Reference",184144.45,651015.68,1132.3,7523.95000000001,8656.25000000001,673.75,32.8329,0,0,5832148.43750001,6045996.312405,0,0,6045996.312405
"1080",2033,"Wind on","95% by 2035",364615.45,1269210.9,1132.3,51801.65,52933.95,673.75,32.8329,0,0,35664248.8125,11971382.608305,0,0,11971382.608305
"1081",2034,"Batteries","95% by 2050",52517.3,70089.91,249.05,4131.65,4380.7,522.5462,13.063655,0,0,2289118.13834,686067.8887315,0,0,686067.8887315
"1082",2034,"Batteries","95% by 2035",116024.7,193785.52,249.05,29696.05,29945.1,522.5462,13.063655,0,0,15647698.21362,1515706.6522785,0,0,1515706.6522785
"1083",2034,"Batteries","Reference",52272.9,66807.64,249.05,2643.7,2892.75,522.5462,13.063655,0,0,1511595.52005,682875.1314495,0,0,682875.1314495
"1084",2034,"Biomass","Reference",5603.9,32186.736,134,-136.15,0,4039.98376282921,149.833992094862,4.79249011857707,3.19246619489232,0,839654.708300397,154254.614229249,102755.066603924,1096664.38913357
"1085",2034,"Biomass","95% by 2035",5603.9,28963.306,134,-136.15,0,4039.98376282921,149.833992094862,4.79249011857707,3.19246619489232,0,839654.708300397,138806.357806324,92464.3752973219,1070925.44140404
"1086",2034,"Biomass","95% by 2050",5603.9,32159.866,134,-136.15,0,4039.98376282921,149.833992094862,4.79249011857707,3.19246619489232,0,839654.708300397,154125.840019763,102669.285037267,1096449.83335743
"1087",2034,"Coal","Reference",151863.7,616885.76,1868.95,-1990.64999999999,0,2609.1500745527,64.5,6.84,4.87595739323536,0,9795208.65,4219498.5984,3007908.68225361,17022615.9306536
"1088",2034,"Coal","95% by 2035",69483.9,320.9664,31443.5533025961,-31401.45,42.1033025961042,2609.1500745527,64.5,6.84,4.87595739323536,109853.83510754,4481711.55,2195.410176,1565.01849106014,4485471.97866706
"1089",2034,"Coal","95% by 2050",151536.1,468424.1,1861.35,-1990.64999999999,0,2609.1500745527,64.5,6.84,4.87595739323536,0,9774078.45,3204020.844,2284015.95356462,15262115.2475646
"1090",2034,"CSP","Reference",1005,2072.5162,0,0,0,3289.54224531581,38.977,2.8854875,0,0,39171.885,5980.2195886475,0,45152.1045886475
"1091",2034,"CSP","95% by 2050",1005,2081.6326,0,0,0,3289.54224531581,38.977,2.8854875,0,0,39171.885,6006.5248468925,0,45178.4098468925
"1092",2034,"CSP","95% by 2035",1005,2047.6116,0,0,0,3289.54224531581,38.977,2.8854875,0,0,39171.885,5908.357676655,0,45080.242676655
"1093",2034,"Gas CC","Reference",316847.9,1264394.2,859.499999999999,2237.45000000001,3096.95000000001,981.331291502571,27.3,1.74,1.07860658505784,3039133.9432189,8649947.67,2200045.908,1363783.91022894,12213777.4882289
"1094",2034,"Gas CC","95% by 2035",301595.8,688351.17,859.499999999999,-556.5,302.999999999999,981.331291502571,27.3,1.74,1.07860658505784,297343.381325278,8233565.34,1197731.0358,742460.104794269,10173756.4805943
"1095",2034,"Gas CC","95% by 2050",311660.7,1243159.9,859.499999999999,521.950000000012,1381.45000000001,981.331291502571,27.3,1.74,1.07860658505784,1355660.11264624,8508337.11,2163098.226,1340880.45441985,12012315.7904198
"1096",2034,"Gas CC CCS","95% by 2050",0,0,0,0,0,1715.95918570003,59.3,5.22,1.07860658505784,0,0,0,0,0
"1097",2034,"Gas CC CCS","95% by 2035",0,0,0,0,0,1715.95918570003,59.3,5.22,1.07860658505784,0,0,0,0,0
"1098",2034,"Gas CC CCS","Reference",0,0,0,0,0,1715.95918570003,59.3,5.22,1.07860658505784,0,0,0,0,0
"1099",2034,"Gas CT","95% by 2050",165245.6,17396.7985,1909.1,-1903.69999999998,5.40000000001737,827.82695540161,20.9,4.94,1.07860658505784,4470.26555918307,3453633.04,85940.18459,18764.3014210244,3558337.52601102
"1100",2034,"Gas CT","Reference",166354.7,17143.7365,1909.1,-1516,393.1,827.82695540161,20.9,4.94,1.07860658505784,325418.776168373,3476813.23,84690.05831,18491.3470813964,3579994.6353914
"1101",2034,"Gas CT","95% by 2035",164622,11683.2984,2406.52274900918,-2077.85000000001,328.672749009174,827.82695540161,20.9,4.94,1.07860658505784,272084.161135742,3440599.8,57715.494096,12601.6825894357,3510916.97668544
"1102",2034,"Geothermal","95% by 2050",3823.6,28472.852,0,22.1500000000001,22.1500000000001,4686.28122237614,126.52,0,0,103801.129075632,483761.872,0,0,483761.872
"1103",2034,"Geothermal","Reference",3823.6,28473.404,0,22.1500000000001,22.1500000000001,4686.28122237614,126.52,0,0,103801.129075632,483761.872,0,0,483761.872
"1104",2034,"Geothermal","95% by 2035",4699.4,34903.21,0,109.4,109.4,4686.28122237614,126.52,0,0,512679.165727948,594568.088,0,0,594568.088
"1105",2034,"Hydro","95% by 2035",79757.5,257095.38,0,67.1000000000058,67.1000000000058,2314.86473075401,60.09673,0,0,155327.423433608,4793164.942975,0,0,4793164.942975
"1106",2034,"Hydro","95% by 2050",79513.7,280404.7,0,19.4000000000087,19.4000000000087,2314.86473075401,60.09673,0,0,44908.375776648,4778513.360201,0,0,4778513.360201
"1107",2034,"Hydro","Reference",79505.1,281620.7,0,5.60000000000582,5.60000000000582,2314.86473075401,60.09673,0,0,12963.2424922359,4777996.528323,0,0,4777996.528323
"1108",2034,"Nuclear","Reference",92091.6,735192.6,0,0,0,6653.23374440961,144.97233201581,2.35177865612648,7.30660898715415,0,13350734.0110672,1729010.26482213,5371764.85844923,20451509.1343385
"1109",2034,"Nuclear","95% by 2035",92091.6,732023.94,0,0,0,6653.23374440961,144.97233201581,2.35177865612648,7.30660898715415,0,13350734.0110672,1721558.27786561,5348612.69881599,20420904.9877488
"1110",2034,"Nuclear","95% by 2050",92091.6,735168.2,0,0,0,6653.23374440961,144.97233201581,2.35177865612648,7.30660898715415,0,13350734.0110672,1728952.88142292,5371586.57718994,20451273.46968
"1111",2034,"PHS","95% by 2035",35315.4,47840.04,0,4061.85,4061.85,0,17.6,0.5063,0,0,621551.04,24221.412252,0,645772.452252
"1112",2034,"PHS","Reference",30512.2,30489.002,0,1113.9,1113.9,0,17.6,0.5063,0,0,537014.72,15436.5817126,0,552451.3017126
"1113",2034,"PHS","95% by 2050",30423.3,30952.484,0,1279.3,1279.3,0,17.6,0.5063,0,0,535450.08,15671.2426492,0,551121.3226492
"1114",2034,"PV dist","95% by 2035",90262.4,126186.75,0,4505.60000000001,4505.60000000001,708.654326986842,10.4622755473482,0,0,3192912.93567192,944350.100364962,0,0,944350.100364962
"1115",2034,"PV dist","Reference",90262.4,129919.54,0,4505.60000000001,4505.60000000001,708.654326986842,10.4622755473482,0,0,3192912.93567192,944350.100364962,0,0,944350.100364962
"1116",2034,"PV dist","95% by 2050",90262.4,129890.28,0,4505.60000000001,4505.60000000001,708.654326986842,10.4622755473482,0,0,3192912.93567192,944350.100364962,0,0,944350.100364962
"1117",2034,"PV utility","Reference",236427.7,547370.3,123.892331471587,10275.75,10399.6423314716,606.261425506853,14.4562615120887,0,0,6304901.98463938,3417860.65990165,0,0,3417860.65990165
"1118",2034,"PV utility","95% by 2035",502250.3,1074492.8,314.232535658269,67970.35,68284.5825356583,606.261425506853,14.4562615120887,0,0,41398308.3482086,7260661.681325,0,0,7260661.681325
"1119",2034,"PV utility","95% by 2050",258256.3,587876,189.734082182682,11838.7,12028.4340821827,606.261425506853,14.4562615120887,0,0,7292375.59327929,3733420.60994443,0,0,3733420.60994443
"1120",2034,"Wind off","Reference",28131,104919.416,0,2400,2400,1951.49098338616,72.8631449439529,0,0,4683578.36012678,2049713.13041834,0,0,2049713.13041834
"1121",2034,"Wind off","95% by 2035",28131,104808.44,0,2400,2400,1951.49098338616,72.8631449439529,0,0,4683578.36012678,2049713.13041834,0,0,2049713.13041834
"1122",2034,"Wind off","95% by 2050",28131,104970.49,0,2400,2400,1951.49098338616,72.8631449439529,0,0,4683578.36012678,2049713.13041834,0,0,2049713.13041834
"1123",2034,"Wind on","95% by 2035",416417.1,1431138.6,1132.3,51801.65,52933.95,665,32.3172,0,0,35201076.75,13457434.70412,0,0,13457434.70412
"1124",2034,"Wind on","95% by 2050",225441.4,814609.4,1132.3,13711.8,14844.1,665,32.3172,0,0,9871326.50000001,7285634.81208,0,0,7285634.81208
"1125",2034,"Wind on","Reference",191668.4,679227.26,1132.3,7523.94999999998,8656.24999999998,665,32.3172,0,0,5756406.24999999,6194186.01648,0,0,6194186.01648
"1126",2035,"Batteries","95% by 2035",137113.9,226437.49,688.5,21089.2,21777.7,511.6804,12.79201,0,0,11143222.24708,1753962.379939,0,0,1753962.379939
"1127",2035,"Batteries","Reference",55321.8,71157.245,688.5,3048.9,3737.4,511.6804,12.79201,0,0,1912354.32696,707677.018818,0,0,707677.018818
"1128",2035,"Batteries","95% by 2050",57967.1,78664.87,688.5,5449.8,6138.3,511.6804,12.79201,0,0,3140847.79932,741515.722871,0,0,741515.722871
"1129",2035,"Biomass","95% by 2050",5521.25,31633.139,121.3,-82.6499999999996,38.6500000000004,4011.75413794644,149.833992094862,4.79249011857707,3.19246619489232,155054.297431631,827270.928853757,151601.506077075,100987.72689583,1079860.16182666
"1130",2035,"Biomass","95% by 2035",6312.2,34134.9295,121.3,708.3,829.6,4011.75413794644,149.833992094862,4.79249011857707,3.19246619489232,3328151.23284037,945782.124901188,163591.312327075,108974.608493783,1218348.04572205
"1131",2035,"Biomass","Reference",5521.25,31716.216,121.3,-82.6499999999996,38.6500000000004,4011.75413794644,149.833992094862,4.79249011857707,3.19246619489232,155054.297431631,827270.928853757,151999.651778656,101252.947409903,1080523.52804232
"1132",2035,"Coal","95% by 2050",151108.35,441956.88,620.5,-427.75,192.75,2591.18896802756,64.5,6.84,4.86234168970904,499451.673587312,9746488.575,3022985.0592,2148945.36267774,14918418.9968777
"1133",2035,"Coal","Reference",151421.45,607849.68,632,-442.25,189.75,2591.18896802756,64.5,6.84,4.86234168970904,491678.10668323,9766683.525,4157691.8112,2955572.8401403,16879948.1763403
"1134",2035,"Coal","95% by 2035",51910.9,160.4832,17117.642289555,-17573,0,2591.18896802756,64.5,6.84,4.86234168970904,0,3348253.05,1097.705088,780.324153857914,3350131.07924186
"1135",2035,"CSP","95% by 2050",1005,2078.9758,0,0,0,3255.38601518976,38.977,2.8854875,0,0,39171.885,5998.8586837025,0,45170.7436837025
"1136",2035,"CSP","95% by 2035",1005,2041.8362,0,0,0,3255.38601518976,38.977,2.8854875,0,0,39171.885,5891.6928321475,0,45063.5778321475
"1137",2035,"CSP","Reference",1005,2066.1156,0,0,0,3255.38601518976,38.977,2.8854875,0,0,39171.885,5961.750737355,0,45133.635737355
"1138",2035,"Gas CC","95% by 2050",312868.95,1227068.2,428.200000000001,1208.25,1636.45,976.945453328257,27.3,1.74,1.07708651025976,1598722.38709903,8541322.335,2135098.668,1321658.60538873,11998079.6083887
"1139",2035,"Gas CC","Reference",320977.45,1267336.55,428.2,4129.54999999999,4557.74999999999,976.945453328257,27.3,1.74,1.07708651025976,4452673.13990685,8762684.385,2205165.597,1365031.10196414,12332881.0839641
"1140",2035,"Gas CC","95% by 2035",301274.3,570561.665,428.2,-321.5,106.7,976.945453328257,27.3,1.74,1.07708651025976,104240.079870125,8224788.39,992777.2971,614544.272642848,9832109.95974285
"1141",2035,"Gas CC CCS","95% by 2035",194.45,1017.751,0,194.45,194.45,1666.618506239,58.4,5.14,1.07708651025976,324073.968538174,11355.88,5231.24014,1096.20587290338,17683.3260129034
"1142",2035,"Gas CC CCS","Reference",0,0,0,0,0,1666.618506239,58.4,5.14,1.07708651025976,0,0,0,0,0
"1143",2035,"Gas CC CCS","95% by 2050",0,0,0,0,0,1666.618506239,58.4,5.14,1.07708651025976,0,0,0,0,0
"1144",2035,"Gas CT","95% by 2050",163518.45,16282.45085,1685.85056627909,-1727.14999999999,0,823.441117227297,20.9,4.94,1.07708651025976,0,3417535.605,80435.307199,17537.6081645026,3515508.5203635
"1145",2035,"Gas CT","Reference",164709.4,16196.47165,1682.80446986929,-1645.29999999999,37.5044698693016,823.441117227297,20.9,4.94,1.07708651025976,30882.7225701952,3442426.46,80010.569951,17445.0011280196,3539882.03107902
"1146",2035,"Gas CT","95% by 2035",161095.95,8080.04485,4261.49582088419,-3526.04999999999,735.445820884202,823.441117227297,20.9,4.94,1.07708651025976,605596.328409033,3366905.355,39915.421559,8702.90731022885,3415523.68386923
"1147",2035,"Geothermal","95% by 2035",5843.5,43241.15,0,1144.1,1144.1,4662.84981626426,126.52,0,0,5334766.47478794,739319.62,0,0,739319.62
"1148",2035,"Geothermal","95% by 2050",3845.75,28636.916,0,22.1500000000001,22.1500000000001,4662.84981626426,126.52,0,0,103282.123430254,486564.29,0,0,486564.29
"1149",2035,"Geothermal","Reference",3845.75,28636.459,0,22.1500000000001,22.1500000000001,4662.84981626426,126.52,0,0,103282.123430254,486564.29,0,0,486564.29
"1150",2035,"Hydro","95% by 2035",79816.2,246930.32,0,58.6999999999971,58.6999999999971,2293.12179693648,60.09673,0,0,134606.249480165,4796692.621026,0,0,4796692.621026
"1151",2035,"Hydro","95% by 2050",79521.2,280034.91,0,7.5,7.5,2293.12179693648,60.09673,0,0,17198.4134770236,4778964.085676,0,0,4778964.085676
"1152",2035,"Hydro","Reference",79508.6,281560,0,3.5,3.5,2293.12179693648,60.09673,0,0,8025.92628927768,4778206.866878,0,0,4778206.866878
"1153",2035,"Nuclear","95% by 2050",92091.6,735154.35,0,0,0,6606.39146474453,144.97233201581,2.35177865612648,7.3274053458498,0,13350734.0110672,1728920.30928854,5386773.91421473,20466428.2345704
"1154",2035,"Nuclear","Reference",92091.6,735212.715,0,0,0,6606.39146474453,144.97233201581,2.35177865612648,7.3274053458498,0,13350734.0110672,1729057.5708498,5387201.57822775,20466993.1601447
"1155",2035,"Nuclear","95% by 2035",92091.6,731830.67,0,0,0,6606.39146474453,144.97233201581,2.35177865612648,7.3274053458498,0,13350734.0110672,1721103.74960474,5362419.96361484,20434257.7242867
"1156",2035,"PHS","95% by 2035",38740.7,48668.894,0,3425.3,3425.3,0,17.6,0.5063,0,0,681836.32,24641.0610322,0,706477.3810322
"1157",2035,"PHS","Reference",31903.45,32307.633,0,1391.25,1391.25,0,17.6,0.5063,0,0,561500.72,16357.3545879,0,577858.0745879
"1158",2035,"PHS","95% by 2050",31484.35,32315.132,0,1061.05,1061.05,0,17.6,0.5063,0,0,554124.56,16361.1513316,0,570485.7113316
"1159",2035,"PV dist","Reference",94548.25,135467.56,0,4285.85000000001,4285.85000000001,697.803051182003,10.3665947146062,0,0,2990679.20690839,980143.388725266,0,0,980143.388725266
"1160",2035,"PV dist","95% by 2035",94548.25,130656.91,0,4285.85000000001,4285.85000000001,697.803051182003,10.3665947146062,0,0,2990679.20690839,980143.388725266,0,0,980143.388725266
"1161",2035,"PV dist","95% by 2050",94548.25,135358.99,0,4285.85000000001,4285.85000000001,697.803051182003,10.3665947146062,0,0,2990679.20690839,980143.388725266,0,0,980143.388725266
"1162",2035,"PV utility","95% by 2035",533544.8,1129310,808.011116707014,31294.5000000001,32102.5111167071,598.419267984616,14.3257674330266,0,0,19210761.2029278,7643438.71990069,0,0,7643438.71990069
"1163",2035,"PV utility","95% by 2050",272693.75,614790.75,245.736616545307,14437.45,14683.1866165453,598.419267984616,14.3257674330266,0,0,8786701.78675456,3906547.2429399,0,0,3906547.2429399
"1164",2035,"PV utility","Reference",241212.65,556556.5,162.556329074331,4784.95000000001,4947.50632907434,598.419267984616,14.3257674330266,0,0,2960683.11579392,3455556.32580404,0,0,3455556.32580404
"1165",2035,"Wind off","95% by 2050",29731,111206.8,0,1600,1600,1914.67673213515,71.7579923834902,0,0,3063482.77141624,2133436.87155355,0,0,2133436.87155355
"1166",2035,"Wind off","Reference",29731,111445.058,0,1600,1600,1914.67673213515,71.7579923834902,0,0,3063482.77141624,2133436.87155355,0,0,2133436.87155355
"1167",2035,"Wind off","95% by 2035",29731,109350.49,0,1600,1600,1914.67673213515,71.7579923834902,0,0,3063482.77141624,2133436.87155355,0,0,2133436.87155355
"1168",2035,"Wind on","Reference",197974.5,706290.63,1252.9,6306.10000000001,7559.00000000001,656.25,31.8015,0,0,4960593.75,6295886.06175,0,0,6295886.06175
"1169",2035,"Wind on","95% by 2035",450001.4,1532335.8,1252.9,33584.3,34837.2,656.25,31.8015,0,0,22861912.5,14310719.5221,0,0,14310719.5221
"1170",2035,"Wind on","95% by 2050",239185.1,862200.73,1252.9,13743.7,14996.6,656.25,31.8015,0,0,9841518.74999999,7606444.95765,0,0,7606444.95765
"1171",2036,"Batteries","95% by 2050",63416.9,87239.83,688.5,5449.8,6138.3,497.8512,12.44628,0,0,3055960.02096,789304.494132,0,0,789304.494132
"1172",2036,"Batteries","95% by 2035",158203.1,259089.46,688.5,21089.2,21777.7,497.8512,12.44628,0,0,10842054.07824,1969040.079468,0,0,1969040.079468
"1173",2036,"Batteries","Reference",58370.7,75506.85,688.5,3048.89999999999,3737.39999999999,497.8512,12.44628,0,0,1860669.07488,726498.075996,0,0,726498.075996
"1174",2036,"Biomass","Reference",5438.6,31245.696,121.3,-82.6499999999996,38.6500000000004,3981.10820024293,149.833992094862,4.79249011857707,3.19246619489232,153869.831939391,814887.149407116,149744.689328063,99750.8282158822,1064382.66695106
"1175",2036,"Biomass","95% by 2050",5438.6,31106.412,121.3,-82.6499999999996,38.6500000000004,3981.10820024293,149.833992094862,4.79249011857707,3.19246619489232,153869.831939391,814887.149407116,149077.172134387,99306.1687543928,1063270.4902959
"1176",2036,"Biomass","95% by 2035",7020.5,39306.553,121.3,708.3,829.6,3981.10820024293,149.833992094862,4.79249011857707,3.19246619489232,3302727.36292154,1051909.54150198,188376.266847826,125484.841690243,1365770.65004005
"1177",2036,"Coal","95% by 2035",34337.9,0,17117.642289555,-17573,0,2572.03045440074,64.5,6.84,4.86240639603178,0,2214794.55,0,0,2214794.55
"1178",2036,"Coal","95% by 2050",150680.6,415489.66,620.5,-427.75,192.75,2572.03045440074,64.5,6.84,4.86240639603178,495758.870085743,9718898.7,2841949.2744,2020279.58026907,14581127.5546691
"1179",2036,"Coal","Reference",150979.2,598813.6,632,-442.25,189.75,2572.03045440074,64.5,6.84,4.86240639603178,488042.77872254,9738158.4,4095885.024,2911675.07867082,16745718.5026708
"1180",2036,"CSP","Reference",1005,2059.715,0,0,0,3221.22978506372,38.977,2.8854875,0,0,39171.885,5943.2818860625,0,45115.1668860625
"1181",2036,"CSP","95% by 2050",1005,2076.319,0,0,0,3221.22978506372,38.977,2.8854875,0,0,39171.885,5991.1925205125,0,45163.0775205125
"1182",2036,"CSP","95% by 2035",1005,2036.0608,0,0,0,3221.22978506372,38.977,2.8854875,0,0,39171.885,5875.02798764,0,45046.91298764
