,111CA,113FF,211,212,213,Hydroelectric power generation,Nuclear electric power generation,Solar electric power generation,Wind electric power generation,Geothermal electric power generation,Biomass electric power generation,Other electric power generation,Electric bulk power transmission and control,Electric power distribution,Coal electric power generation,Gas electric power generation,221200,221300,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE,F010,F02S,F02E,F02N,F02R,F030,F040,F050,F06C,F06S,F06E,F06N,F07C,F07S,F07E,F07N,F10C,F10S,F10E,F10N
3364OT,4.047191802298914,45.94614069350302,33.6785419290382,31.33178056505756,15.1642489895757,0.013563055632221752,0.2845035390386373,0.0002838905433684515,0.05194771554827294,0.011156197111468282,0.004496541334999161,0.0014036467317103442,0.12438250547361329,2.415867759842418,0.08026750843182472,0.09099876062909741,0.08752489227082368,0.0010204851563286382,223.3423007712614,57.37823569001233,7.571270778862113,19.09285666193608,100.8951517627133,291.534034815007,72.22848754686584,30.51711274796223,518.7877268987164,40032.05072395894,7.859277847230627,19.65924559132819,34.25001764589071,5.284518739906938,1.350649380183826,15.40752419464543,10.35738920107429,2.431665939218314,52.50000737432305,21.37041382765719,40.50304509896452,4.327174516653479,1.020183048358769,0.8640898037847378,5.65326388008286,882.6438310750937,1300.320383980889,2446.608648142408,2.195930676619864,45.21398419758643,1.125761517148155,678.0772912291187,2.441059809774348,5.163441936175158,3.099270233191328,41.74446937739332,8.859926960174434,0.6980678599448408,0.8952365159706249,0.6395481427171275,0.1544571318628729,0.3041503187595597,2.756213935404685,9.376134102713191,1.091801577628072,14.33057737183944,1344.810605843263,12.04854120374213,65.41889766326592,43.16239016034245,4.941250697442466,27.9368176478729,5.148805293146546,1.471409937334874,3.11062636144429,0.2341102961127305,2.166164278670163,0.7633709452523177,6.003288242803017,386.1677271280614,46219.5616611697,440.6230097305084,17.56815643447716,14.86581945808326,195.6170062943294,15051.15600190216,0.0,55037.33883055922,0.0,1.629505415121992,-2012.818979846887,125560.4429650402,-33.09101372347625,0.0,0.0,29466.83257879458,0.0,0.0,0.0,-168.0189194828792,0.0,0.0,0.0,578.2296236136774,0.0
337,3.747185273045834,0.357905223668691,6.347610121110699,2.644991454331318,2.663899871206852,0.0018325694366291812,0.038440636416503304,3.835781163421017e-05,0.00701890476584864,0.0015073672489344892,0.0006075492458707414,0.00018965343578226213,0.01680591631879689,0.32641946915761477,0.010845327682434746,0.012295278587801656,0.22610197811590246,0.0023021444512442823,19414.07787995957,264.9725676460683,22.14990408857543,10.77708881779611,31.59740319043088,364.8020077895531,48.16514021302468,14.87046707526559,127.7149293354643,223.2273635953747,1111.821866597502,373.6825492604972,33.0690455004122,24.52369757675477,6.930899861397068,34.61029882116308,4.107626898325128,2.921465319693239,21.52926535073949,349.0960358400161,56.94359651877105,122.2735390266533,3.854846931705807,0.8930168027878536,243.1215397187779,0.1275127495390644,8.137823058964388,4.798859651426513,1.918837970942684,0.4476518961657373,0.7650289404297109,19.07106854293916,1.592960953059671,2.003247981326023,1.102238820416756,289.8847035125275,362.4318777777744,1.863636801903181,1.096298807909302,0.8511568813899951,0.03567201210120792,1889.24561903885,86.39077833964834,4.249711256449019,9.224393686500811,3.7391280369468,79.60988639114521,3.897167120571053,12.76855352119441,2.633891149140487,1.562650863154115,100.5432975734874,89.46123520041684,3.740042953997549,111.7364425692072,0.2916306224164175,57.96746920770687,5.931817056768693,352.7103025469485,243.176097297192,5.421680284535697,2.024689246607547,919.9684592783292,34.8500601148366,60.3087645217969,27394.91362182337,0.1030828754560422,13455.50475123232,6.834661578593222,304.4185228054918,1053.507457302034,3989.814886209618,-129.1050891615961,0.0,0.0,0.04025043713773451,0.8369862382361346,0.0,0.0,1.432865334202061,1.205210666519186,0.0,0.0,102.3032653651123,0.3213090728092249
339,150.4222880003449,2.327885422412082,39.04867930088508,25.64276207237248,18.62258664919628,0.07005809791207163,1.469563889935526,0.00146639754513491,0.2683287778856652,0.057625801350015216,0.02322626564803417,0.007250344084005955,0.6424807199284304,12.47883254711183,0.41461077189090967,0.47004157874903285,3.724226191765747,0.10800652325431323,1190.604448408346,39.30481165512866,116.2748073660181,80.71386436963526,116.7281652592674,1406.846792290845,39.7026792383173,461.0310130409161,1219.186234196651,131.818112313035,41.013624142862,4431.729736001364,150.4739447042498,97.53606420105211,122.1609319229538,50.07850085067083,26.78423217494653,25.8362717755207,433.8058949830312,179.2655714807284,942.5843359266366,117.0763588576949,79.63132736893603,22.66897633219951,625.7823648542927,2.809279299623729,8.22423225544496,5.635166341994871,18.03192894149984,30.25624461186873,3.446465062438793,181.3928101392286,149.7968325816616,38.59085851485642,25.51004966232597,242.3718676185608,138.6226672673015,207.1032440848004,79.48912548458722,53.11308244770153,3.194873416880027,31.66615167657325,546.9393700705391,59.11867894414938,34.83051732457014,72.80770237519205,1368.272358318469,90.32336876042582,1149.483421767754,365.4161389093811,236.5036400409962,13264.60592044889,11673.30662487832,533.6425210277814,780.5921831180729,32.74276076757106,304.4452732844896,33.64485231045306,164.9095259491818,1043.262395198285,221.7051247751154,84.99361825624035,6.435863390553442,4341.761015344965,140.1865965271016,37020.98795714708,154.769023479711,31146.41458758338,602.2542967489791,204.8033347872337,1983.344180951811,32092.17259920714,-216.9827428936281,0.0,1.921621730683869,16.70953722044312,73.75325793398409,0.0,3.864640944491523,-2.33720611951435,106.2003281438671,0.0,101.8127377225902,260.9803598278093,28.31299947460111
311FT,30034.04249271629,261.0351248273143,29.67624472711546,9.396487716982143,3.834975834822564,0.03374479755887512,0.7078430251981271,0.0007063178958057692,0.12924559128534285,0.02775654861718919,0.011187366709916326,0.0034922642869071032,0.3094628954482293,6.010663872175044,0.19970505880344402,0.22640434713268326,0.01263557700634404,0.18114550884731517,36.94737467802172,40.83341631921189,155.81178181672,14.70077796618184,25.56507095006785,16.32407228397531,6.765762173817385,8.901422245471277,40.26101066443812,6.612384483672653,7.340382874889269,27.53053969620753,151268.7988239673,39.05387180087747,735.836779171746,851.6688027339928,647.5503615258954,307.559483415652,2730.421997016218,297.8206622537737,1657.312497221137,0.715864517746284,353.7390545106437,140.1217752497616,7.135277896305003,581.6916623148462,1.861295901256105,479.2002258992214,32.70015086941945,0.7242146654935389,0.01013725414518131,53.55661668189818,2.282062356342261,21.23836817601383,15.5199600778483,2.823661555334538,72.28246536987719,1.487574260421562,0.6787889050200094,0.07162602681157504,0.002601218636729328,1.049156123044238,44.26790507309261,2.051947245748151,0.7066247582389615,0.6455664868204112,4737.945598306337,110.567868741289,22.93021315645157,2.811530256402063,4768.624774267045,82.25901332671901,6975.052562559259,5688.683165345632,9149.481588608272,800.8575123901363,4109.186512422836,3783.686069514593,52556.7294577182,2644.87432311061,1750.49769655044,19.83449605226965,566.5622468525304,51362.93796474697,9.587533008772423,555697.8407097004,0.0,2.072844451575453,0.0,0.007395123393701544,3491.798225697293,67384.46457346716,-170.9677124349573,0.0,0.0,0.0,0.0,0.0,0.0,-4.699227544074301e-05,0.0,0.0,0.0,2.802405378499883e-05,0.0
313TT,185.4876358181067,31.62546679225907,28.4773804400548,10.02900236941481,4.043734427326004,0.030905453770506026,0.6482839274370531,0.0006468871249863252,0.11837065075118004,0.025421066124953776,0.010246042936360193,0.003198419320343805,0.2834241690819321,5.504916546245504,0.18290154065430894,0.20735430614282782,0.07579845198627733,0.15189162748826857,1534.84319915852,358.0805747645804,220.7420534075552,8.894067993917199,32.58106185905504,975.2673654178961,8.287534337090138,11.66973942832945,3517.872333093325,574.4252309126724,1406.66716089495,1863.779178442092,74.96639033432398,5562.115664976847,1535.405125129147,2236.519930662202,352.3274941792075,83.62606628409324,582.6966377789723,1296.027710702305,924.8480133259586,55.02681853397549,53.1240699160733,30.88366151363782,1256.718080227198,0.0558528354442643,0.9007728783186624,127.2652611712508,13.12994024322946,0.4277953174154837,0.2678834568619904,52.65757128095943,3.204183041336028,10.37855624416705,68.86344213540738,22.46992465324398,19.83765793698485,1.593000336061039,1.640118184545222,1.492736557505662,0.004875894861361991,8.593503435232556,182.7183150245482,142.2675046074436,1.034431204439159,1.119565254733925,204.5268594036649,12.37170437711617,86.5988335686343,11.49651690897963,37.91023656395437,104.8149148781262,163.8601844988495,130.0229021946602,96.56662720326081,2.01233960948585,259.6280387753837,0.8801687175503573,78.2214584731382,339.5852627694808,419.2322004569277,109.1994564808667,4.534628638912532,660.3360586878383,25.19997009494813,10873.86523766374,0.0,697.2776110351195,0.8040778327756731,311.3712757972,115.0366252843081,9045.598560166985,-135.6329487784377,0.0,0.0,0.8380328605268499,0.09846896920425112,0.0,0.0,-1.883330152523389,0.1417894901787278,0.0,0.0,2.484216666538993,0.03780106738932058
315AL,5.03810879288767,0.01761864740362165,0.0,0.000584553264251614,0.0,0.008931993654459451,0.18736071533373902,0.000186957025075085,0.03421033417709514,0.00734694927968901,0.0029612116738511125,0.0009243760433271782,0.08191249669261239,1.5909774379795043,0.05286042433307385,0.05992752478075831,0.0,0.0,0.8741259937915716,0.2160015052369703,1.120882092666723,0.0,0.0,0.5865466284221296,0.0005853699328915185,0.0005853699328915185,294.9725894611655,0.3482951100704535,0.8622499111492067,7.097090530254491,0.02341479731566074,33.20036668188283,1487.960202484173,1.355815221606386,247.3746128782297,13.92545449997771,0.004097623390978982,1.674051117728317,576.3054940500008,51.64689372400288,1.024863685108956,206.4931609383036,158.7191492189347,0.0,0.0,0.07832214649996727,0.007031186942331669,0.0,0.0,0.03102520513269906,0.0005853699328915185,0.002926849664457592,24.91184806224843,0.009365968926632261,0.998522038128838,0.0,0.0,0.0,0.0,0.001170739865783037,0.08780548993372776,123.1279516494216,0.0,0.0,29.88600212185105,10.92517198989616,152.9095585907589,95.30084348425572,35.47625072704732,27.80533522284728,67.54593515329451,0.07434198147722285,0.05678088349047729,88.09372131160615,1.156670858002839,0.0,0.0444881148997554,574.9932756585331,0.2557296826508411,2.049727370217913,37.72198224432996,368.6159560362511,30.78149905179098,12572.50141564142,0.0,0.379464856606353,0.0,0.1918611202102127,-983.2767188694812,4657.314001089284,-236.4632636660498,0.0,0.0,0.0,0.0,0.0,0.0,-0.001315783712340804,0.0,0.0,0.0,0.0007846735059799673,0.0
322,251.0957558329868,0.6283876577784873,93.92258992083984,165.1657345994607,55.22515906389728,0.19578109916074796,4.106774837358898,0.004097926317575154,0.7498591117453636,0.16103838192245434,0.0649070407774819,0.020261474067450002,1.7954467118854343,34.87276453583962,1.1586519626405907,1.313556315134873,0.7734179014764665,0.03973721466801862,2315.91252671023,649.5072154011501,1385.839126870467,1500.418009633894,2255.789748621143,1977.461287104958,378.8076067661556,1003.47325460657,3319.464773715944,764.8421276746867,1103.854742577595,2004.904874811135,26231.55412675029,400.9906569092296,73.85857645348317,29934.31595978757,5986.127196277304,266.3179747497547,6465.490163342033,3909.765132148754,5441.777033921598,147.1383798172496,858.7483070480914,257.7869229849046,1768.431602815803,20.87460842412346,46.91506283236596,9.656981605473762,203.8311594091006,984.7213498272519,15.56717046391757,2684.382947757217,438.1461684719202,1193.774006586206,179.1079145440111,933.1610204689084,396.553071827356,1487.70773740263,515.7295608225602,80.31245028894917,4.698586863493807,2.718814361077581,1378.850934003097,952.5044241355994,418.6492266151533,332.9086034071224,3485.530689972988,674.4161258809828,3369.795224781604,249.5228639620876,205.9682991277419,1128.793722067257,2424.591733737494,1260.093211810314,949.5674806020493,62.04894772519691,193.6869979984904,1187.607840484847,2764.029094339013,1328.951505708762,132.0485216085632,849.0279129230098,45.88780160799398,10326.47488277606,53.90074890439195,19152.72593655303,0.03534270015635731,182.4293506812999,136.8942510300583,10.95975579058153,643.2655481577685,22822.44688206928,-46.05649548941908,0.0,0.0,-8.81931620854732,16.76434200702375,0.0,0.0,-0.3584942700211133,24.13966070292841,0.0,0.0,1.951544588996469,6.435631723031828
323,36.32096296786565,3.742455753214088,63.70841615384764,23.84602752290032,38.49341613581242,0.30628818797371005,6.424811326234867,0.00641096832963085,1.1731111407413644,0.2519352195114031,0.10154330521021217,0.03169790242468812,2.808872369927932,54.55641992563512,1.8126438744630324,2.0549827602803967,18.475091736692875,0.46259927997410705,522.2582683903729,49.74142029995846,35.04820232842427,56.8026534914812,103.4137341648521,98.88054839558733,24.55884092374463,25.3688973336584,173.7520972528131,48.67567606222097,53.90945475557975,100.3650825497521,448.0484181199,95.97752509511233,70.47196151433958,228.2698190352645,1487.734085876323,47.40129516954141,586.9076854900516,115.0695710357112,9589.77875433834,329.7652572729663,242.2588592848269,195.6542677194296,5597.49559618123,15.11779778556591,31.0598354359402,12.397878707956,538.314018519491,141.6794521896191,13.81270291480317,736.5801382816156,23.71176556241916,4495.140765572071,1027.256225471953,842.3250666781884,6524.274532825985,1153.48461462305,1606.960316292134,1874.67029272624,16.66281206927227,8.328940859406107,907.2715791461892,316.776749292823,677.9989124953788,385.7300390030135,6806.645356738415,1201.792444241661,2517.283620453463,37.37927008703358,925.2654800633343,1855.507328679158,2749.489748435143,216.4755549844697,1324.141719001915,716.7659972481475,284.4361265386489,358.8179252274346,803.169623810599,2613.495731624796,724.7969339700475,617.3276151458317,47.89509246107633,10877.05284104315,624.7903185570666,6310.368202519205,0.0,339.1946115904234,3291.291589009024,28.65554249232032,906.3219411011866,3611.529672991872,64.74133801526868,0.0,0.0,-0.7339054336495939,403.0581081953009,0.0,0.0,-0.1115063610947263,580.3798306740775,0.0,0.0,1.215578287416911,154.7292190913364
324,6666.407026315484,411.4595373671984,5578.327658185938,3514.711324815495,2004.160815003908,0.003357789776915798,0.00453083413365658,0.0034353738216837022,0.0034911852963485914,0.0033100123779004438,26.62435780896145,0.004505310988637755,0.004507225025196955,0.004507245764512852,6653.778955848034,3771.6733103557767,93.82269746207713,169.93885136993237,48746.03684700368,969.332606794039,665.7466807759561,2103.96276925149,774.2294442969522,1352.396756365335,127.3491474796207,952.3935587184657,767.7902576612768,275.1967778242772,322.2116894168346,733.940260758831,3419.344779445511,285.7017551328461,26.02802406729194,1142.015693453783,1649.276995627642,18645.38093937729,11840.9277104838,2357.269645950265,5506.00333097929,1148.046499355694,577.4153580895205,146.6442616102995,1658.662352137062,10389.00569470551,5392.915684830634,1160.001884851505,17679.4884689457,2562.216328782355,11.60222923044152,16063.62807391575,148.2085757834134,239.8955984639101,132.7014717025867,834.3174323673758,565.753131651034,7861.26630800856,3618.014762925573,25.96009074050558,534.0652827413448,107.1217659795639,7205.268114863796,2014.486107065639,47.06185091121938,757.6644336822241,2149.943459823434,1546.605987613278,5170.679020541896,1303.129202926183,621.5075140381856,1413.396758949833,3022.548045551622,714.4307499503141,568.7641584433181,119.9637322377907,1382.879960087529,1026.718931312532,3409.015308830686,3753.269779974483,15211.71409716764,570.1283848738286,2519.579017471241,95208.21512517134,15525.58525108465,181929.7363197278,0.0,15.66787084536749,0.0,0.06137163370467405,-2306.027535811444,110301.7563538419,-234.3786664170617,0.0,0.0,-0.001599849678917708,0.0,0.0,0.0,-0.0005641136897843738,0.0,0.0,0.0,-0.0007989778438767493,0.0
325,16598.75763860894,806.0920647091501,7026.413667543152,2218.421315390737,911.8990382665412,6.253314811059702,403.8885448824967,0.13088915858667174,23.950754744896585,5.14362062089531,2.0731529303685656,0.6471583642293158,57.34717786359542,1113.8479450231025,37.0077372632119,41.95543490053478,5.279083277354696,183.9279408095708,8918.03346636871,1833.29997360544,3124.77533834262,1746.23339677566,5770.046192144198,3690.443792488937,1602.718456062694,1994.648631593429,9373.309109609048,1542.304051079828,1610.196815889354,5102.532919694924,7872.73915849505,6806.814282331584,173.1804023202683,9505.581378650202,6363.357983282173,9907.952555829448,148673.0697523132,48667.06546073093,1782.55429315426,165.0414450618555,73.2739086532478,29.45704680645779,1007.331058484364,35.40369836247353,215.1114042122786,12.85875147698284,251.4942901802763,26.5116048294476,0.6843820708516333,152.8194201591132,477.1303149810698,392.659283271796,121.0158255552489,613.4693443651812,869.6708346752818,149.7799001648262,95.10239939893783,8.287915154588207,1.61602090797255,248.5871173386516,10279.72405907134,354.2919806301055,104.5478341822432,120.7244714481681,6281.462682536607,1434.381596687458,4940.783124529896,632.3186547240928,489.4170110771062,19195.00224438232,20576.88223496643,2312.696405964036,616.149261658468,237.3630099249639,708.6265319190921,109.4742092654995,1019.625108020306,3705.571529022109,1047.599487416124,1052.329136570338,100.684129423849,26360.76894653161,2333.177174408225,209423.0805070657,0.0,889.8061487680457,0.0,2.689044739408695,175.1478743282677,158217.1965950834,-6161.215628202329,0.0,0.0,-11.4716621667311,0.0,0.0,0.0,-1.116777658314322,0.0,0.0,0.0,4.566867668639062,0.0
326,1058.116929925282,60.87332043133983,129.4905296182533,821.3686928967554,362.517261172974,0.00020258738710527262,0.45274749184698515,0.00020726830817384087,13.255553589694072,0.0001997048068747446,0.00012245916242449253,0.0022337069667691277,0.19793731766259176,3.844514808492797,4.929985069590263e-05,4.2608195256255625e-05,0.7989465028620558,0.3769336842503617,23384.32704740929,597.8260648987259,1124.196084005146,701.8686590496274,2038.448051286534,5659.867496238883,755.3535082606776,1451.66226817692,24033.87844717829,3114.706964982134,3484.973001373035,4553.397869208162,17155.3650542523,348.4316381491629,197.8423597357943,2535.065303959646,497.08556136302,380.5325254777975,10102.09834717196,14681.10298592328,10974.55904574078,1155.138511751029,1609.091408554205,281.6662512266029,4936.220150597692,1.83843320067552,12.27913063331186,8.073691312695535,703.4391343064719,46.62779664764181,21.40175138155072,3163.799066127274,303.1394082490643,305.7340151448347,107.7060760995338,4877.122130100438,402.726218308472,273.4182568738337,121.5572852014975,95.2625119054396,0.6220286009741706,44.45203963948509,137.8777407040733,1262.294092193698,71.85440150610884,550.4138199998035,5165.779793536179,231.0066147365636,2023.783403832035,372.108949012363,452.1908969004075,7080.659920574192,2829.218644947173,1294.491039033761,954.1673715322108,23.58037170465012,174.1644386324161,136.6015852272276,5892.064126848162,4806.654306297133,1255.681726555641,288.7845926464512,18.32484318966182,7732.251378671755,1936.938456265865,20029.51053351011,0.03509726473860483,729.734298511142,109.9576436320733,58.83714593657831,1160.310323923871,27270.8524860231,-279.0650246370079,0.0,0.0,37.44807575232313,13.46563153868134,0.0,0.0,3.043015335878042,19.38971278194103,0.0,0.0,12.11815509827137,5.16929596548959
42,37362.47048523337,2462.04199538779,8204.0,4512.695396062625,2926.938214419126,0.0007947050902363255,552.2763392195851,0.0008130672985324057,0.0008262764825363319,0.0007833973715528083,27.005663266757754,2.72474950985143,241.45047551270767,4689.666100298297,0.00019339230766407862,0.00016714243734400935,1272.4917517211466,265.73654796752555,86694.89902813837,10205.0,5887.093166424004,29344.92360509852,18786.12169682323,30653.31124694749,6839.0,9412.0,71237.0,14597.0,5753.0,10070.24313483493,67449.0,2807.0,2005.0,13028.32114880103,3953.0,16134.0,54869.453414096,15123.11000545554,58583.0,4253.617801203917,1824.0,2304.0,20677.15003152211,2094.630934633752,3289.0,1013.480538922156,8812.457211816953,1464.03055219333,183.4546155031592,7662.285113045997,2330.0,4647.0,410.8836944127708,14360.07666148828,3605.0,3769.0,2086.0,489.0,419.0,719.0,7976.0,12459.04465792548,845.0,2530.0,16847.0,4591.970096099242,10321.0,2365.0,3554.312734518843,25026.07657379246,18954.0,4475.0,4364.0,595.2852344092304,3586.271165940977,3079.0,21544.0,14979.63870182985,15482.3396106449,2123.0,1867.0,44236.0,9482.0,582262.957925844,3.981030182267386,183241.7247471158,26432.0,3111.725858757517,14054.88021603549,198837.3335688301,53315.63272070646,0.0,0.0,11950.62699168214,361.0,0.0,0.0,4365.191694667011,441.0,0.0,0.0,10132.64723455104,1278.0
441,5.999112152413836,1.003277096735041,184.0,213.7014416369555,104.318565558461,0.08997963675619695,1.8874452625359948,0.0018833785441480383,0.34463005255565426,0.07401212461929668,0.02983082624989372,0.009312033105082149,0.8251748695001166,16.02728097385378,0.5325084146128702,0.6037013818049959,0.0,0.0,2630.79291071931,172.0,239.00378236374,190.6083584921286,331.2666497069143,2976.030217953079,42.0,1.0,2920.0,1061.0,116.0,243.2474236346806,1052.0,28.0,0.0,364.8689648824044,99.0,1.0,555.0045862841182,165.0012002182215,27.0,720.9352220658261,548.0,66.0,2094.534653759354,0.0,13.0,0.0,1243.19307781425,10.00020868984515,0.0,10.39235740274786,128.0,91.0,48.10345690686097,112.0005979169002,7.0,25.0,10.0,33.0,0.0,43.0,426.0,361.8560788004674,0.0,14.0,836.0,0.0,1747.0,47.0,0.0,0.0,0.0,0.0,0.0,3.988510783311426,22.12506047411708,32.0,69.0,7720.919595952473,0.0,0.0,0.0,0.0,1.0,171934.9689338831,0.0,31361.93333232533,0.0,12.99050615409368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,64.4062167795154,0.0,0.9759961920304637,0.0,0.0,0.3732340770459134,7.829092402829544,0.007812223720771543,1.4295198805527025,0.3070010951182002,0.12373778450632933,0.0386261626151426,3.4228120041632306,66.48090209610525,2.2088362857669472,2.504143561502121,0.0,0.0,249.4282609657564,0.0,16.59219784499621,0.0,0.976782443083498,3.904024408722844,0.0,0.9759961920304637,9.759961920304637,0.0,4.879980960152318,5.861939733053563,7.80796953624371,0.0,0.0,0.9756458090830786,49.77580579355365,1.951992384060927,95.64841721032207,1.952006582950791,33.18387052903577,10.73499354480681,5.855977152182782,1.951992384060927,29.30135469868574,0.0,8.783965728274174,0.0,316.5265330187843,40.99269552335505,0.0,56.80024700728846,0.0,0.9759961920304637,0.9780998075957879,0.9760014024288366,13.66394668842649,8.783965728274174,10.7359581123351,0.9759961920304637,0.0,60.51176390588875,83.93567251461988,4.878040814534966,1.951992384060927,1.951992384060927,20.49592003263974,0.0,349.406636746906,0.0,6.971854682523809,9.759991783538815,8.783965728274174,0.9759961920304637,3.903984768121855,0.9731928340960985,0.9815443077809999,36.11185910512716,1795.832993336053,68.6246139646932,0.0,0.9759961920304637,0.0,15.61593907248742,0.0,213050.1604597256,0.0,94.24749426523391,0.0,9.752834260725951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,104.9844626672421,0.0,17.0,13.98046814447372,6.018378782218901,0.6073625481043293,12.74025552211796,0.012712805172999254,2.326252854750666,0.4995818411802525,0.2013580771867825,0.06285622345930449,5.569930369125786,108.184146573513,3.5944317986368732,4.074984327183721,0.0,0.0,2101.627708106055,13.0,44.0006963347471,12.04995369777825,32.02577882362917,210.0021323152374,5.0,11.0,251.0,62.0,61.0,79.08043813637765,154.0,31.0,0.0,34.98743498872371,359.0,13.0,353.0029170419707,27.00019639934533,200.0,80.99272258991944,69.0,11.0,312.2287682622639,0.0,15.0,0.0,562.5398629078973,63.00131474602446,1.013561411619664,90.41350940390637,8.0,17.0,12.02586422671524,12.00006406252502,82.0,58.0,66.0,6.0,0.0,658.0,372.0,37.98489224977282,21.0,10.0,208.0,0.0,769.0,5.0,54.08514927634185,81.0002478413326,53.0,7.0,29.0,3.988510783311426,8.045476536042575,218.0,913.0,981.2712865352748,0.9996990773322719,14.0,0.0,255.0,0.0,214208.5128105793,0.0,2742.458279026869,536.0,522.6180552762304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4A0,1233.798208377189,0.0,86.9986467897712,226.6797790499793,15.04571292877344,8.052473789831474,168.91158993555223,0.16854765044423847,30.84169447040499,6.623506330009514,2.6696256527146103,0.8333541366908521,73.84669741089692,1434.3163032977438,47.6553385423567,54.026552330296795,1.7466106416822165,3.493221283364433,83608.80594319297,116.9981801655544,49.00001329874649,40.53103200280665,170.1343036664951,774.99581467728,28.99954892992373,101.9984134776628,1121.982548254291,157.9975424457914,525.9918185220649,641.642688573539,1016.98418143905,164.9974335668074,2.999953337578317,181.9318321040586,1622.97475562987,221.9965469807955,2987.978215406012,142.9988159308458,905.9859079486519,1395.852865352446,325.9949293501771,479.9925340125308,1948.397295827527,1.992009847313144,172.997309133683,355.4615368835562,7477.059456825578,757.0040230911518,4.054182586172002,1905.928702119915,24.99961114648598,116.9981801655544,47.10056893436972,57.99940749056896,377.994120534868,265.9958625986108,303.9952715412695,21.99965780890766,0.0,6089.905275283984,1755.972686929175,117.9512518009345,178.9972158088396,47.99925340125308,1107.982766012258,0.0,1774.972391400504,17.99972002546991,183.6825555679056,562.99296564232,259.9959559234542,78.9987712228957,177.9972313629802,139.5957060908926,218.2301566048268,1002.984399197017,8471.868225321168,5349.86160868623,9.996835278723045,137.9978535286026,0.9999844458594391,2484.961347960706,0.0,831196.5817107839,0.0,34430.49913739978,11352.82341384221,7171.647116221501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,549.3830571233977,156.0674302376415,25.41096804398994,32.31671451877561,208.3400013091425,2.0751037229405407,43.52812294349683,0.043434336585035926,7.947832763907884,1.7068621398903838,0.6879563070172499,0.21475341823016092,19.030121764286157,369.6199675441294,12.280669643670564,13.922516583638224,130.04182005509728,10.259087836537358,392.9215988588008,401.0853263116956,269.2438914574106,278.3986522133727,553.0372090987757,426.1633342309793,60.72932048410438,49.15347139256983,341.3204963787484,234.3365917281936,144.995391656438,208.16309361996,901.4119785571958,38.83635560564667,18.78057981578351,269.4821106737718,274.8456476638061,222.8212133427269,449.6388876726422,411.6136153319595,5939.798910339334,180.8761026072349,51.07278698337439,80.53733737624198,439.7880224213181,257.7220235534608,9.196904511430262,302.2028918671252,1679.694277858773,46.74273242464848,2.414823936703677,1077.981780013098,58.44106409155434,489.7236804437102,461.0259081171006,1511.622597267055,1377.218343059539,3231.906524116479,3516.089701271638,314.666681845475,255.6679110324549,334.7604158025238,7066.848943210833,935.2911222880646,1073.219879477301,2074.642128265553,5159.017482842117,381.248626434247,6483.04896052371,476.136983171827,662.3292977788798,2812.714359752155,404.70986802583,441.1890242399267,497.7111279084476,171.1315110601604,357.8498940409614,243.5793499849836,1031.488195633804,1148.14817411704,3648.989285274142,1170.286341107713,171.2731755507717,3742.24857110288,77.56717125767786,114175.3401659552,0.0,316.6154650972251,371.6770087289956,4.392516574749108,2.393938222804215,48565.11552947407,5727.537684236895,0.0,0.0,16.99946940495326,41.49536358524828,0.0,0.0,3.37167226673559,59.31092783600181,0.0,0.0,9.383321952884945,17.54568896385809
