,111CA,113FF,211,212,213,Hydroelectric power generation,Nuclear electric power generation,Solar electric power generation,Wind electric power generation,Geothermal electric power generation,Biomass electric power generation,Other electric power generation,Electric bulk power transmission and control,Electric power distribution,Coal electric power generation,Gas electric power generation,221200,221300,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
3361MV,0.0034483944622945664,0.0016691987017921513,0.004075927247275489,0.008687775221403548,0.00259044318852414,0.0009953992649731206,0.0009122507930835982,5.499177135044378e-05,0.0021052244204299783,0.0017915119676631145,0.0013884229355705696,0.0006845701424602365,0.001124287079885632,0.0011242854292588555,0.002105647418305777,0.0010981438781965714,0.001263170776135007,0.001348455030114147,0.003094050398836533,0.0063702858521655255,0.004787716924175054,0.004413725775603294,0.0047257875476165445,0.030871748432550288,0.0012480164490796866,0.003941529060648727,1.2926146102493223,0.011902594333164325,0.00443937989052377,0.003500715326129197,0.004192436687401139,0.003275592506909512,0.002154414483043916,0.005276803721625132,0.003882581088592404,0.00207587445352798,0.0025771053178577545,0.0033780954415719494,0.0037702054183750833,0.006631281473156062,0.004828258591920571,0.002086797803559555,0.004390593672426964,0.0009450205256953719,0.0019467283091779118,0.003435352543697715,0.010922352310120006,0.007405738845660551,0.0004852777800170429,0.002130853010909087,0.017701691126069286,0.0011217789656592105,0.00188644199140335,0.002827469576889267,0.0019901691491796434,0.0007835471023071056,0.0010452904535710695,0.0006118600555939471,0.0009241601753730845,0.00020213313273916047,0.001891534070517366,0.0024592429881130904,0.0006753658002830937,0.0007020310745959185,0.0021776808632319945,0.0016737233138547935,0.00681474780770379,0.013655454153911874,0.0015368268740215704,0.0011600963994917355,0.0021621302496419546,0.001517086242898162,0.006698476545256847,0.007450318181193317,0.0016775150290300933,0.0013288101371529627,0.0019102401538638155,0.012512303615866876,0.004774922346157721,0.0005368037063582766,0.009848469509050859,0.0032428879457762146,0.003174333405647558
3364OT,0.0004832261343633643,0.0012134342483181757,0.00036907471559343075,0.0009384870724872736,0.00027902261576425623,0.00016607509307498507,0.00043367992376969265,1.2834893675668276e-05,0.0003302010818293702,0.00032994051371525374,0.0005624203084256559,0.00032986898564083727,0.0005419875609775467,0.0005419893149114886,0.00026182984737479543,0.00013637475314285503,0.0002023226982106665,0.00033998131344746107,0.0004415483635665794,0.0011649803850948947,0.0008738772950946259,0.0008606545655509439,0.0006986869836508254,0.0011981980482405512,0.000332727527542436,0.0005766331251463204,0.0013806082136992865,1.1388714445052799,0.0005181307525862981,0.0003955493766288155,0.0005625151119893706,0.00043443322946724584,0.00027676363547955127,0.0007113664643986476,0.00041358875379563756,0.0002644482855965674,0.00044708673259958735,0.0005491852260620893,0.00026508669267053594,0.00025528432893274876,0.0001759014782579871,0.00014340390953288085,0.000223746892303263,0.00457593702615918,0.017795721564084883,0.05495083513738263,0.0007990085131099012,0.000722622471011159,0.00011239265572648513,0.0036585544006822223,0.00022897005504714365,0.00012893632513833958,0.00022696415193190563,0.00024052686481299232,0.0002572761438760024,0.00013066841623362774,0.00018947004232395913,9.394425528294143e-05,0.00016553348173729897,2.8053508802604423e-05,0.0002852597762685071,0.0001616017702614469,0.00010806703603910731,0.00013107500780514588,0.001051269806607528,0.0001850379683310955,0.0002792745275357795,0.0007321436811155642,0.00014036812235460142,0.0001662699241849756,0.00018234309159545687,0.0001723736515333543,0.00021096421205938194,0.0001237864434090515,0.00019982696174939554,0.00014558033973987788,0.00019912838649227226,0.0006298873195470215,0.08298908543894652,0.0013202162448821802,0.0008157565884427928,0.0001814515552807773,0.0010530793128109327
337,0.0002761337323720004,7.526090918593724e-05,0.00019121804065400146,0.0004162171064936454,0.0001961929046083207,0.0001274775168134041,0.0003589394813636588,2.813735329643789e-05,0.0007000283279236125,0.0010949775237068852,0.00014201549770295177,0.0002739342695924788,0.0004501013939419732,0.00045010303190450766,0.00014221526628164932,8.735544492737933e-05,0.0001573916066928608,0.0002335037154367031,0.011604888618320779,0.002847506992208448,0.0004157987742627047,0.00028356203059718956,0.0002874524777572591,0.0012137582057051852,0.00020932113579693703,0.00030244268444451516,0.0005003266619010192,0.000911836769534433,1.0152828588617169,0.0026630603288557535,0.0002880225604489431,0.0007679085666321192,0.0005706975809695254,0.0005459959915051984,0.0002789919595051436,0.0002572265007647846,0.00021250433462565192,0.0017728843405927749,0.00027819577597468556,0.0007924551843643051,0.0002964091736216142,0.00021170586773711696,0.000546553843830908,0.00013806344841387193,0.0005751260734588045,0.0009550274713792739,0.0004177475847427006,0.0002619899034299002,0.0001463687257835068,0.00038794959539684994,0.0003872261409889888,9.51570238054396e-05,0.00016833087678526582,0.0005578558736308306,0.0011598586186290305,0.0001775577965601809,0.0003692424516502623,0.00013623680439287417,0.00029235233191598884,0.0012768806841485178,0.0010204055236554836,0.00016120659421761443,0.00016532108977692739,7.429493678343567e-05,0.00020668567203801957,0.0001767956728668212,0.00018971201336052772,0.00019321726476690084,0.00020498794003640292,0.0002638281596664025,0.0003246711883463221,0.00025324961850282593,0.0007622501054952343,0.00013989011762621602,0.0005611800459001391,0.0002603123620007104,0.0006249135859630908,0.0005039340942923081,0.0002984492735973634,0.0001291014605353356,0.010727820261654744,0.0003027553409021777,0.0020269712881906773
339,0.0008520756827657398,0.0002084562763592649,0.0004512400723488776,0.0007106411429200875,0.00039910163895445175,0.0002317803327401975,0.00026519808476681186,1.724449120583645e-05,0.0004998747253884757,0.0004975918037741173,0.0002470600649707297,0.0001974692701354756,0.00032442369495190793,0.0003244244633091673,0.00022154746213612039,0.00015878585073673485,0.0002779574139291974,0.00025529167620088613,0.0011617971939046593,0.0008390324231889443,0.001366719355407461,0.0008147660998785712,0.0007898321382417786,0.004402022430255925,0.0002508766655600327,0.004194346803010374,0.002769392589894799,0.0007698154485969247,0.0010302378064964111,1.0291322863087704,0.000698820954238231,0.0027676050808007236,0.007090198284311037,0.0007871223645339757,0.0007829117043017871,0.00030080490806185314,0.0009993645565800227,0.001332019438669764,0.0008239012554982732,0.0009259521577532072,0.0007307737495763183,0.0004182439044008315,0.0010358996620349493,0.0002560782930770388,0.00041529066770329724,0.0006924399646985712,0.0005464302634570464,0.0007201562136609944,0.00017547912144384923,0.001132418147781098,0.0015778030791045372,0.00030180917585757795,0.0004826859911570719,0.0006398763699285674,0.0007559210518708375,0.0004390583201621645,0.000414917352756273,0.00025981930017905945,0.00036677142637619726,9.137265730867784e-05,0.0009820334468518739,0.00042265961133908784,0.0002990833097263791,0.00031468595032125386,0.0010511332898290868,0.00043090853402528827,0.0015535901965046098,0.004195799719349872,0.0010817839149559853,0.012881131894525359,0.013700009832126346,0.0025121900304108198,0.0039049273070958534,0.0004632850462118844,0.0021289436305092398,0.0003878521715980908,0.0005173058093783022,0.0014853520731388807,0.0006127848181161767,0.0003718240797378526,0.00033884164883237524,0.00232007714239614,0.000885861995459917
311FT,0.11232491851108789,0.009496411458150817,0.0008935710307781339,0.0012312710429313073,0.0008485102118598436,0.0005531817479389833,0.0009062112721991653,4.884886046267863e-05,0.00109306844892013,0.0012134093288373477,0.005318286463345661,0.0006522036253283966,0.0010715832489243814,0.0010715865796655044,0.0005738224816702058,0.0004154057803584203,0.0007945128241160726,0.0008551417770196841,0.001165344563000553,0.00398281367866863,0.0028863669021296765,0.001333720981127911,0.0012887176737417783,0.0011434805905487534,0.0003458689053548439,0.0010011460041378772,0.0013238948806003031,0.0006699639483170659,0.0018536867109781772,0.0018082139160020747,1.216545081656913,0.007145810237317405,0.04841159459013459,0.008791547137005307,0.010914192961665964,0.0012838898621760472,0.007250084142962979,0.004171596208236077,0.0023436709598252353,0.0018978090828879555,0.0035807269174993415,0.0018640737731828666,0.0016715064164252026,0.007476072744921318,0.000899459321612165,0.013205298988609067,0.0016914547322733416,0.0012729240922357487,0.00035545922713700476,0.001874465498402776,0.001156113794267357,0.0009038693433332444,0.0020540762860342208,0.0013637092737530316,0.001999203990396689,0.001407193636731251,0.0017251229576712398,0.0010748265363819925,0.0016538781972560827,0.0002611432403908509,0.003040620988842502,0.0011338484410433705,0.0013480427515370342,0.0011186390903539542,0.0048413500412734945,0.0016485880916997553,0.0026388988060744066,0.0017943059655804422,0.020962332593517676,0.0023335485733236533,0.011502935266570143,0.03062099579727211,0.05127408472574367,0.0072958435750214235,0.030802857695446766,0.0228599843494649,0.06451523758277142,0.004853631489688835,0.004140574605358123,0.0007830211818140248,0.009156821185513985,0.029452639462457714,0.0011629537770389978
313TT,0.0011501844862013542,0.0008990739893220699,0.0003731448460583223,0.0006141774789775655,0.00026575350292769393,0.0001520184622991417,0.00018930796623891345,1.1710055411371895e-05,0.0003851840317020573,0.00038969021886633564,0.0002348744290480508,0.00013596855095475687,0.0002233716507213942,0.00022337204902749376,0.00019982796819324408,0.0001266859325220714,0.00014662534250791523,0.0001699891696423987,0.0018719608087473833,0.004618769619848819,0.002675418616518224,0.0005493126815284272,0.0005785031268604117,0.003706861136704524,0.0001542686593975907,0.000670790758357784,0.007896975490116278,0.002642547644716616,0.022361875161928158,0.014416671306654921,0.0013069815001732824,1.1287398736262262,0.09114891792676354,0.016771916208061576,0.006089317743574768,0.0003859433425460306,0.0015645760617795596,0.007332673674756606,0.0008541793552841199,0.0005821480683991369,0.0006088910620979236,0.000421345784250123,0.001719440061683191,0.00018142767715728205,0.00041388180356372587,0.003232458458349771,0.0004311108151437671,0.00042270723080516727,7.978710895553967e-05,0.0007956978292217767,0.00042382676734433193,0.00027492957486071045,0.0008060730594845251,0.0003186856520621331,0.0004021994099599729,0.00014427668406906958,0.000172696021988209,0.00010903578734002811,0.00014870831691342202,0.00010524849026441673,0.000526580562691907,0.0006511891686700832,0.00013308603696703868,9.862389394581227e-05,0.00036575971954267913,0.00020740927665494625,0.00041554601303841066,0.0006253494184152047,0.00036788444767494965,0.0005074509908579447,0.0006874075593142145,0.0009362819726535643,0.0009408199858415013,0.0002556797501854134,0.0019573607665144665,0.00026424410487498344,0.00044152106157514765,0.0008120348990512767,0.0011111876855341624,0.00042914369030318115,0.0005703395760087394,0.000715539941989371,0.00061942157215779
315AL,9.638575276729085e-05,3.6790746399214176e-05,4.5053971127400145e-05,6.148543556081608e-05,3.594439384572842e-05,2.184700670581272e-05,3.9533017460494994e-05,1.769895136045734e-06,4.110218516773706e-05,4.311301781041892e-05,3.834678601107299e-05,2.9913937302848796e-05,4.9148737667974784e-05,4.914888563035625e-05,2.713712569741003e-05,1.9623816288518376e-05,3.215309312508154e-05,3.9754407411445156e-05,6.72778920844888e-05,8.18717305440143e-05,7.197829098425646e-05,9.220724051070474e-05,6.76647316796496e-05,8.652945664687848e-05,1.9483467717539425e-05,5.893380110850012e-05,0.0006480968642627417,5.009482902299294e-05,9.969752495172997e-05,0.00011911502895147137,8.766487493810305e-05,0.0008950222165620218,1.0779833591889936,0.00010148493091575516,0.0029996768047700273,6.0527241782000486e-05,6.741914732748021e-05,8.170500642169409e-05,0.00038424818697270225,0.0002992403150223116,6.124068164340451e-05,0.001025058007947191,0.0002424765584301207,4.318962335792831e-05,6.266520229995759e-05,0.00010796069004579866,0.00010696290778940037,7.80478188269742e-05,1.6157114413583216e-05,7.153338194445212e-05,6.651352818347975e-05,7.055220541722317e-05,0.00030268884718662837,7.97016737974589e-05,0.00011088384296624717,3.7108087692537806e-05,5.4824924581497005e-05,3.512463423488544e-05,4.8305194343623984e-05,6.754491286532734e-06,7.84197524529242e-05,0.00038644800197513063,3.462680383051448e-05,2.6652442267844246e-05,7.096558123792148e-05,7.44316256095106e-05,0.00023480845459361907,0.0011111349711681424,0.00017740914247739922,7.309597963495693e-05,0.00015299333129717148,5.479372263694304e-05,6.725463650204922e-05,0.0006373327664544464,6.982295345604834e-05,5.1717147483031335e-05,6.446036125948401e-05,0.0007416948154824567,4.0824567044446074e-05,2.6401138614752448e-05,0.0005055005116072847,0.00024102385674613152,0.000155539210250332
322,0.007139541970816557,0.0013460860999661662,0.0022696323080190852,0.004886866187602726,0.0018822127236085096,0.00100895196708237,0.0015392606338549245,8.464169474893498e-05,0.0021147532499346507,0.002179308629405348,0.0014648366106597209,0.0010959018957894932,0.0018004230154444949,0.0018004268228998367,0.001478133721138845,0.0008722362842528852,0.0014193334420465878,0.0013130072901766732,0.005052072054296405,0.010659289123992782,0.016768169521751246,0.0113240026887056,0.011700166310107962,0.010337812664987345,0.002342779227888099,0.013141495370136369,0.011876036936520833,0.005417611147430851,0.022283447140735484,0.01895770057347327,0.042792024010905254,0.015484848139185279,0.00974001727539259,1.1954913154752675,0.08175085605177082,0.002067713563412321,0.01435979798526575,0.025634499777579083,0.0056238583400488,0.0029185645705919285,0.006632345574881599,0.0029473803797113694,0.004559607689973436,0.0025889062819810177,0.0030150511339387645,0.004692797443114604,0.004406647667431841,0.014519177299293678,0.0010502658885315095,0.016471080399573568,0.005887138339360462,0.006567770143135797,0.003722035597501897,0.003400152782916718,0.004687178770637036,0.00306877359780754,0.0028210396918904976,0.0012081588101348498,0.0022884160750504447,0.0004228065984355426,0.003953966587213037,0.004349504002739589,0.002588962546020442,0.0017451185712891455,0.004297507854198663,0.002919136426692867,0.006260503845050877,0.005250986824048789,0.002995266540013424,0.0032038251023010222,0.005973357075286137,0.008827949485359156,0.008948990282395116,0.002255251171005438,0.004111937180079592,0.008150493813426364,0.007208682737822996,0.003696337616644633,0.0019417511348189663,0.003323856233745127,0.0024894302331279696,0.008323248184476788,0.0029422305809867298
323,0.0017258897224914167,0.0007598933885641171,0.0012704251843697538,0.001657323221915524,0.0012183348166772531,0.0006510370529193997,0.0010996513455108358,5.908809186188255e-05,0.0012820304092073422,0.0014240218238699247,0.0009098365469350922,0.0008304748943228699,0.0013644876060738614,0.0013644918601542983,0.0006314708925581572,0.0005212836041500543,0.0011137881979481708,0.0009758778745178931,0.0017608258082440057,0.0021621541973960755,0.0016834256568915074,0.0021335046339580614,0.0018770081206857276,0.0018284167231440577,0.0005837530716416701,0.0014391159490787257,0.0020044949204001696,0.0011100746202940058,0.002462418387008949,0.002054054866778055,0.0023323383004657805,0.0037932640232169,0.005513074592425609,0.003084914492861129,1.017958215009294,0.0009606553727145656,0.0021483722844370477,0.002162217768781711,0.006283499843032765,0.00312481219607553,0.002354750677542934,0.002115557929846896,0.00710537152113267,0.0011115732026714328,0.00165166743754107,0.002642761435439702,0.003377148892934316,0.0031538124890978835,0.0007097624169066961,0.004619859835191431,0.0013982707836626724,0.01522310281450619,0.009256640427749782,0.002980394645255579,0.019248339633758743,0.002385876709353262,0.0041764897977529265,0.0031019021633262004,0.003275556489617267,0.0002608285241456551,0.0026517167063347703,0.0020930449351594976,0.0028923082486175117,0.0015643263013904232,0.005141339911298234,0.0034698585416269557,0.004393435765103455,0.0017214186396345655,0.00444913795655023,0.0027652284067827574,0.004711464309718721,0.0021594148738833282,0.007358647485540638,0.005453395120626049,0.0029946290461630516,0.0026367394892926306,0.002325839819242546,0.0042120291008314915,0.0023147346584408137,0.002474323743298716,0.0015066710425426552,0.005961470328565866,0.0032239356785719554
324,0.030652720439240676,0.012418333971402637,0.02274548999653715,0.04946712344885868,0.0175906639357603,0.005080042474761623,0.00795431509549952,0.00036131897669651486,0.008036933782231774,0.008430830358196398,0.03470375464068099,0.0059732008857533055,0.009779071747143743,0.00977872286651566,0.17009715891377222,0.0745027231754379,0.008154836011389655,0.018425109075374743,0.0351478235142171,0.019015453807771768,0.01785679207183913,0.021737183400087224,0.01046830056807788,0.010404323456241676,0.002049415455127047,0.01407880365208898,0.009206075620244376,0.004701831082147324,0.01314238163807901,0.010891051327236122,0.01939415181725533,0.016789376990809884,0.007672179733475402,0.01750617350100195,0.026513983393751113,1.0395447132024507,0.02498688804013645,0.02146575270332892,0.008825571221776398,0.010858954786276796,0.008841353778886665,0.005432676593904924,0.008133639219824872,0.05390265154324069,0.07296990270034318,0.037829649467681636,0.06419121357623865,0.03369008373837184,0.0019952346878380593,0.07990115432312643,0.009531396437107634,0.003422336629756975,0.005262138929994416,0.004612916363212245,0.0065863510672509755,0.011458443233253224,0.011277916108819142,0.002672000157950628,0.011690148948422583,0.0019946997873971106,0.01573599119062371,0.008928163543683962,0.0031183380126719716,0.0033582015457163665,0.005343678280683365,0.006510902622176095,0.009945559570189432,0.019178210553835603,0.00650806407742969,0.005035958368940303,0.00845703068398209,0.008286022389836544,0.008575830894421528,0.004564501149383952,0.0139120279096277,0.008941696707140255,0.009650277458546025,0.00848024308943041,0.027786590723661877,0.0033474116231458806,0.034134449085497114,0.04851183621238104,0.05646972750352304
325,0.07273063941094793,0.02415219476387161,0.03130386131233322,0.03943032365377115,0.011501665986123006,0.005065678084165729,0.016939288397289597,0.0003857147509226764,0.009861115584837205,0.009596515253086375,0.010845224516593381,0.005680349615434654,0.009330088017048366,0.009330086286653477,0.013626986423669718,0.00963276173867557,0.007005218590306716,0.019076341706180465,0.01842766467419737,0.03363386485449738,0.04329806708318199,0.018948227741110643,0.029687345491969858,0.02495225679215378,0.008814587499116589,0.030261218619997313,0.04096948094465138,0.014369860843633548,0.05115393708943446,0.057105636837417595,0.042511467821121356,0.20409770409975236,0.035860480929677,0.0895366476622733,0.09941961675544006,0.030374321168863707,1.2444074912334488,0.2737052991787942,0.007000171685291834,0.00713112855981579,0.007328859698910158,0.004291559536735718,0.008112335685189941,0.00414837347572865,0.009119776690125578,0.008082506614224775,0.00770838153851881,0.005781032409439303,0.0016035224786755133,0.011047650964884817,0.01103853552283932,0.005136378186070011,0.00528591513837611,0.006354047663736699,0.00866173395108039,0.0030280982458324463,0.0036548054498653335,0.0025164861497571685,0.0032278798276836012,0.0011330827302136485,0.016474487411461753,0.005013886131153458,0.0030401562211225175,0.0023617366695946325,0.008792286524702464,0.006416759064583048,0.01117437346546574,0.013769551917573562,0.006769502566072699,0.027294054290174175,0.03420600669357679,0.01820154485946966,0.011277960195874558,0.005286847022960894,0.011005118318903603,0.004781586659612535,0.009411909506095616,0.01060183518752401,0.006784096099918007,0.005363223008996747,0.0060998227186421115,0.02135150527367587,0.018569665894749267
326,0.009104372237356178,0.0029233164015307123,0.002869509721917929,0.013420778029442056,0.00443077148629526,0.0012161592025568973,0.0019274089040637837,0.00011024544301656603,0.005245094480807491,0.003472397108569836,0.0018457554301049741,0.0013639371464946694,0.002240470983516354,0.00224047248481917,0.0032259774998566054,0.0010569633039529537,0.0014412573945499177,0.0018419765604522236,0.018405713364255363,0.01008760392756011,0.013945625624887163,0.007500323593385746,0.009943905958821511,0.02100341303850023,0.003525458364875261,0.01599175005163294,0.04959927445237619,0.014102890367698524,0.053798288073221685,0.03494269945307922,0.02777111605332252,0.014030490006635601,0.015464339422796828,0.021666769901155174,0.010918593424367979,0.0027504000038759057,0.019427344514443133,1.071434591401744,0.008000620873260738,0.007572805880431129,0.009928636557783714,0.0028901770929246184,0.007426543285252855,0.002702371499600156,0.0030173138719929967,0.004638207380255841,0.006318016212757697,0.0029653349350796036,0.0012493875755351445,0.01736121945418307,0.005196883823641078,0.002207929887597482,0.0024728552459265638,0.008741329519017252,0.0034191794135730253,0.0014921340235716772,0.0017033381949715307,0.0010409882788645678,0.0015161561257808383,0.000853788806724677,0.0036187972372166426,0.004906377067416515,0.0012906817544294667,0.0019759722262848254,0.0047503880081143385,0.0020084576948793,0.004369997586817178,0.006828908008090388,0.003405779504590606,0.009059700058962398,0.006259273530126373,0.008098760360167096,0.007768269217025602,0.001685015105712764,0.0036210526055250733,0.0027087335537427167,0.009412353388202226,0.007814698982505771,0.004670783110011696,0.0016468421114778796,0.002845759989624524,0.006360294080733367,0.010597463121240778
42,0.14709246009697943,0.06122920839550968,0.042555061216184464,0.07293190284167372,0.03106450344879613,0.007362492438659699,0.025728541195159424,0.00054928739927121,0.01563779156447581,0.016260727382109114,0.04433704613898383,0.01911766155121726,0.031408300287588835,0.03140837202645281,0.02194538791650256,0.013065980195967235,0.02565786832125328,0.028697759361348916,0.0754331668596092,0.12939090487526056,0.07388569889481038,0.16393913532503335,0.09613971976486758,0.11927303620203311,0.02902980708837422,0.10877297645441433,0.16608852715838132,0.07038760170291081,0.11470447729608872,0.09134787867515382,0.14000987651136285,0.09989113494956142,0.13140668937489983,0.11473618934841917,0.07256125339433026,0.04493905934289543,0.10380388730062132,0.10556092193113968,1.0406687947940263,0.030865552734513267,0.020375304769084543,0.01954953763052419,0.03279688321820911,0.02141965694566371,0.05860989914665306,0.04361989577373851,0.043556169213737596,0.028651566782959124,0.007770272802329293,0.04971240963050784,0.032500419260921884,0.02097020492438074,0.011782006389331027,0.02950172160859671,0.021574732020998015,0.010368532800688017,0.01196343680761599,0.0056223140889903,0.012428298499206234,0.003942132208414433,0.024706986408131015,0.03966635724807537,0.008206219349077337,0.009421023167518108,0.018681782116348487,0.016298695171818898,0.022149075697616784,0.03900728505041542,0.02225945787846614,0.033544399175915694,0.03502975326323042,0.03193565085103236,0.036805497772481856,0.011667576646400418,0.03485518087260908,0.024359430706226634,0.03945246722554819,0.027880566625156648,0.03820371019124379,0.010027756821363887,0.0338655942645276,0.03500824699988019,0.0522362818871605
441,0.0006684496125091042,0.00027819329208338237,0.0010817526304551638,0.0030819406171969125,0.001166206242284825,0.00033808786503708324,0.00036662081677409477,2.2311117046928787e-05,0.000756240877710794,0.0007205429001241448,0.0004141752650272569,0.00027324794014908186,0.000448813947167335,0.00044881385019439123,0.0007224717013886542,0.0003081244232675994,0.0003622749179337476,0.0004415121290318811,0.0023281450019780295,0.002298440266709279,0.0027915989682856263,0.00170157793067549,0.0017292680738493417,0.008798939739407177,0.00028729783876117477,0.0005912909296522957,0.006031198917963731,0.004159181055192081,0.0022979268172331254,0.002133572267708251,0.0020443557421883137,0.0012980172258994596,0.0005411367859137729,0.0030692484687900867,0.0019144068644808433,0.0005410848044419194,0.0013487631817960402,0.001494367482283822,0.0005067555901405879,1.0035874174129649,0.003068179634550192,0.0007071143346288833,0.002571830605176558,0.00032081952892888926,0.0006837061367915742,0.0008689413304804821,0.004182164279971937,0.0007555443642720213,0.0001711873611052908,0.0005984193042588554,0.001541813729281665,0.0005290366007261302,0.0006913853178426958,0.0005596855675480175,0.0005680940788538872,0.0003156058592861918,0.0003552043430103189,0.00031809092459577043,0.0003246624718089584,0.00013826194896157404,0.0010564320986468471,0.001361353047968247,0.0002548352408395059,0.000244249587603807,0.0008309191736117235,0.0003865222847175798,0.002288880496418593,0.0011608296372722495,0.00032638945546724227,0.00033247744591731714,0.0005895819376460867,0.0004825514455130348,0.0004707871905592776,0.00035844576885908354,0.0005995007978946891,0.0004993501726743839,0.000638473182194653,0.008940091721308573,0.0005746363216899,0.00016124464022741373,0.0004799297606229253,0.0004268243191766889,0.0007781142280857978
445,0.0002831751194705214,3.4440708321872234e-05,4.046550693705333e-05,6.108847400801868e-05,3.437195350403421e-05,0.00016704275213283174,0.00028790720499490143,1.3081841404057563e-05,0.00029190475963655993,0.0002957037586738359,0.0001794440107465556,0.00021955243142284092,0.0003607719554032461,0.0003607735429681504,7.810717669041161e-05,6.405911615961963e-05,4.458785176472849e-05,5.8684866283916186e-05,0.0002015242479145194,7.674992082493267e-05,0.00022205785600861477,8.999798948128608e-05,7.113427133082318e-05,6.609315842580987e-05,1.5224549531738682e-05,5.5678557397862504e-05,7.940524970886114e-05,3.6419294989597736e-05,0.00013579546760872986,9.227114518289828e-05,0.00015549244045715352,9.380533124831639e-05,6.615199097693716e-05,8.744190974084988e-05,0.0006289636504386081,4.665451690386614e-05,0.00019703468936451823,0.00010179927518386347,8.393350152356175e-05,0.0001190617103729307,1.0000969301890041,6.679394741039925e-05,0.00010851388540335089,0.00016868204767547088,0.0001571831720710547,0.00012530099402676686,0.0009572644215006,0.0005071301389597025,1.9957467812029022e-05,0.00033039513116808365,8.464599261145917e-05,4.699560694455737e-05,6.8775560863073e-05,5.473561422540133e-05,0.00012883727872976307,6.435675954522265e-05,8.193961403609091e-05,4.672221451251147e-05,7.087479682538833e-05,4.342759977367635e-05,0.00021415859110046764,6.513790850665775e-05,6.318054290375261e-05,5.2337155800304675e-05,8.350904943211239e-05,5.67160068347911e-05,0.0004513250768108008,6.581242732352299e-05,7.823741670815904e-05,9.065374315751513e-05,0.0001076988594226125,0.0001350582565930172,9.517803570433569e-05,6.110448846841246e-05,8.734953636416572e-05,0.0002626737236454534,0.0018434152308808615,0.0001305986268155993,3.557726787398815e-05,2.5172497145738936e-05,6.232735898704834e-05,6.248965932866643e-05,7.684880704118665e-05
452,0.000571438316148428,9.238030932814953e-05,0.0001784637605395727,0.0003528471568529274,0.00015300644842537492,0.0003066666111916797,0.0005230887359706072,2.5321964309933053e-05,0.0005859976319840645,0.0006239274379473154,0.00033479802273689177,0.00039691899341956293,0.0006522044356356522,0.0006522070998375714,0.00019315081980368854,0.00013990181947220746,0.00012223967719492064,0.00015815996662548818,0.001407864177156111,0.0003366047080702073,0.000594406602436686,0.00029818824750870213,0.0002934704617525139,0.0007500326981005046,6.223116381038048e-05,0.0002391911049660156,0.0006519908689361942,0.00033086178839634365,0.0010402623013439226,0.0006883370845338179,0.0005249640471757485,0.0009892218693474443,0.0002502635037777215,0.0004735608391179968,0.004191128916249353,0.00016315263983798984,0.0006968448974461085,0.00041628315096575225,0.0002923871687395376,0.0005444855914051586,0.0005145976994782132,1.000206108492436,0.0005361606813483719,0.000193890772544347,0.00035168616415929253,0.000314733829782749,0.0017850691869226308,0.000880856958768327,7.844504753105122e-05,0.0006039699351448129,0.0002976352535268684,0.00019946129507159181,0.00025889091459745437,0.00016840679361163633,0.00048764672745888913,0.00019301353703436754,0.00027334576342164825,0.00012914952016332765,0.0002164273356264831,0.000365541575180511,0.0006523081874260135,0.00024335565402577343,0.0001884449139749639,0.00012009667044374071,0.0002859905986523553,0.0001552435840982555,0.0009919622032124166,0.0002361909561482631,0.00033986259816850206,0.00023389804611284037,0.00029229405476389683,0.0002580937549171285,0.0003361880212627628,0.0001753466478061516,0.0002443727716543648,0.0010993267843987177,0.0011062643850097602,0.0012432074741561142,0.00013247622668299914,0.00010566677904188516,0.0001563077668325789,0.0002809317069190414,0.0003476297656424616
