,111CA,113FF,211,212,213,221100,221200,221300,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
42,0.09301040116201023,0.043547929988200736,0.023208473706444063,0.048378357358098076,0.02035229065688498,0.013769164664187242,0.013404003591140216,0.01857395009889793,0.04998441155041353,0.08627840307972859,0.0454061772837395,0.11577120672821907,0.051184878841598544,0.0785969219228668,0.02142150256044492,0.07412775834331009,0.09714815836482643,0.04440895723633678,0.07573093474414098,0.06349585873719837,0.07016804065585551,0.057244243609093214,0.09730708172448561,0.06992367886335009,0.04267499575357141,0.024669269916249306,0.07003027362412884,0.06258114753844357,0.028964433391266486,0.017867968855257366,0.008471690997349292,0.010127282418993744,0.02010064712954494,0.008828888140979997,0.03883956808793845,0.01979457348497799,0.023524805350480696,0.015375180112303951,0.003257601247250513,0.030328597205014827,0.01625888447671388,0.014173685847397017,0.0026166643601971684,0.01686513169762698,0.009278249659836582,0.003736278896288715,0.0032143392557352,0.00040267722888043646,0.002220814597132244,0.00032472679536019633,0.005971440266097406,0.03076960766854143,0.002314308934814461,0.004652936738488379,0.008946489276503619,0.007440300049232228,0.01035225228239529,0.022079849854596042,0.011975619837299533,0.02282194035113879,0.02057883413156586,0.017640039534809332,0.019470353970327422,0.0032614862904792193,0.02062824759433026,0.013212462706742444,0.02126455369351615,0.0163986276000494,0.0243288541078127,0.005159615810418875,0.021007221948679062,0.019763633318764746,0.02636801002846378
441,1.4934232684972743e-05,1.7745692741728097e-05,0.0005205215945862637,0.002290986606468907,0.0007253729363660173,5.096428226157857e-05,0.0,0.0,0.0015167978396355714,0.0014541778863021379,0.0018433966996456161,0.0007519855894695428,0.0009025728462292427,0.007630719330651211,0.00013155477519208753,7.87587742704102e-06,0.003982096697296253,0.0032279169437386675,0.001526992600438094,0.0015337468859979325,0.0010944087943477294,0.0005710148988438225,0.0,0.0019582707577014335,0.0010687641233502578,1.5290237954784496e-06,0.000708356300668711,0.000682793714464272,1.334926005093961e-05,0.0030283981064035165,0.0025452229531509932,0.0002901044442940916,0.002036136600626152,0.0,0.00015351607939896621,0.0,0.0033186969837911214,0.00010502172207857889,0.0,4.113467680050838e-05,0.0008931919369181874,0.00027755657674050543,0.00030634119338893677,0.00013153863162494576,1.801601875696424e-05,2.4782958983077174e-05,1.5409104773418983e-05,2.717453691831166e-05,0.0,1.942037858204234e-05,0.0003189360021762155,0.000893661583441271,0.0,2.574747602325585e-05,0.0004439523378142711,0.0,0.0017522899658312734,0.0004387961704718875,0.0,0.0,0.0,0.0,0.0,2.185250445882224e-05,0.00012726344561841442,0.00013731692322694323,6.81050039385729e-05,0.008452305673332565,0.0,0.0,0.0,0.0,2.780848980010945e-06
445,0.00016033329654573312,0.0,2.7610168162272733e-06,0.0,0.0,0.00021139901802168213,0.0,0.0,0.00014380920894053705,0.0,0.00012797288162069446,0.0,2.661352449999511e-06,1.0010151894044127e-05,0.0,7.686826377690722e-06,1.330996990704873e-05,0.0,6.423874841751186e-05,3.6961262228952197e-05,8.122728637323459e-06,0.0,0.0,5.236341924606056e-06,0.0005373595499292935,2.984642803821866e-06,0.00012207675513736563,8.077625033448063e-06,1.6406671006992945e-05,4.509397394982397e-05,2.7198480767998914e-05,8.580025240065064e-06,2.848439897751998e-05,0.0,0.00010372922924457971,0.0,0.0008449658135695093,0.0004305033634825338,0.0,0.0002248248123391202,0.0,2.9768589227664226e-06,6.228913296034795e-06,1.1462607461682591e-06,3.5167131404693005e-05,8.70770649410298e-06,1.6543150339600904e-05,8.037043803776799e-07,0.0,2.7329334039988943e-05,6.284062871311014e-05,1.2047103624345234e-05,5.34616972203785e-06,3.5899197932990533e-06,1.0884224418833451e-05,0.0,0.0003504646500094196,0.0,2.3490415018335277e-05,8.900394340868635e-06,9.536972340377404e-06,3.847287466645975e-06,1.7417957225045633e-05,5.331990284534809e-06,5.645847195829477e-06,0.00015496154326002928,0.0017725393200604498,7.512527578296569e-05,0.0,2.3720044198346662e-06,0.0,6.976844510281504e-06,0.0
452,0.0002613490719870229,0.0,4.809166906503524e-05,0.00014987762846058265,4.1848438636500985e-05,0.0003440089052656552,0.0,0.0,0.0012117047884631596,0.00010990879373213833,0.0003393701037004481,4.753931887451134e-05,8.725779782276665e-05,0.0005384580172838555,1.56612827609628e-05,8.663465169745124e-05,0.00034229666815799987,0.00018862474129292874,0.0008029874881614115,0.0004986255308388341,0.00016020813149196798,0.0006321950665770892,0.0,0.00018777938772479504,0.0038756193967953794,1.9877309341219845e-05,0.00045054013357847747,0.00011172988054869903,9.888340778473784e-05,0.00034022225605920227,0.0003204751528602528,4.8350740715681936e-05,0.00030352346841632075,0.0,0.00017713393776803795,0.0,0.0015016970248716665,0.0006616368490950472,1.799779694613543e-05,0.00035787168816442286,5.5824496057386716e-05,5.185122862185266e-05,7.658529834723418e-05,1.4093424816958474e-05,0.00021104479115300964,5.749646484073905e-05,0.0001017000915045653,4.940824894238484e-06,0.0,0.00029717695597636883,0.0002785074948581037,9.38097794772605e-05,5.751536997763748e-05,1.8391054302325607e-05,0.00011045704098728276,0.0,0.0007713285539348879,4.6680443667222075e-05,0.00018223021859801184,7.38662658212356e-05,5.7543431939062494e-05,2.7593357931545322e-05,0.00012938594526569553,2.185250445882224e-05,4.6277616588514334e-05,0.0009354715394835507,0.0009011575158828558,0.001074225001204313,1.570921037503241e-06,3.402478631458513e-05,0.0,0.00011392816928033752,0.0
4A0,0.0030714260814066474,0.0,0.00024611236061879805,0.002430120891009597,0.00010461946930001048,0.004560904688256265,1.8398213805131645e-05,0.00024416256739192763,0.048205107940050826,0.0009891637577578059,0.0003779290097594886,0.0001599024944842496,0.00046354984070191976,0.001987135583690146,9.083402714638236e-05,0.0008033270023027211,0.0015300832191189886,0.00048068138014122465,0.006924013920466982,0.004045746757840266,0.0010579813991249268,0.0033648568870586018,0.00014559436637874148,0.0009764376282845805,0.017520981736569262,0.0003394380028476859,0.00381357784683277,0.0005917453483022146,0.00044793486991456257,0.005863492370560444,0.001514105432103845,0.0021098176870457293,0.001894073721566246,8.396339339241896e-06,0.0020429129726749215,0.006942619263718501,0.01995996849549824,0.007950020703685546,7.199006802348776e-05,0.007543982383225706,0.00017444883673540092,0.0003568529051826393,0.00029995441958756034,6.81171604282648e-05,0.0009728498807969118,0.00026368658209798414,0.00046842949898033765,1.8116076161163172e-05,0.0,0.002750424790111436,0.0013146547152577896,0.0002912995210767952,0.0004902424329624967,8.827568757735325e-05,0.0005883870086472062,0.0,0.0017803470584308201,0.00016804698333494343,0.0006188854556498853,0.0005134081581711022,0.00028228414328514676,0.0003114059100722319,0.0007941496563646861,0.0007648257596663699,0.0012552608251564443,0.004303960366948705,0.00836197998337056,0.005856642471752669,1.5708966031766136e-05,0.0003353819627272944,1.1251684627421574e-05,0.0011102239102178941,0.0
481,0.0013676381104095945,0.002760478309532949,7.188563916433823e-05,0.0003464513835773343,0.0014486797982993865,0.0011753345053452967,0.0013698171486449934,0.0007170702976067186,0.00022654106671293652,0.003390984953736888,0.0020766336666462396,0.0010983347018375627,0.0015068114110749868,0.001092708257098207,0.00019021981199653781,0.0003871267158014473,0.0004654695963525108,0.000712930306293503,0.0019086800875603807,0.0013125298177825814,0.0009377501869423782,0.000792004916700752,0.0009114630498591876,0.001446324537978148,0.002967122905879208,0.00034069893733840965,0.000573877310169718,0.0017033039090920499,0.0029367377890521292,0.0007597975932702923,0.000237211003123131,0.0003540036288554614,0.00042752622276352324,0.001086300636450007,0.00010860559409241836,0.0059024096869176625,0.004483934501486989,0.0004908899810140687,4.287999757608075e-05,0.004266830941163633,0.0004078053689960574,0.00149369261860129,0.0029359891358591147,0.0017753188078994322,0.00354457021442798,0.003203848272972729,0.005417979459963413,0.00025911882917492395,0.0013551098540314649,0.00015119009323644005,0.005290780633640555,0.002309851331206753,0.0029393637350234514,0.003815485603882415,0.0027396625267134614,0.0006177314125886987,0.006502679817698091,0.004445257124166707,0.0022315998815391723,0.002564988529215852,0.0004394036744492701,0.0017391266659030748,0.0022205801639203445,0.0009376061170837123,0.002058354171872817,0.0010452364656736476,0.0010181088061772705,0.0012569097767840065,0.005733999524294667,0.002844195905933402,0.0019271417314676664,0.0016719510929321965,0.00021570258907424776
482,0.005380646037205914,0.0009740919510362844,0.0016770718958428082,0.009423704721290043,0.0008213992910398054,0.009611584267581219,0.0012763046908446625,0.005120739505363822,0.001471713831067742,0.00704563064396576,0.020722410273055426,0.01596333628382267,0.0026234670348779304,0.001343495338791827,0.00019069155886201658,0.002145882327971673,0.0020769583693091755,0.001108266331244423,0.003954483306400658,0.0016189179982375307,0.006968833523150978,0.001506140323614336,0.0003874934499643877,0.012417235864086685,0.002090223421369648,0.003897440059863979,0.006692573572676647,0.007049907179852434,0.0001579020306767436,0.00014252824117824833,0.00025494838765328237,7.018991828833264e-05,0.00012913192669617747,0.0003184378197071631,0.0036653480054204116,0.00023356386850975408,0.011371231690320146,0.0002830005027687927,7.184948286999447e-05,0.0016708859462763728,0.00016017951262959685,0.00013089495053981385,5.732591291063437e-05,0.00038328988400491363,0.00014898175519245004,0.00011278784748859989,7.843174757920826e-05,0.00013889263729131753,1.586952189034685e-05,1.8931404468455533e-05,0.00029140893361971235,0.0002020331701197634,0.00014487211494609704,6.240650359925545e-05,0.000442018481334811,8.087186696876245e-05,0.0005265542480590735,0.00040997932385132194,0.00018873459940592477,0.00037406515553643413,0.00023188783796566247,0.00041308566208722103,0.0005922227051438328,8.723796303956874e-05,0.0004965051476249836,0.00039400907113745635,0.0006787243983027917,0.00022933449791871191,0.000387253736310966,0.0009071587220649843,0.00501968120893895,0.0010500891166615417,0.00699117026727721
483,0.0012949466820126395,0.0003486314795864171,0.0010163659213933097,0.0019977232883262815,0.00032863798468919976,0.0009310896807250173,6.060239084724381e-05,0.001514587728094366,0.0006602307207798616,5.86699691116374e-05,0.0022037757832237153,0.0024181797731085814,0.0003480004832666836,0.00015353804735455153,5.22697715658914e-05,0.0005025250125742575,0.00011111037246041113,0.00011647049708484552,0.00019411812266199952,0.00026650944725008924,0.0010457524813048942,0.0005606113485075613,4.7640293180511055e-05,0.0007743596370649609,2.1529636698004337e-05,0.00012924015799799777,0.0008720106473743595,0.0007354110035794476,1.2408382373241828e-05,7.487681656468359e-05,3.2197345376990926e-05,4.498169359422865e-06,2.0944365394236245e-05,5.099399098364007e-05,0.00016396485362618323,4.466302168150762e-05,5.352236319377452e-05,2.13416592059664e-05,7.115667163804671e-05,6.987900950561865e-05,5.708541207107426e-07,3.406822685424658e-06,6.863699332409762e-06,4.153380870079037e-05,2.3489964398804164e-05,6.855901201509862e-06,4.868907541851769e-06,1.7955918715965904e-08,0.0,4.4333660437059515e-06,5.879336105619734e-05,1.49131394217907e-05,1.7730835281385432e-07,7.2895382704646445e-06,0.0008074289136769963,7.163670848922527e-05,0.00012429006802539995,0.00013842939020354455,3.723642365279776e-05,0.00015141810998137444,9.508039752932184e-05,5.042930217112897e-05,4.413572903973311e-05,2.1716262467126284e-05,7.416575035029667e-05,3.373705206636992e-05,4.751076738051554e-05,4.464438317540884e-05,0.0024040573582990842,0.00024334915022644916,0.006517042512314303,0.0003254395687230369,0.0007679510226248869
484,0.020890892817363726,0.010327598171124504,0.004141742935301637,0.011065482040000532,0.0038655986496732367,0.009237554659105423,0.00014557549409800787,0.02944292843501661,0.015083736926852642,0.021624360051673633,0.029925852718810413,0.03227844825757514,0.012294559351435665,0.011734891176446457,0.0032538032653301146,0.01164933265958421,0.012976870779847858,0.007014138447821556,0.018824197717777325,0.010394996568022953,0.03493664518683927,0.017444083407008648,0.014556589642463973,0.01951183279983886,0.009760314972499838,0.012579457916483464,0.009828458351767527,0.012708773463580491,0.002847085216277438,0.007833594871463291,0.005297785435630093,0.005010709834249322,0.004666488584396476,0.00529430924705696,0.005946237356851558,0.004484391835614908,0.01516662772388917,0.0025706453160206427,0.000730718839236286,0.013541999623003993,0.002068959338302035,0.0020518322694443006,0.002532105843542675,0.0020864437421532238,0.003001431377579913,0.0003830976920448305,0.0003649128111781103,0.00013307453903522963,0.00015233680398191182,9.9547759748518e-05,0.0012224786055407295,0.0011935533895282742,0.000489197580918884,0.0006100392946228358,0.0021548441444567295,0.0007863032539469757,0.0020810521186634687,0.005586746469446402,0.001823543207507026,0.0016933086590178777,0.0019756268954164097,0.0025325216198272523,0.0037272371185006477,0.0012700379422214564,0.006723668020520497,0.002279503776292767,0.0029260830445043133,0.0027594506309748775,0.0039188018295083765,0.0008594230247077184,0.0062294533921823545,0.0035564684971945352,0.0040722331601663435
485,3.8816485563381135e-08,3.0409470462368335e-05,9.57979091110512e-06,9.23291005405302e-05,0.0006247122801905039,0.000787496185570718,0.009037899776767023,0.0002175443632650899,0.00036532991692020373,0.0005868136497437843,0.0007960747384012298,0.0004529084148743049,0.0006313741735470859,0.0004420124005472086,5.558108402960721e-05,0.00011980010412422835,0.00015327837012865867,0.0002442208832840567,0.0007792039305735672,0.0006881990805251005,0.0003103995456707391,0.00020698253481928684,0.0002460514853379213,0.00036299761213873856,0.0011957846710171313,0.00014498727658405464,0.00019959461528910172,0.0006331947058403775,0.00042832260802774005,0.0003277492901952245,3.191033384657722e-05,8.948570824863212e-05,0.0001298162021945875,1.7003558404378363e-05,0.0044831716722478565,1.1245297294441963e-05,1.5883563505457506e-05,1.3662980450465798e-06,1.6063433976383192e-05,0.0004439077068484684,5.406749298690828e-05,0.0006965764117001205,0.0010688047683990204,0.0016662554236179512,0.0024239603681609962,0.0021125949644304398,0.0024015167743585268,0.0008697920848622933,0.0005643002560330558,0.0002446529154446706,0.002651280949217307,0.0012772643406521575,0.002166433399775402,0.002143072026135493,0.002771221760785767,0.0002821779673953891,0.003922790543444797,0.0017766465180713534,0.0013191914592502942,0.001867291733374235,0.0016930133390208927,0.002681515070646923,0.0008224442548269689,0.009103579181285189,0.000572506954586527,0.0005331290637255481,0.0006114967038777323,0.0005876924395460613,1.7256158706795145e-05,4.128960268376906e-06,0.0001624121093247215,0.0070799410033427655,0.0017826620614084098
486,0.0003385092741927155,0.00012421984919209664,0.031123796650206922,0.0006102160587323723,0.00016041901477325377,0.01186254215301863,0.06758021692931157,0.00024598370505796114,0.00025771117580093906,7.609070335301884e-05,5.399069831598038e-05,4.321756261319213e-05,2.1814449455691667e-05,4.3589458542026403e-05,3.1322565521925607e-06,3.150350970816408e-05,5.454926982597607e-06,9.127003610948164e-06,2.6327458628243e-05,2.5246862320953625e-05,2.6007813553890905e-05,6.11801677332667e-05,0.0,9.657225654418028e-05,0.0002482987357278377,0.02138186875597064,0.00040714533317715105,4.9657724688310706e-05,4.202544830851359e-05,6.720439625860788e-05,4.1801106894815585e-05,8.791043766487624e-06,2.2375127479408267e-05,0.000864836403728901,0.0012635554227453374,0.00048755107105857105,0.0007134396897521974,0.00039908254389859975,1.799779694613543e-05,0.001085955467533421,1.3956124014346679e-05,1.2200289087494743e-05,1.2764216391205703e-05,9.395616544638984e-06,2.0589735722244844e-05,0.00011598424804080118,8.166825529912062e-05,0.0,4.770246151358042e-05,9.032734224205739e-07,6.438614128440032e-05,7.406035221888986e-05,2.7388271417922613e-06,2.023015973255817e-05,1.1151912791985277e-05,4.213631045089043e-05,7.522710213929336e-05,0.0001867217746688883,3.0944754101549184e-05,6.3835044536870275e-06,4.125755497517688e-05,2.7593357931545322e-05,3.12310902365472e-05,1.092625222941112e-05,0.0001156940414712858,6.865846161347161e-05,5.132551021457667e-05,5.433382513994418e-05,0.0004351451273883977,2.1873076916519014e-05,0.0047820403471818965,0.0006773141357999673,0.020614433488821134
487OS,0.00010161680950479158,0.0030512313839990966,0.00013749567592377727,0.013218414982357016,6.097689396265394e-05,0.015897743091571513,0.008526890583255977,0.0012376352554596777,7.118823474700681e-05,0.007296490047507109,0.00707943225180029,0.0007970294536745251,0.0004364918811699198,9.286855899222223e-05,1.4288429803145795e-05,6.931657809787137e-05,6.596653903289347e-05,3.1211586230692126e-05,0.003722692334196862,0.0012177369608804343,0.0007832736305586679,0.0012110958242469996,6.184164606226797e-05,0.0023464859554289262,0.0042377586452597964,0.002064594373229057,0.00028764900072823774,0.002215293414006956,0.0216666495080189,0.008306377011066804,0.003560830373754431,0.002315621467349239,0.011156936095112594,0.07084962597380491,0.021030653338528615,0.0797695689857625,0.11179110343444723,0.009058684196836458,0.006114589122528069,0.11652370498878392,0.007148840408279133,0.005174175288482956,0.007504952924659679,0.0003962552546735382,0.009428948708613103,0.0005610120729612917,0.004150781029293595,0.0002277722741839574,2.295118219637627e-06,1.2554391323741414e-06,1.3683000450159943e-05,0.00467816632042469,0.0022265958694312874,0.0008636488157096228,0.006045936925150517,0.0006147965173640878,0.002913500968488874,0.012052677814806631,0.0013894388431745111,0.0016960656756858396,0.0028504028057357803,0.001599728764716489,0.00426933863510176,0.0033512830107956925,0.004366692995018446,0.0004971239877808591,0.0004545417241011419,0.0024942724406463073,4.353883062132664e-05,0.00013203702821257783,0.005709223206011112,0.00033071683926350315,0.011203198177810438
493,0.0007442225954678083,0.0,2.828921709707955e-05,0.003243780101682611,0.0,0.0003902999284317678,0.0005126686210770028,0.014653954437513186,0.0,0.03156073284631326,0.013420545009972267,0.0006785157330271162,0.004488322975508561,0.0016358867382242851,0.006555812963739029,0.0005670631747469535,0.0002822924713494262,0.0004593925150843909,0.0015928112470087014,0.003477755284711362,0.0040426545388168025,0.026511406017748904,0.014753791942266148,0.01727570367068114,0.01976673848337699,0.005140578000398547,0.004317782639931982,0.021679734970171644,0.01097309176187236,0.036840609974015594,0.03259092967565788,0.03949376412094565,0.023611596480552957,5.877528957380883e-05,2.3617858369071728e-05,0.014587528046072445,0.026923664097165338,0.00203742140832443,0.0002159735633536252,0.0036280784938048385,0.07361157611367156,0.0016043380150055587,0.0018380471603336207,0.0006964500763713648,0.002097579326703693,0.0,0.0,4.282048241673353e-05,0.0,4.5163671121028696e-07,4.192585944100486e-05,0.0009208170459215307,0.0005231159840823219,0.00020414070275581424,0.0004922772932462073,8.103136625171236e-06,0.0019047502261669079,0.0007842314536093308,0.00023724311477854373,0.00044593338255042236,0.0008740087303951944,0.0005558090669068415,0.0009592406286939496,0.0009068789350411229,0.0006131784197978149,0.0005578500006094569,0.00230471281444301,0.0009021678882611564,0.00014295381441279493,0.0002940713674332001,0.0,0.001413156076210618,0.0002697423510610617
511,0.00016547596553565723,0.00014232013382464278,0.0006894474355086277,0.0004631277453296576,0.0005541542813324009,0.0006531049199128953,0.0014035000976792868,0.0002019127396202515,0.0008091210939630252,0.0006901364204446843,0.0005638007782517917,0.0005864661985525805,0.0007969579866366215,0.0005332485320212506,0.0002064131261056878,0.0002845349123570442,0.000151494255887139,0.0005400222614000904,0.0008614598475060744,0.0008120116301715434,0.00032557010291704757,0.000501060326604,0.0005002275301787216,0.00045635436763910743,0.001169170775725452,0.0001714154304663148,0.0002798335144489181,0.0006032424087249901,0.0019121647690693176,0.003216097849626522,0.001323859447833108,0.0012531562668497572,0.0020521001283212424,0.0001645793784098856,0.001303665924871137,0.0004676978855442733,0.0004951327790120078,0.0005754591073351238,0.0005209997494765652,0.0016720753335049672,0.0009321095212883339,0.028751632400219218,0.001829273202184128,0.0023627626696326783,0.007486970742187791,0.0017424909287189225,0.0025199865868468442,0.0006176457734007016,0.0005177601429042369,2.0384177015559257e-05,0.0015647770135249733,0.0016373717882104532,0.003528652231842387,0.0026418006219729624,0.003719886399978196,0.005211412823854498,0.003813331085313817,0.0008032255634824914,0.003394045610463434,0.00177396569421912,0.0021317089085432003,0.001053650386902239,0.0039060132829693453,0.0009367110649870374,0.001318069174492558,0.001084189529802907,0.0008266760884526943,0.001984715922656895,0.003327956155007444,0.0021352519389244854,0.00282693875704551,0.003648748027745048,0.0012657759096156719
512,4.1000376324109235e-07,7.247519601070046e-07,1.9701930318839886e-06,2.62386814408604e-06,3.344977973387032e-06,2.208021731001723e-06,2.199829511764096e-06,4.00700892173424e-07,2.9943520106641364e-06,2.550421799839813e-06,2.084050113013912e-06,2.303410690051132e-06,2.6750097888079895e-06,1.3838873658645776e-06,6.991454118992443e-07,1.1731264699093024e-06,5.870686513663292e-07,9.2236727135034e-07,3.1703836153729136e-06,2.8059143703593066e-06,1.5372584440533547e-06,2.171881198370845e-06,2.1860050238260198e-06,1.6949968125263308e-06,2.40645124437668e-06,6.962464884114409e-07,1.0912105196968101e-06,2.3781840124057597e-06,1.7542883974414083e-05,0.00147888153277889,0.0010471214525015818,3.651547388165093e-06,8.223666897608657e-06,1.7083622234336222e-05,2.8568097392883556e-06,2.3132307248882803e-06,1.2196899139873357e-05,2.1476748072992986e-06,0.0012198198238449114,6.250961992246688e-05,1.1328013740439008e-06,7.913890876062955e-05,0.1329825212831156,0.044462140526449895,2.8685421488706808e-05,2.6950985260315047e-05,4.557897886660086e-05,2.5171052671183315e-06,1.1555928976115294e-06,4.7189359023159534e-08,8.686916690068381e-05,0.0009199697933535265,2.979751255643541e-05,4.0795176102441906e-05,0.0010724940122890528,0.00028873374575268216,6.670368757749891e-05,2.343327941655518e-06,0.007576449357853144,4.3606266141483156e-05,1.9210006617364748e-05,0.004553158978806762,0.004544832512756876,0.0007957648671271705,0.0002912438632567244,0.005072356222894869,0.001543171540117638,0.0008861844672001897,0.001866405666739999,0.0004821649204774462,4.643733603628618e-05,0.00026908304457022765,4.48503053238904e-06
513,0.0014475036791361685,0.0008674214160299915,0.00485101081824901,0.003747988085633762,0.005095649594331212,0.004252548615718278,0.002110803764392712,0.007175424221452495,0.005533489052372516,0.003226964427695134,0.0034895627405604757,0.002485394448187002,0.003823951828781862,0.002712293281844331,0.0008939077732198065,0.0017689014463638528,0.0009002124595350531,0.0014307572007370788,0.0037555064079517037,0.004277083432297359,0.0019418151430800592,0.0025095142694863313,0.0024814899274809574,0.002287280259332865,0.005966435041930287,0.001072779508145498,0.0017254656094360197,0.00346210061526024,0.012207634169133001,0.015177433255776349,0.005438699331258295,0.004974933965577803,0.013502841894030506,0.0016475664582178545,0.00333722813080451,0.0038911233677519337,0.013310878004917075,0.016709975678403585,0.009368046772796691,0.015421965230853384,0.004770348967758473,0.009475906526817653,0.009198989768960806,0.13187229535709089,0.0239016963522445,0.01326381477163606,0.013420798782111028,0.005531705206761103,0.004165873153552246,0.0011122416246314632,0.015759328262367697,0.005296051160008463,0.014548683515769887,0.010090071199553595,0.012019762552171182,0.013808605706599315,0.016738610150822536,0.0076683478103730844,0.009391770173186443,0.007830562616276173,0.006817171307519837,0.006138638916276919,0.007209632493701742,0.003905355502454642,0.010301385048217405,0.010121445680991962,0.007825449560788785,0.008786601342890233,0.008476893934966088,0.006616818598464874,0.006676720009847093,0.02027742568516974,0.004935359849693016
514,0.00021261332480495356,0.00036804668393160885,0.0012119295228157864,0.0014058323029369321,0.0017535645319841013,0.004459727844667503,0.0015085454036146248,0.00013064428317019914,0.002135176906492805,0.006534137910017182,0.005255160909250415,0.004812584427742766,0.006260203366665057,0.003910022995928202,0.0015082387851990773,0.0022802130021596367,0.0010571435898876758,0.00281679539255829,0.0070045815607396,0.005258219150692132,0.0020138236437829684,0.0038535377993422467,0.003701528950081258,0.003966573954426958,0.004797613687283327,0.001068220887673051,0.0013696069854465223,0.004760354961383687,0.004655599485929485,0.01604999145638919,0.006735936723774741,0.005559452170941693,0.008490373567104095,0.0007979477514257476,0.001532208223522579,0.0012563205151794913,0.001378139882174068,0.002118912797144796,0.0019148885074562207,0.003722181289631642,0.001631024211477328,0.009255321958747485,0.005450938888575322,0.008882242813351048,0.04090119253250357,0.01096794384967686,0.0075110235795274715,0.002392794925794241,0.004705630661389547,4.103798730976745e-05,0.004578154099108742,0.013862809131948078,0.01032853020164911,0.007305356465240746,0.01302837018253817,0.014576249626705132,0.024605585389044685,0.00784367880265917,0.018410584250904895,0.0031993351318715686,0.006365277577594777,0.00304562446417916,0.0075298727722683334,0.004512771593632743,0.005958301858290873,0.0044737972454659,0.00531135442140575,0.012456473767706687,0.016124380484863428,0.007719495296460698,0.0037888330215205173,0.006856583276186866,0.006953969336866716
521CI,0.00466907700486809,0.0014156946919472095,0.01215086306294221,0.010353380587763026,0.014295175240953603,0.012109607923642945,0.033500366959246325,0.017641195015617214,0.006961667121493146,0.0026105416902057286,0.00799065440203977,0.005261003959099527,0.00521741122724324,0.004381188197193256,0.0006596060228103768,0.003258090329561645,0.0017408340488457071,0.0027000186769352,0.006708409395118202,0.005662948740302139,0.004502479407438934,0.003831453694118276,0.00549629232914458,0.0022629147436283173,0.004705270070782024,0.0012907601088274088,0.0026705204816967858,0.005599982193433476,0.013618946504385452,0.010712208772338125,0.014484622088855693,0.017069523150264335,0.017597471316168057,0.0192571972780675,0.06421756665231583,0.024088998062247825,0.02258539057058287,0.1343006440824193,0.0025217677399077165,0.008106629314071356,0.008180292212523338,0.006564511144084314,0.015975397902066712,0.008820546528376688,0.008035848041548787,0.047762702013713965,0.0823394221766438,0.010364732534865643,0.04875432564661314,0.04654334474419587,0.048571803928515664,0.05393457081907562,0.01231514518468403,0.00710201684187551,0.015097426635387493,0.030762914910234435,0.012704758195451428,0.005911873063035968,0.007930706811652843,0.010965104718429252,0.003734759506715841,0.011397453230720896,0.00791005544192046,0.004577917039090619,0.011470992908140682,0.005261947879947112,0.0064660263360262855,0.018016197832888797,4.04452410946225e-05,7.50168141220956e-05,0.029242327858308048,0.0021335584156444336,0.02718762717513674
523,0.0006632479486123756,0.0005054451949736996,0.0013148811052292448,0.0149205921662655,0.048543449334339676,0.0013609410615298561,0.0028353692738458426,0.0011227753091458412,0.0013228434932563056,0.00046532431133503423,0.0008251902402116572,0.0047916914679224385,0.0038914830627336415,0.003508696959175918,0.00023608535651445573,0.0018439307617557348,0.0013935558061858293,0.0019328405070365825,0.005123344328659547,0.004201760988301241,0.0003829455001148285,0.00041860807998787163,0.0004381893742860706,0.00023790717535774234,0.0007099588236870332,0.00018339033597169265,0.00013492287601156897,0.0006096115174808991,0.0016197961702542696,0.0011521722834870317,0.0014208569763360425,0.00102952500448599,0.0014375288605484335,0.021713955909994538,0.012113681636052337,0.14729399048180694,0.0037144224092893726,0.024867999494887185,0.0013062625236850522,0.007999793618161803,0.0005787673045441518,0.001215123664182607,0.0029944831166670285,0.0007749749931140667,0.0004886380866209749,0.0388466740077192,0.08986574788896175,0.007982650666282717,0.5849393393455407,0.0016129869722015181,0.006006499828358332,0.0042690394179014666,0.0029189750888313935,0.0010874408946222533,0.0022448833180068587,0.01621890823027248,0.0026225098257079736,0.0006526364514066093,0.0011009218822233826,0.001903271508459633,0.012134155161933911,0.002464708501438754,0.010644042724910319,0.0019626814476576167,0.001113485203923944,0.0008946572330911429,0.008339034326082514,0.020755563146131167,0.0,0.0010333573687437562,0.0020027973287997983,0.0005218031185070383,0.007192536172022315
