,111CA,113FF,211,212,213,Hydroelectric power generation,Nuclear electric power generation,Solar electric power generation,Wind electric power generation,Geothermal electric power generation,Biomass electric power generation,Other electric power generation,Electric bulk power transmission and control,Electric power distribution,Coal electric power generation,Gas electric power generation,221200,221300,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
5415,0.000761322465509918,0.0005950021601739445,0.020299077667097768,0.0025710492532606106,0.00021356140662814988,0.0010816664095870015,0.0019332707401803941,8.849863361819374e-05,0.0019534014697547585,0.001968887229415505,0.0010243408264158694,0.0014820166396650564,0.002435317861418211,0.002435329067165906,0.00044841819889933815,0.00038755323062159713,0.006594604192045179,0.004755034006309792,0.002580695516465666,0.0016306685568862865,0.0017862733957826977,0.0013019753082359996,0.0035903996893299353,0.0058192108986258925,0.0009594682527438588,0.0007171884164497759,0.0006450128891319211,0.004237238897417716,0.0022239129003474426,0.0025248198002723573,0.00102427062105181,0.0015907106688630782,0.0012502338226319531,0.0012081999288925227,0.004919243926949659,0.0013080557223924087,0.0011986857825901358,0.0017526662653771297,0.007291854489281617,0.01348810849027895,0.0031991346557863265,0.004265628058594262,0.004694769879040863,0.0005113039148967593,0.014493425572705299,0.00013486121504177435,0.003233064136963874,0.0023651986913394776,0.00013280044849508152,0.0013317466622782622,0.002353955675812053,0.01517481412679412,0.004792132943919231,0.00851825433031241,0.02377033488468755,0.009091819575622894,0.012715642042836312,0.0031012741690929174,0.002404019616977946,0.00010042269159496926,0.0015027463358207238,0.001593086563074728,0.0115054583610474,0.011358023394117714,0.009089282031829678,0.032339534488293936,0.012348090931658794,0.0024428380236161487,0.005596192576304518,0.005405796787395799,0.011257937651498786,0.0052271337425815355,0.005519175719587141,0.001376065154680515,0.007007643221822969,0.002900087970400041,0.0021937386461945603,0.004233131643359585,0.027562724184637302,0.025039748625642854,0.003964519434239467,0.007821164742030769,0.006350178925417521
5412OP,0.003533462179593619,0.006423433664106248,0.017630699079450727,0.023231458321526077,0.029480633246208327,0.008508730309900455,0.017531407706835655,0.0017403956515100875,0.038415185462430564,0.0619515602859485,0.0032231156519766744,0.01343931680042821,0.022084103088570978,0.022084204705239256,4.245208795658122e-09,2.7970422534464625e-09,0.023983022425003307,0.06006149286583844,0.026440835422525476,0.022475810912142312,0.018316985323028626,0.020317095632145107,0.023599988611924357,0.01221852208690993,0.006191828868604426,0.01037376356985472,0.005174781305367444,0.008163228504744817,0.027937390975403018,0.02472275649494103,0.013556306714117124,0.019252450999496885,0.01938845868395158,0.0149477330694076,0.02109788686224998,0.006149690808217414,0.009635885092302093,0.020931825358037774,0.04632397352242217,0.07941640283790202,0.03096754216294273,0.03237642908939064,0.054922470026146225,0.0034773485831263865,0.025443829705112546,0.020624344564007562,0.013982692698298362,0.019118097760608823,0.027157042128536913,0.010331004397342108,0.010068995800443549,0.029471281731795397,0.0716050448863114,0.05714232108334376,0.07243040772726168,0.046268893356040584,0.05043906035807991,0.022228721706793138,0.010110769155464196,0.0003953123217890625,0.07003963603798533,0.017864291086191884,0.02224159432462555,0.03699914560545129,0.07153482993411353,0.07212833967796334,0.041993981702834145,0.020355512434212263,0.011298867821870744,0.024377735108296075,0.03641958288709978,0.027577558088395748,0.02318175557432049,0.021899254224487182,0.03258070528790016,0.03156982115994964,0.030066787181253385,0.024219657495178626,0.0416535832782433,0.012003595701512867,0.015033399857864957,0.018387573109145468,0.03766200650160092
55,0.0,0.0,0.04741272785470533,0.03741587939069546,0.0065492806466124045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005083728530710005,0.008615158524080688,0.014808877252383189,0.007502568869650155,0.026346401330111607,0.04801763471273698,0.04358534992375949,0.011325511740084988,0.020750542241801298,0.01063295920675461,0.008043038610928236,0.021289416652144146,0.028771923978398433,0.020882830586288367,0.03698154427633817,0.01516720940279987,0.01108707833010823,0.014365178558520035,0.026892013072233767,0.011235060210730296,0.043184361847750714,0.007678102272545946,0.014551429766828581,0.08735660190758751,0.025180773899000156,0.0018304304467271887,0.0,0.019248516285392387,0.023433955352534726,0.011436865534357243,0.0,0.015845077503555825,0.0035937019336942694,0.014374990617340681,0.005092922340091074,0.002577922289435322,0.002095005609738412,0.004994261894269712,0.021110473539584007,0.0021863150157005293,0.002024704477576414,1.8517105159621766e-05,0.0018514758999572322,0.014858975333516601,0.017424418276082366,0.010124275393430247,0.02067405318594185,0.0,0.04948839989934127,0.028680464589141242,0.0041225289075286055,0.023492208318775926,0.009861641364198198,0.01586618081063856,0.010962112673028065,0.013171597062555105,0.012888316219901242,0.03246257888161955,0.08174673233618182,0.013531386369226926,0.0,0.0,0.0,0.0,0.0
561,0.0015982430663981494,0.0009477025393284049,0.004375785264266664,0.007863392012733386,0.008447808980001397,0.018187818682343843,0.03250722900760791,0.001488071634301243,0.03284571974393542,0.03310610703744078,0.017223910306031903,0.02491955901333416,0.04094896476840734,0.04094915318889028,0.00753998536254663,0.006516563541058401,0.021241526198092806,0.007679103190877847,0.005983105205009994,0.006488729999601768,0.010588532448451728,0.013749745409143085,0.020851183024933457,0.00574333198561447,0.002149041281034459,0.0037194979330658143,0.0036122102316747673,0.012432444866178977,0.0050636124549224846,0.007967088522547993,0.004706274165711814,0.007284885890261062,0.019939638122086094,0.009271440050267454,0.03664447939202638,0.005131780658914104,0.005301009020197389,0.00854086183460656,0.03744612043888242,0.028096661732618183,0.018339171505219087,0.01830098636329828,0.031871872780384496,0.03345953873836979,0.017760549191041693,0.12789959050000693,0.04267959270959857,0.0733521911152481,0.015789801891205726,0.03476653712274201,0.03536749009447577,0.031422298557537275,0.022019556073434313,0.03157143841984458,0.07908500223267097,0.025882017935751886,0.024401010765917226,0.007932663722993618,0.0015150994560487248,0.0022898660643546737,0.09275923685459518,0.03498383535436446,0.027399902875517922,0.04501414349635625,0.03763019227259813,0.015618534072036012,0.07497327476337075,0.03360040224755829,0.012944667191622863,0.026585684455187646,0.058217960200695314,0.04072710800091935,0.018554669654427224,0.025750715288932226,0.02242972514705633,0.024059066893360754,0.01851886423301532,0.017807686674814166,0.01933733015840144,0.003374455092274507,0.024549116458166688,0.016436084633018093,0.018740115468932853
562,0.0004776235471027397,0.00013867470789583224,0.004126331932293964,0.002500476915939479,0.0014716213335392932,0.0005927366148059985,0.001059402736260938,4.849589489039716e-05,0.0010704340675436023,0.0010789200265025336,0.000561323073801605,0.0008121224051106778,0.0013345168643119534,0.0013345230048899506,0.0002457263005277951,0.00021237323072968844,0.0015613449255403892,0.00392101743655641,0.0015151901183417078,0.0008588884124060019,0.0016474710981483232,0.0015910917352387483,0.0009636303543509221,0.000549909596825271,0.00016590098099274488,0.00046501788218541806,0.0002723444811373999,0.00044379054164776413,0.0012001348165782992,0.0007234077285607196,0.0013784155403245564,0.001469702028691784,0.0004213974117482548,0.0014767294269479674,0.0010311008623102825,0.0010701919789395415,0.002358675115241587,0.001189310783746148,0.0012853074296288569,0.004226909309040149,0.002145451481490487,0.0012174830462524694,0.0017983537978740883,8.384098471892908e-05,0.0009330688763284985,0.0010159986929014222,0.0026356402354589022,0.0012401660446560412,0.00025009593888808174,0.0016501060537131946,0.005331866771870022,0.00031250281235540764,0.00025490818859929333,0.00030592737788826815,0.0001698385096764365,0.0006980648917919201,0.00016055374747288767,0.0012870117440984077,0.0017073949110828974,7.0586806515417945e-06,0.008951373526541097,0.0008938453106795015,0.00031628460744600567,0.00023314240661531863,0.0008742390381665924,0.0010244159438924766,0.0020440332274918667,0.08043957266996361,0.002042031423738121,0.001975574757133608,0.00281306975821314,0.003371355403585233,0.003130129161181564,0.000517046397810629,0.005349243862662676,0.004553100109615247,0.0026242001539373535,0.0024424024622530663,0.0005878864069150082,0.0004241556152034815,0.0017518820736351231,0.007166608333741263,0.008397486311985681
61,2.5568168219663354e-05,3.906196876564216e-05,0.0,0.0,0.0,0.00015556751002071531,0.0002780470139223443,1.2728057329130371e-05,0.0002809422572681925,0.00028316945139186085,0.00014732282556405044,0.00021314671177594376,0.00035025247382366087,0.00035025408545757253,6.44924368848425e-05,5.5738710709622495e-05,0.0007821423126775284,0.0,3.815757962740009e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007287430327054289,3.814460107298023e-05,0.0,9.108916921318032e-06,0.0009990731356209425,0.0001479308847377204,0.004253043003818881,0.0,0.00464185267340108,0.0006314813357036103,0.0004159026347862713,0.0,0.0,0.0,0.00013205634223324787,0.00021127399544708538,0.0,0.0,0.0,8.531205583441248e-05,0.000407900701788636,1.8184152887248367e-05,1.3567460636809957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00010660403275550466,4.714714034198597e-05,0.0,0.0009265710251532401,0.0,0.012149850128697745,6.691154250763255e-07,2.071253018987021e-05,0.0,0.0,0.007992935276067738,0.0013200224021773534,0.0,0.0,0.003744146788297859,0.0014869076028268065,6.597949859344191e-05,0.0010897782934692825,0.0053853700225103595,2.652532248325002e-05
621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8713863877481505e-05,0.0,0.00014140502012684,0.0,0.0,0.015482924816300356,0.017615931825797536,0.00041488899525759615,0.0,0.0007965574000266913,1.6757188477367464e-05,0.0,0.0,0.00015739482120042363,0.0,0.0012390824229985575,0.0,0.004317116228197235,0.0
622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0759614055601475e-07,0.0,3.123265783054973e-07,0.0,0.0,3.4197717490501566e-05,0.00555551343813266,9.163809046466454e-07,0.0,1.759386243508889e-06,3.7012231492643314e-08,0.0,0.0,3.476438524207891e-07,0.0,2.7368078804167487e-06,0.0,9.535376739033104e-06,0.0
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.262957119495764e-09,0.0,2.3985443255500625e-08,0.0,0.0,2.6262491549270396e-06,2.9880546873189476e-06,7.037442124866887e-08,0.0,1.3511388988135975e-07,2.8423926744969677e-09,0.0,0.0,2.669766992166258e-08,0.0,0.00705826416194623,0.0,0.0004527261209600423,0.0
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.259693576226743e-05,0.0,0.00028788370814663504,0.0
711AS,0.00012544129610957185,1.7536044987784036e-05,2.795500806328441e-06,0.0,0.0001033851021313718,0.00011672615211674194,0.0002086255545157449,9.55017635592965e-06,0.0002107979272377706,0.00021246904609824603,0.00011053996136319031,0.00015992925192817692,0.00026280309772497984,0.00026280430697378184,4.839027118964034e-05,4.1822133838975175e-05,0.00011762229838098215,0.0009384143325959352,8.165318402061828e-05,0.0002840577871386722,0.00029725160277681853,0.000264783337924274,0.00023442947548416146,0.00018750073134139538,1.5476260242963388e-05,4.66969904941839e-05,6.333816857861774e-05,9.921094830172026e-05,0.00024715604533240493,0.00023077451013682164,0.000166539609616218,0.00018137215424810673,0.00014387655126269175,0.00020146618574858505,0.000458726491207906,0.00012540967139331745,6.558444006292058e-05,0.0003353189642387634,0.001048484079107212,0.0029054568808746834,0.002427949436064546,0.00026495918233692133,0.0005566150430304559,0.0003194450481169478,0.002718974487679355,0.0,0.00038815218285426673,0.0003528553817285115,0.0,0.0015852997447760183,0.0003240942869977154,0.0005696533131677702,0.06435366801417405,0.0281312278927579,0.0007553633826707867,0.0013450002962326587,0.0011465977300578745,0.0002896922676993069,0.0007332718440010412,7.140817144699121e-06,0.004442686335310402,0.0007489306202873349,0.001837693548500522,0.0008814284387281306,0.0030237230954559833,0.004959787341562503,0.0023580130507735602,0.0007565149528190198,0.0011008502111753654,0.0007804008091991803,0.0010160347522894296,0.0009894159892840032,0.0012918004122650351,0.11389394140997977,0.005905001489068051,0.0008438511669585802,0.001757613629203628,0.003783043542012209,0.0016299802721813671,6.964726424316776e-05,0.0006782547349980376,0.00042869543757497456,4.121994012358561e-05
713,2.8330069598321448e-05,0.0,0.0,8.703555828138535e-06,3.969300613435971e-05,2.0244588496694513e-05,3.6183309605219e-05,1.6563502427741454e-06,3.656007857276682e-05,3.684991176820664e-05,1.9171676523699332e-05,2.7737587808360114e-05,4.557967921171384e-05,4.557988893973061e-05,8.392644747665009e-06,7.2534892504376304e-06,4.559074058820103e-05,0.0,2.7246726337873242e-05,3.4367428355923314e-05,4.3894174637522214e-05,2.810853424638925e-05,3.768696235237435e-05,2.501507109593133e-05,2.5465093136379995e-06,6.403049969515481e-06,8.869658110652784e-06,1.4840418920741272e-05,4.280819114533266e-05,4.1051152081039524e-05,1.8606918602649494e-05,0.0,0.0,2.1809103883255714e-05,7.899091129650652e-05,8.70162226419197e-06,1.1414040409611161e-05,4.037148819254217e-05,8.159760460633819e-05,1.0244408751625626e-05,0.00010195228863374545,3.5735378719679922e-06,0.00022619950904024486,0.0,0.0,0.0,0.0,0.0,0.0,1.0032687537614943e-05,5.6731304081626694e-06,4.711418399013676e-05,7.264072008763257e-05,6.110872373221503e-05,0.0001632087093942096,0.0001313677302658402,0.0001590995940831926,2.5440154896963508e-05,3.87818687593643e-05,6.9763904629020996e-06,0.00017225360708605428,6.0210705462391975e-05,0.00016922563713064025,0.00015400392655187485,0.00012347642459935437,0.000637700065128957,0.0003702174323710571,0.00012144311433761721,0.0001621289098860691,0.00014976158841614542,7.94420316693414e-06,7.691405327177576e-05,0.0001124446356326779,0.0007239636702935351,3.762347677846771e-05,0.0010989364586143661,0.00026240108521865613,5.42961451943491e-05,0.00011877505680938636,1.9758561052182557e-06,0.0,0.00014274845983822264,0.0005719866174700124
721,4.960886635719389e-06,5.948432811066291e-10,2.25480911531664e-05,0.0002133222238516166,0.0013203184701667105,0.0010670594573171325,0.0019071636214085983,8.730353750930825e-05,0.0019270225032085994,0.001942299141322978,0.0010105080056617818,0.001462003310114586,0.002402431038412144,0.002402442092836085,0.0004423627060318428,0.0003823196655487161,0.0017643813672920455,0.0005219927974834873,0.00024236907901032398,0.001204542164226168,0.0016368063797904252,0.0009257541198757174,0.0013094776426202516,0.0009145604547104441,0.00011858719948025799,0.00029818073588059815,0.00031250258130504,0.0005122600362910348,0.001600057290328353,0.0014337685255571071,0.0006488362291830189,0.0005485929857037692,0.0005318874371480671,0.0007430047212020352,0.003463372272682654,0.0003001081100819663,0.00041836126032193075,0.001554331592699862,0.001156615131413802,0.00013391759417870737,0.0003470630047711656,0.00020145226485119563,0.00028690061257594313,6.114572875596775e-08,0.00023530809987925696,5.768090246954395e-10,4.631221591623488e-09,2.7645285696780818e-09,8.965794208496294e-05,0.0034794681024502404,0.0007995204473526774,0.0017807558717972557,0.0030139730945165206,0.002333227557054509,0.0062439062359286816,0.004980799264442195,0.00608719614001429,0.0009394028408450663,0.0014310831538376602,0.0002771843627691415,0.00654767511928356,0.0028998481109077734,0.005091822757267437,0.00561242329658038,0.003766044070328616,0.0014112133146364462,0.008713182513856126,0.00586936294485568,0.002305454617916974,0.003746954050576059,0.00031155127352927586,0.0016770262854091788,0.0021158961996381124,0.0009144255097928469,0.001244900994261626,0.001235608316768407,0.0019323670315468371,0.0014458217134923808,0.0014743536340550848,0.0009298116265893248,0.0004484258512200828,0.0013710072762123655,0.00048485625834371744
722,0.0011732108316738067,0.0006025238975522779,0.0001384265549447913,0.000545232022760184,0.0026328263185180847,0.0021354744289543426,0.003816749964045919,0.00017471797904976096,0.0038564929549174437,0.0038870656374703607,0.002022299686814029,0.002925863842344839,0.0048079139495697445,0.0048079360724603585,0.0008852873573035529,0.0007651250020485164,0.0021589863882514083,0.0005211907090538543,0.0002763988992705589,0.001815222855477711,0.002164360635856734,0.001488955666984251,0.0016665106527913017,0.0012905222346454447,0.00018142106915882382,0.0005584183735150082,0.00042898480186219913,0.0006805458469495604,0.001958698603999115,0.0018089714770717128,0.001044076445807548,0.0010793633819405604,0.0009208440243396728,0.0011519158028462232,0.0032126642338626177,0.0007191799204822919,0.0005391399915942394,0.0018843987827703698,0.0030043907342422608,0.004286778058080037,0.004494397204640671,0.0035905927718849163,0.003913177486593212,0.06193524240566481,7.07561462120603e-05,0.000584256782822307,0.004691019924814532,0.002800224162569766,0.0006650027999389396,0.006864152779876865,0.0012612924648978553,0.0016813247649580642,0.004448585963407917,0.002242464553947655,0.005646680878154117,0.007986958742506458,0.0065567910574874,0.004242444231517523,0.003551593092185178,0.0016444031597971421,0.020845134202341478,0.00468896977292472,0.009277327089509575,0.007344469521595164,0.009751930213113522,0.006060903666477519,0.016875778830022,0.005500718044205011,0.004048188564280473,0.020544833362594397,0.015199850913731034,0.03616451398012033,0.010198523474659903,0.0033933918539414635,0.011126016034126792,0.03648464572425042,0.004051111117753883,0.0048561905347617,0.0005914228612355501,0.0003106559974599931,0.010573440640298018,0.005982150593099713,0.001491262482685358
81,0.0008420518715554393,0.00551643277943601,0.0006316425061436184,0.0014506640847161323,0.0035719211524379057,0.0002700984646474894,0.0004827490749851558,2.209862934802748e-05,0.0004877758365653235,0.0004916427218371557,0.00025578392935055196,0.00037006827188837356,0.0006081131941120516,0.0006081159922531613,0.0001119726617829875,9.677432120688245e-05,0.0020925976326425875,0.009200971003845787,0.00466518446929681,0.0042710343866759785,0.006486162113147124,0.006502025841992375,0.005369115697531327,0.0027694394403260892,0.0011640471267122035,0.001804956140767224,0.0018098328282187817,0.0013277377660820555,0.0028731372704071494,0.0029998974894442595,0.0029013907100691166,0.003515661429101735,0.001305722709778285,0.008879130012271712,0.00636893406885217,0.0022424728100255645,0.004716527172961875,0.005145968763788723,0.0144929654455914,0.010771725433240911,0.014768064509341813,0.009087020653660478,0.010253137431528664,0.0011419850081759862,0.0017767579257189046,0.0017686130804326857,0.03352140303108287,0.017862463778912478,0.003747847514960155,0.010709748184501447,0.008435049902666407,0.0021429076955865713,0.001795252251045849,0.004604506750965056,0.007912388164050448,0.006283949506233554,0.005330025287375194,0.0074250430572159075,0.0029205245126680277,2.8590532011303276e-05,0.006962623436769779,0.019169484090397117,0.003464097365730762,0.0013857563219407847,0.005248480474680298,0.010739583554781502,0.011636731422412243,0.02132078509738899,0.0034421468740193344,0.00547780888011746,0.017744485865011903,0.00741784371318244,0.004241822400147111,0.005277645634544808,0.009382495219676941,0.007559846568428244,0.013418337665224258,0.01173160032182366,0.0038487483374397627,0.0005214412716988233,0.012108184202848215,0.010661841790645147,0.004926865033302747
GFGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGN,8.256042440079934e-07,1.3198898764956983e-07,1.3311067503633197e-06,2.2359553066340475e-06,5.554480156926529e-08,2.7451663162952547e-06,4.906456990051835e-06,2.2460110242267784e-07,4.957546864212847e-06,4.996848247177264e-06,2.5996794466017975e-06,3.761217065944548e-06,6.180604762599635e-06,6.1806332017199105e-06,1.1380426759320916e-06,9.835731839727087e-07,1.236194479022613e-07,1.3457659957864414e-06,2.1849166273699698e-07,7.71111751134285e-07,1.4718520832462032e-06,1.825410972574533e-06,7.229620053027776e-07,3.4790433846675734e-07,1.466070714747412e-07,3.7100181563221496e-07,2.7232873741667105e-07,1.9382614826634158e-07,4.7075554218000037e-07,3.4284298153113347e-07,6.227628614582086e-07,1.1720884581794816e-06,2.44294910629067e-07,1.6590702892356107e-06,1.0292428055287156e-06,7.100395390554063e-07,1.2491446631878534e-06,1.1848246054780305e-06,6.051699799813939e-07,1.3988945498476027e-06,2.820508397128944e-06,1.6950841243218065e-06,1.2635486899306177e-06,1.7347583113756145e-08,9.049409384425223e-08,1.5237825333338762e-07,3.0534074749937417e-07,2.0356747362790063e-07,4.5027011873914183e-07,1.93769391662137e-07,5.252008221242557e-06,1.1022110283637603e-07,1.9658825369352104e-07,2.774133647606695e-07,2.670324310089206e-07,2.0719526231684058e-07,1.0303314592327863e-07,3.384114775020762e-08,5.447458412204782e-07,6.786233168553969e-10,5.656195845873682e-06,3.136300531418406e-07,8.066037480391744e-08,2.929220286793486e-08,1.4438703511736425e-07,1.0997060940190529e-06,2.0429236320287808e-07,2.7635717094306094e-07,1.3383437170432758e-06,1.624434577663871e-07,6.090817506804656e-07,5.857905311343118e-07,3.298327298239896e-07,2.5529432242707254e-07,1.0200081264889053e-06,2.22256724809544e-06,1.7211337376143867e-06,3.612626780666712e-07,1.56733552145341e-07,9.805081367716781e-08,7.498207790506078e-07,7.077070002794037e-07,3.8253862642539453e-07
GFE,0.00030761253275210406,9.138938848033589e-05,0.0004211028907738668,0.0007196343687411918,3.914640168946566e-05,0.0008673499871275374,0.0015502213406532136,7.09639201598698e-05,0.0015663634597783327,0.0015787809420292024,0.0008213826321418683,0.0011883766584071711,0.001952795147405057,0.001952804132897287,0.00035957067317232916,0.0003107652106153721,0.0011027035795948949,0.001228516853791822,7.415647917922417e-05,0.00022825605880215174,0.00043641578710386456,0.0005717639917156667,0.00029751468026768867,0.0009329882163264053,4.322865538446163e-05,0.0013128107183891311,8.088071543245747e-05,6.371464989703854e-05,0.00015158876271919274,0.000252424904432834,0.00018599943315289214,0.0003692971340978058,8.399014801011031e-05,0.00048102444394024945,0.0009933874093640109,0.0003301426783903241,0.00044824961029535566,0.0003488745090366749,0.007198074193736596,0.0029914812945405498,0.002638300607708207,0.0017084578285030748,0.004140429798645431,0.00012111708467195934,2.792678584765659e-05,0.05850646025034424,0.018919773192982492,0.00333153508388205,0.0008015342700613698,0.0039413406792883614,0.003739763238292108,0.0016081287366585429,0.0026213332101558988,0.0004522775156339368,0.0031475132242203916,0.0023759917885012825,0.01817391192501704,0.0005101182792147269,0.00021259744099466111,1.4281295921150249e-05,0.0019844031766958602,0.0014795156351971224,0.0010230727298517687,0.000352233415780426,0.0012424006924852884,0.0006066168853580393,0.001308166038331021,0.001069696821125334,0.0012291419581277627,0.0008996834892413953,0.0021669025311951994,0.0013855350292922516,0.001735333051978775,0.0007979178637909101,0.0008916148680142014,0.005220325490467926,0.0034511205928516027,0.0016289013063881543,4.6143938753789535e-05,0.0005282713236081796,0.00026448324098498347,0.0008006129437016288,0.00048376316496941195
GSLG,0.0017848346988236952,0.0045941520803612895,0.0006082742580021732,0.0004448636355808509,0.000239102717319424,0.000274707779869522,0.0004909873397329965,2.247574940597693e-05,0.0004960998845800154,0.0005000327594648156,0.00026014896252704757,0.0003763836033029102,0.000618490836969066,0.0006184936828613334,0.00011388351046212176,9.84258054255096e-05,0.00043065967132197643,0.0005253237201345699,0.00024228483596935036,0.0035281229435874775,0.00032202877617764627,0.0003247555733292108,0.0002375206750709473,0.0001229161757899907,3.982626012428678e-05,9.488296694337886e-05,5.962069629584881e-05,0.0001112629841157604,0.00023546176569188838,0.0001681265955800519,0.00033653861739239453,0.0002833246610791346,0.0003298325087764223,0.0011695979485702684,0.0005364912761022484,0.0001848396569852043,0.00037902475801959137,0.0002841974631762743,0.000650765720190035,0.0008441047354857775,0.0018906759358818233,0.0002827040197824053,0.0019489659529045706,0.0003048157656719566,0.0003477229939463627,0.00043860565198807784,0.00047476403028063143,0.00035532106466015063,0.00013705497289265392,0.0004276949598289152,0.0009480884146140058,0.00017124994749922063,0.0008356309065412252,0.0005133060718541461,0.0005895596974667736,0.00025930342583056456,0.00016380947306377067,0.00021508105771886256,0.0002876195614182253,7.592879306834234e-06,0.0016696595878837746,0.00029942969290963124,0.0002017966188882488,0.0002421709488611157,0.0003503536776395198,0.0003509780923219492,0.0009573259278585083,0.011106853524107663,0.0044949646534260925,0.0008894994655982994,0.002495539471820455,0.0006147848698531356,0.000538943399143819,0.00409620539635745,0.0013538291323653686,0.0007858051891761396,0.0005139152915657708,0.0017438972544119296,0.0007316316915109653,0.000174621565147376,0.0007030067687930372,0.003046752208471434,0.0012517872442187146
