,111CA,113FF,211,212,213,Biomass Electric Power Generation,Coal Electric Power Generation,Electric Bulk Power Transmission and Control,Electric Power Distribution,Gas Electric Power Generation,Geothermal Electric Power Generation,Hydroelectric Power Generation,Natural Gas Distribution,Nuclear Electric Power Generation,Other Electric Power Generation,Solar Electric Power Generation,"Water, Sewage and Other Systems",Wind Electric Power Generation,23,311FT,313TT,315AL,321,322,323,324,325,326,327,331,332,333,334,335,3361MV,3364OT,337,339,42,441,445,452,481,482,483,484,485,486,487OS,493,4A0,511,512,513,514,521CI,523,524,525,532RL,5411,5412OP,5415,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFE,GFGD,GFGN,GSLE,GSLG,HS,ORE
39-9090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014726083912492,0.000801354304588,0.0006076012197603,0.0,0.0,0.0,0.0,0.0082124838159327,0.0,0.0035037838905654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.664802206785915e-05,0.0,0.0003297335196737,0.0006998808847515,0.0,0.0021340513983448,0.0012215735449748,0.0010956655576126,0.0104902704006364,0.0218853511169365,0.0019302308635237,0.0054389329031462,0.0161835812396964,0.0,0.0114868605054198,0.002073045501374,,0.0118771068566864,0.0004302662164781,0.0075222306335068,2.471267400795374e-05,0.0002062935571013
41-1010,0.0,0.0,0.0001681444429467,0.0003439587287814,0.0015512171886302,0.0,0.00044588263392013057,0.0006050974323342704,0.0006050974323342704,0.00044588263392013057,0.0,0.0,0.0011774565002698053,0.0,0.0,0.0,0.002998405787822524,0.0,0.0020195831060371,0.0053388473061268,0.0025838516128696,0.0086793649655467,0.0024779118237483,0.0019391000894403,0.007369532081111,0.0001106413409427,0.0013037666469107,0.00336357099955,0.0031700554200501,0.0014654290695792,0.0042616936383313,0.005253654556528,0.0043359529992619,0.0045181245209097,0.000569869427908,0.0003326962001377,0.0052595343048002,0.0071867925927713,0.0437100104446313,0.3734876829496431,0.7834642195305234,1.0493343834121256,0.0013307929513834,0.0,0.0012017030410896,0.0014333089732762,0.0005022264260037,0.0008222051246978,0.004058871293801,0.0064335356163931,0.5731449916927961,0.0132508889415233,0.0142016541498691,0.0143019234812677,0.0078146352892432,0.0244806069606294,0.0108591706559352,0.0116421239402744,0.0,0.0552875208195056,0.0005007983702828,0.0061050705092654,0.0100487913773874,0.0198068251752997,0.0256857408140337,0.0034702912891782,0.0063706164896404,0.0011894091137373,0.0010289345393284,0.0005950964712637,0.0135334925993979,0.0200055306940882,0.0414783635072494,0.0181665931195269,0.0067139173969514,0.0113030244936865,0.0005360223978711,,0.0030710350027886,0.0002905430265365,0.0022565812335644,0.0006901708662017,0.0057613272829417
41-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031608154628430664,0.003160815462843066,0.0,0.0,0.0,0.0007048890744153372,0.0,0.0,0.0,0.005508905819834816,0.0,0.0003622256407491,0.0204518196366984,0.0004130001985998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002920437468442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011058059366918,0.00967005210891,0.0877806507912494,4.523063855032799,3.2986585386065284,0.0,0.0,0.0017556740788871,0.0001436779455051,0.0022294568321221,0.0,0.004736788063951,0.0020542092895557,1.1766689175421845,0.0001531178858108,0.091814394608929,6.237056740157305e-05,0.0001485084928593,0.0049198359596699,0.0001391450661583,0.0001458383394356,0.0,0.0040983044776055,0.0001407494025093,0.0005555702956114,0.0001006736653302,0.0033312321266223,0.0190933250935525,0.0030754856307474,0.0098607555258087,0.0010823554538855,0.006478543885582,0.0019773475754234,0.0188866276990252,0.1103182549753484,0.277382471808059,0.0873887464097635,0.3594408996820137,0.0352061946305465,0.0033343348297699,,0.0191034162264652,0.0034502505860173,0.0141438484480198,0.0001029208339293,0.00085915044743
41-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005743653664814,0.0002783311460029,0.0,0.0,0.0,0.0,0.0027003261287095,0.0,0.0,0.0,0.0001388480571367,0.0,0.0002225574148136,0.0,0.0,0.0,3.332505909986858e-05,0.0,0.0,0.0002206062031794,0.0100950447968352,0.2011854017349409,0.0368029384329344,0.0111408648452265,0.0,0.0,0.0,0.0006472181551147,0.0,0.0,0.0015265992150883,0.00356939450816,0.0105435277336619,0.0,0.0,3.735186522354092e-05,0.0,0.0002780082485597,0.0,0.0,0.0,0.2516941111891835,0.0,0.0002517315052436,0.0,0.001712297255949,0.0124857931335936,0.0,0.0009974136272231,5.493579069314606e-05,0.0,0.0,0.0002614029047498,0.0014783826111399,0.0948856565952889,0.005994658131662,0.000843236083399,0.0760925191433979,0.0001621942768455,,0.0009292602387942,0.0,0.0005230904369052,0.0082312466323574,0.0687118337182297
41-2022,0.0,0.0,0.0,0.0,0.0002634050530599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004343939746498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002396541434449,0.0012885944964478,0.0,0.0,0.0003941554799269,0.0001506003379202,0.0,0.0,0.0258115469264076,0.7403834321909297,0.0,0.0,0.0,0.0,0.0,0.0001281942575837,0.0,0.0,0.000898835460691,0.001975281761818,0.0045551116460393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025726590062986,0.0,0.0,0.0,0.0008892273002307,0.0012621809196844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009516636977499,0.0,0.0,0.0102046722001446,6.1551225919890686e-06,,3.5264565438918364e-05,0.0,1.91750995047942e-05,0.0,0.0
41-2030,0.0,0.0,0.0,0.0005396335043506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031528726621122183,0.0,0.0,0.0,0.006795031692169793,0.0,0.0045273505357952,0.0293382107431863,0.0110088517135903,0.0649891900881604,0.0063487611806868,0.0,0.0112208009563782,0.0,0.0005503839463384,0.0009469898860674,0.007447809784813,0.0,0.0008932836203499,0.0004022368550784,0.0001544918776223,0.0004929436170703,0.0001809678987401,0.0003061304100782,0.0151847293048006,0.0135971118940775,0.0274233903842655,1.501151872949231,0.7448306094137638,3.78842828634288,0.0,0.0,0.0,0.0,0.0,0.0,0.0027922602456135,0.0164128782039213,2.6268229033869024,0.0021316937855668,0.0,0.0099989768616462,0.0003824158036228,0.0150810453751599,0.0,0.0,0.0,0.0238315731138918,0.0,0.0031031608915148,0.0013026517565481,0.0096407275841633,0.034784031824874,0.0,0.0084878882113973,0.0027116977480392,0.0015098082895376,0.001996269561791,0.0482122304139643,0.0440401649147676,0.1702562824978704,0.029059982442511,0.0087989594683658,0.0183402805981504,0.0008288622314169,,0.0047488032874752,0.0005717415085228,0.0035911656746047,0.0001055886113893,0.0008814202067283
41-3010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027193303433069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003023402338599,0.0003672234273068,0.0009962318641698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001687647273471,0.0954742175716593,0.0065730095431223,0.0275905777784555,0.0200907024939519,0.0001848629945493,0.0,9.950934464936396e-05,0.0,4.66036359043619e-05,0.0,0.0288981682109784,0.0012787431403754,0.0013453775727543,0.0004679313680405,0.0,0.0001929325866319,0.0,0.0,0.0,0.0,0.004217962617893,0.0003302981716924,0.0004620618539142,0.0,0.0004878792298048,7.518679770752691e-06,,4.307679836223982e-05,0.0,4.864991058533028e-05,1.010911801033936e-05,8.438770781497791e-05
41-3020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.486172329885453e-05,0.0031449672574774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023256573638611,0.0019103554348813,0.3059945945959184,0.0010600687227147,0.0,0.0006520649493954,0.0008898758098639,0.0001737972483323,0.0035506872023207,0.0,0.0,0.0,0.0001377407341682,0.0001736787127355,0.0,0.0,0.0,0.0,0.0,0.0,0.000201264961869,8.904538118327869e-05,,0.0005101680145019,0.0,0.0002774037428359,2.2099524249118515e-05,0.0001844798125095
41-3030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000542928260114329,0.0005429282601143289,0.0,0.0,0.0,0.0008447835958419451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002772271861413,0.0133733258062304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006478195021377,0.0,0.0,0.0,0.0,0.0,0.0,0.0015520038335211,0.1994291635725967,0.2747472493032379,0.0059199989960632,0.0026815498409793,0.0,0.0,0.0006507728333631,0.0,0.0199016296383764,0.0007632848328198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.351763617436289e-05,0.0,,0.0,0.0,0.0,0.0,0.0
41-3040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3507841493459511e-05,0.0,0.0,0.0,0.0003278087160429,0.0,0.0011409537488628,0.0,0.0003251553774378,0.0,0.0002397211234396,0.0,0.0,0.0,0.0,0.0,0.0,0.0033711028026311,0.0,0.0002111073783044,0.0,0.0,0.0,3.230949069454179e-05,0.0,0.0016948140880017,0.0606945201251311,0.0,0.000191382656666,0.0,0.0,0.0,0.0,0.0001566977084779,0.0015008951403343,0.0,0.0,6.215084794009008e-05,0.0,,0.0,0.0,0.0,0.0,0.0
41-3090,0.0,0.0,0.0011460870090674,0.001784125076971,0.0250648653078104,0.0,0.002152641582660789,0.004549568897451285,0.004549568897451285,0.002152641582660789,0.0,0.0,0.011227607693012554,0.0,0.0,0.07351527599486522,0.01622940008963442,0.0,0.0517138674473424,0.0006088825462688,0.0,0.0,0.0019996471064701,0.0011056639818839,0.0572004183899734,5.925030350374747e-05,0.0005947005757838,0.0020620134654803,0.0041689900533392,0.0001795466435465,0.0029480813547428,0.0027703550336316,0.0026008012196323,0.0029737359508045,0.0,0.0003768507950704,0.0044981646350202,0.0072868158741442,0.013784035319838,0.0688125893366104,0.0028718795575833,0.0061851105284606,0.0136025653535078,0.0011197980830078,0.0116478466092611,0.0386956582285741,0.0126539634386219,0.0014767727466495,0.0781028520484436,0.0146939887824289,0.1066547288708189,0.0437715538035404,0.015433950148972,0.0844065117158532,0.094834460713162,0.01554153742915,0.0041776803717143,0.0082462069754802,0.0002667662940711,0.0419192172310582,0.0072603575817092,0.0581578532824156,0.1295670072800868,0.0343575036095435,0.1518662076900516,0.0770403545121388,0.0434021497306242,0.0169316046534732,0.0011116479947935,0.021144964978647,0.0128746287206225,0.0437443021085505,0.1147216667024937,0.1001136878055501,0.0050837577021273,0.0412128436320716,0.0090024525378097,,0.0012884890988088,0.0002153695029672,0.0009468349569504,0.0005106343072555,0.004262613086217
41-4010,0.0,0.0,0.0005414120915748,0.0098349894868031,0.0186087636376168,0.0,0.0008563713441272179,0.00306211666614029,0.0030621166661402898,0.0008563713441272178,0.0,0.0,0.011866638837699426,0.0,0.0,0.14098279845956355,0.012462744093731992,0.0,0.0176797886358747,0.0313395189534837,0.1096416611185539,0.153756238946777,0.0760581268122743,0.0430476568673218,0.1986985657235747,0.002334232602034,0.0331550676601976,0.0565508289679616,0.0880674657513387,0.0215427547985061,0.0866493837342582,0.0845559331782807,0.0862751307699795,0.0811743239700915,0.0112518472988239,0.0128466744106045,0.1144352308325858,0.1282060706942156,0.5115402268505319,0.0420572419621473,0.0096726386095444,0.0,0.0,0.0,0.0025942487140297,0.0041628695857106,0.0004565408351815,0.0008097743776721,0.0087301873071957,0.0306350464602364,0.0489595223357556,0.0820889997119865,0.0085986876381853,0.0034892867429657,0.015045171490627,0.0032762227232214,0.0012646175453541,0.001503197185616,0.0,0.0237651870125082,8.64106567264177e-05,0.015002437239305,0.06798860076794,0.0509284682305452,0.0282638370229329,0.0091105189314965,0.0021368817052392,0.0014236613805923,0.0,0.0,0.0004403139092303,0.0044617754859793,0.0,0.0026317697271059,0.0004055386347151,0.0112026547607439,4.286284645580793e-05,,0.000245574256426,0.0,0.0001669076781475,0.0,0.0
41-9010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011917376394137,0.0117880747188882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.900619516333407e-05,0.0,0.0,0.0,0.0,0.0005135492411176,0.0001553955645037,0.0048800785623936,0.0002070179475702,0.019082850289226,0.0085049225789612,0.0,0.0,0.0,0.0,0.0,0.0,0.0001084603497729,0.004267529775612,0.0033155561109094,0.00014753609834,0.0,4.369463478980258e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144620817186507,0.0001090232897475,0.0,0.0101402081596608,0.0,0.0010202582471561,0.0,0.0,0.0,0.0,0.0,0.0011368883778003,0.0005626630972335,0.000443382984855,0.0001010484985885,0.0,,0.0,0.0,0.0002738009016696,0.0,0.0
41-9020,0.0,0.0,0.0057798909575483,0.0003092197549269,0.0036014920101374,0.0,0.0013208261600772227,0.0008635276189874618,0.0008635276189874617,0.0013208261600772225,0.0,0.0,0.0016992028019018723,0.0,0.0,0.0,0.0,0.0,0.0067984704156837,0.0,0.0,0.0,0.0,0.0,0.0,4.189569847748853e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.261758064873807e-05,0.0,0.0,0.0,0.0,0.000857386003231,0.0,0.0,0.0,0.0018433022018064,0.0,0.0,6.799196446233245e-05,0.0,0.0,7.516181936020075e-05,0.0,0.0008773656407978,0.0014700375760248,0.0005650638630002,0.0003930734823826,0.0,0.0035551343536342,0.000962827071151,0.0,0.0039491219565604,0.0018232772726415,0.0,8.37973005507727e-05,0.0,0.0,0.0004332346462101,0.0008205444322255,0.0,0.0004063438322597,0.0,0.0,0.0005487710769499,0.0005631363713043,,0.0032263791858091,0.0,0.0017543429546932,0.0117767834909683,0.098308849814558
41-9030,0.0,0.0,0.0,0.0,0.0002730036528281,0.0,0.0,0.0004036991125288191,0.0004036991125288191,0.0,0.0,0.0,0.00057420967429927,0.0,0.0,0.0,0.0,0.0,0.0003703968376438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004905207573698,0.0011322408248393,0.0009626798628145,0.0006244654370313,0.0032501780955809,0.0087791271964154,0.0133286207226141,0.0082820200931946,0.000383415585778,0.0018599096087457,0.0,0.0022809848932513,0.0100523062236766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006684190257802,0.0001286482250956,0.0001304293097628,0.0002751759431042,0.0094118087228823,0.0,0.0039909645780483,0.0030739456359055,0.0,0.0,0.0,0.0,0.0002796218154261,0.0,0.0020797455594607,0.0197117344722338,0.0040792816304444,0.0,0.0,0.0004149432071904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002915517406187,0.0,,0.0,0.0,0.0,0.0,0.0
41-9040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010687321190401044,0.0,0.0,0.0,0.0,0.0,0.001612274601969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001110596177432,0.0,0.0,0.0,0.0,9.170897684346444e-05,0.0006239817928298,0.0,0.0,0.0,0.0,0.0005392175635174,0.0019663699097052,0.0084030046814997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001221168536676,0.0008332402132523,0.0024896685871894,0.0065852891526999,0.0007708377660538,0.0033772781307734,0.0022314880989433,0.005992136495621,0.0001585298383872,0.0029682095954012,0.0,0.0008978423845612,0.0,0.0050140410359353,0.0020912682653831,0.0023215832284449,0.0,0.0,0.0014973671236334,0.0003351411533819,0.0,0.0,0.0006536858157714,0.00203224874226,0.0,0.0013948551228137,0.0,0.0024275943850504,0.0,,0.0,0.0,3.896632881510513e-05,0.0,0.0
41-9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009438337900815,1.6980166359269154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.738593400964849e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000126589853494,0.0,0.0005695323474443,0.0016631896568708,0.0,0.0018819349679185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.405014467461128e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.426377970905915e-05,0.0,,0.0,0.0,0.0,0.0,0.0
41-9099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010974954994788872,0.00010974954994788872,0.0,0.0,0.0,0.0005343660595200522,0.0,0.0,0.0,0.0,0.0,0.0005811064597559,0.0001931493923366,0.0,0.0027062651147955,0.0003124448603859,0.0002920409089678,0.0009783931162922,0.0,0.000244762582444,0.0002311911849819,0.0005116550905487,0.0001630447752522,0.0006196268922109,0.0004268636013077,0.0020214253541613,0.0006169674746899,4.2632057587219255e-05,0.0,0.0010297320680871,0.0012358488157529,0.0057056489597322,0.0130856515154509,0.0186667758754718,0.0,0.0,0.0,0.0,4.212630955168431e-05,0.0,0.0,0.0005155429180446,0.0007682000224021,0.0126532034831471,0.0026424120883589,0.0003152385113984,0.0008411921949211,0.0015849742632183,0.0040317738811244,0.0006778506600558,0.0014041654594696,0.0,0.0007696638629165,0.0,0.0017834637061834,0.0016850792678521,0.003530530519349,0.0048237555174854,0.0004616965366693,0.0010883540832692,0.0006162493453003,9.999880872058984e-05,0.0004158106504299,0.0010406121098923,0.0015006819004233,0.0017596344604793,0.0023043865001267,0.0002537466638097,0.0018153258767014,0.002183102434643,,0.0002577002534791,0.0,0.0001401244547145,8.059157400558944e-05,0.0006727528744423
43-1010,0.0,0.0,0.002821787988776,0.0064297122966227,0.0095307835742111,0.0,0.007079891331389507,0.017414084657170828,0.01741408465717083,0.007079891331389506,0.0,0.013669622331691295,0.017815912399841174,0.003593564093236702,0.0,0.0,0.05726399897560663,0.004815949210281821,0.0197207656307469,0.0070794808301711,0.0231859331247508,0.0369063507638599,0.0114670223320539,0.011873430829543,0.0417633812552634,0.0007620735810649,0.0066580247219106,0.0166835108182925,0.0146642832788745,0.0057167919756653,0.0218941197666834,0.0165439402825118,0.0173296533740379,0.0182430899843674,0.0037934752676176,0.0087842386635831,0.025545782763288,0.0296386136763858,0.0398674992487252,0.0663116125694439,0.2396722391287187,0.0,0.0381880083014812,0.019192455775357,0.0106028025146854,0.0242958017656539,0.0284897444854015,0.0029860430176661,0.0745970493703459,0.0987621340937535,0.0518216204566242,0.0223635687587987,0.0144481133496897,0.0139773146299099,0.0232866979172298,0.1369044304026052,0.023900715335112,0.0484377298856133,0.0009472244071818,0.0157371859122622,0.0416172894730943,0.0368301269342197,0.0244011336658615,0.0845184623875135,0.091472206831512,0.0298927487315169,0.0897246370701493,0.1386376904479902,0.0430473264850569,0.0563267324945043,0.0723742776290838,0.0280517388667961,0.0507791159430626,0.1444138573199247,0.0032044511001875,0.0345989292818784,0.1844529224279728,,0.0632508555568133,0.0234417912054596,0.0502933178455717,0.0014587751380516,0.0121773917360296
43-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012143511353946248,0.00012143511353946248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.991361408011393e-05,0.0,0.0,0.0,0.0,0.0,0.0010443679749231,0.0,0.0,0.0,0.0,0.0002231305253572,0.0,0.0,0.0003668712227722,0.0,0.0,0.0,0.0005260587739141,0.0,0.0004594248285403,0.0116436253210018,0.0019076812147476,0.0,0.0,0.0,0.0,0.0002824972165246,0.0,0.0,0.0,0.0,0.001514274569122,0.00026139846243,0.0,0.0004571257518143,0.0,0.0009488801004009,7.322451322085973e-05,0.0008034696091888,0.0,0.0,0.0009864782991987,0.0005313859726951,0.000268015587296,0.0021679776379532,0.0189165643954258,0.0,0.0014842601071821,0.006489354112038,0.0143805452978618,0.0,0.0014517770954885,0.0012841541577992,0.0031510054421751,0.0201071155663854,0.0002306195609464,0.0005959562371792,0.0003451817387069,,0.0019776509453755,0.0056966679714353,0.0014465796176309,0.0,0.0
43-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000261713030309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013770622563136,0.0,6.780688989262714e-05,0.0,2.4934979774766143e-05,0.0,0.0,0.0,0.0,0.0,3.023502445755372e-05,0.0,0.0,0.0001168512417812,0.0004867617470181,0.0012055556708657,0.0,0.0001941773626472,0.0,0.0,0.0008410332611279,0.0,2.859573979558135e-05,4.996523774207827e-05,,0.0002862660117151,0.0004111599602102,0.0001943955348605,0.0,0.0
43-2090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.390822718937412e-05,0.0,3.358621973044162e-05,0.0,6.92546829279337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001000259721779,0.0,0.0001853851015803,0.0,0.0001188476612655,0.0,0.0006628813414508,0.0,0.0,0.0001376829302765,0.0,0.0,7.925623003542582e-05,,0.0004540829965212,0.0,0.0002565586300689,0.0,0.0
43-3010,0.0,0.0,0.0,0.0,0.0,0.0,0.0013087999681557184,0.0033786185768878503,0.0033786185768878503,0.0013087999681557184,0.0,0.010664039408866993,0.0032261782343538416,0.0,0.0,0.0,0.0021367052948332156,0.0,0.0005551800650921,0.0001116196229793,0.0013448510170701,0.001919526278518,0.0,0.0002225610530744,0.0028214779967682,0.0,0.0001796661509429,0.0004643275875963,0.0005362620517857,0.0001506091568007,0.0004981774036567,0.0004257348754389,0.0013215445711695,0.0009967609903995,5.588293080014817e-05,8.837005078202993e-05,0.0018498307023642,0.0037239437065004,0.0043903649208998,0.0072248759599882,0.0006145899355653,0.0001547244660027,0.0,0.0,0.0005899127412371,0.0030833895774521,0.0006138673065646,0.0,0.0025353596361149,0.0015729677057544,0.0029283499421169,0.0031123497908862,0.0002521908091187,0.0034411639153491,0.0021470673265727,0.0450261441645354,0.0004162024625621,0.0042197594735744,0.0,0.0062071004793701,0.0104233162796649,0.0065489330243443,0.001690155250978,0.0243310769245294,0.0902338186922133,0.0047294466759101,0.0041228137094461,0.0119787382172558,0.0075986065466902,0.0033758006304103,0.0009031256094432,0.0001873797772708,0.0006786586258494,0.0007669986430709,0.0,0.0012191506828621,0.0004969305728653,,0.0028470660727727,0.0055490464164573,0.0019413203695983,0.0001161287644114,0.0009694060579811
43-3020,0.0,0.0,7.559851111454949e-05,0.0005373819041934,0.0031968206083146,0.0,0.000996128929534576,0.005874471780943056,0.005874471780943055,0.000996128929534576,0.0,0.007503218390804598,0.002529135910567202,0.0,0.0,0.0,0.03197451821499456,0.0,0.0041082609765007,0.0015997980265938,0.0046484447044379,0.0080081374451446,0.0024731765295178,0.0023179102774837,0.0102719939469024,7.843975663850955e-05,0.0004730851249324,0.0017115431907886,0.0039952757062992,0.0008235537667158,0.0029988807254605,0.0020936069166785,0.0,0.0017039491239043,0.0001995818957148,0.0001522740131244,0.0050733397850719,0.0074567797728202,0.0106667300723408,0.0233976490117713,0.0025702976008401,0.0006424581804251,0.0005336322933141,0.0006563844911788,0.0009229595040878,0.0150716082545862,0.0073593710475453,0.0,0.0113600737007039,0.0069674653376321,0.0108025660357871,0.004274124124083,0.0012716530496169,0.0035312194973205,0.0046785580239162,0.0112168358010318,0.0016432369717745,0.0118829424833831,0.000151536823912,0.0085423698999174,0.0174407654257144,0.0224569494206507,0.0061129365917937,0.040784892978099,0.0314131104213355,0.0134317070349167,0.0114694817480832,0.1414127868708134,0.0356117364545589,0.0155672364471118,0.0232661530384919,0.0003252299292045,0.0029626745097263,0.0021703087338599,0.000643176279373,0.003546802300457,0.0013151445271549,,0.0075348621487822,0.0278323922091331,0.0051925691594802,0.0001036639203298,0.0008653534967942
43-3030,0.0,0.0,0.00861472195292,0.0148301108261018,0.0222654128188861,0.0,0.0036571166993402265,0.008098432713261536,0.008098432713261536,0.003657116699340226,0.0,0.021645812807881776,0.006664960954601452,0.0,0.0,0.043004878048780476,0.07202573788334721,0.006115577578197584,0.0637001829091417,0.0121663308144711,0.0422765358851144,0.0676639079948387,0.0267014785774057,0.0111902301445445,0.0739592202456341,0.0011345783278929,0.0072007375005368,0.0204111272283513,0.0300917680451438,0.0074929535939153,0.0425881964280066,0.0273345595886474,0.0208993178894648,0.0223845728029759,0.0047995317815245,0.007363531858879,0.0436382542071553,0.0414817864290617,0.0618330096897008,0.1543308717093539,0.088045303255583,0.0813529813730858,0.0059460800228004,0.0086570004932299,0.0108036072491198,0.0401031521566435,0.0271425971900543,0.004155953894882,0.0509270426429705,0.0263231330350742,0.0696769772173069,0.0243105755326954,0.0184781352163169,0.0082171989235267,0.0153442989956549,0.0548674716029706,0.0208144377038032,0.0269646937162735,0.0027734047958025,0.0182944338593111,0.0630635106527269,0.0883780765705513,0.0310561889337496,0.1232661207139124,0.0896698936866133,0.0486995488941692,0.0727995366184155,0.0478670938003719,0.0176139486895004,0.0539778044117854,0.0931461666462796,0.0372782752680846,0.0735210251689348,0.0926462772572924,0.0213651788935382,0.0698499771842253,0.0139008783717713,,0.0564319078933547,0.0109855133199999,0.0523254118689766,0.0038761212561944,0.0323566296969347
