,111CA,113FF,211,212,213,Biomass Electric Power Generation,Coal Electric Power Generation,Electric Bulk Power Transmission and Control,Electric Power Distribution,Gas Electric Power Generation,Geothermal Electric Power Generation,Hydroelectric Power Generation,Natural Gas Distribution,Nuclear Electric Power Generation,Other Electric Power Generation,Solar Electric Power Generation,"Water, Sewage and Other Systems",Wind Electric Power Generation,23,311FT,313TT,315AL,321,322,323,324,325,326,327,331,332,333,334,335,3361MV,3364OT,337,339,42,441,445,452,481,482,483,484,485,486,487OS,493,4A0,511,512,513,514,521CI,523,524,525,532RL,5411,5412OP,5415,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFE,GFGD,GFGN,GSLE,GSLG,HS,ORE
15-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.361858424624414e-05,0.0009743544654843,0.0116999404835368,0.0,0.0,0.0,0.0019489409793658,0.0004306861334864,0.0030913125086465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.276561747878827e-05,9.196789625801196e-05,,0.0005269119903625,0.0,0.0002865082759341,0.0,0.0
15-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003906962346187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004513026196915,9.063204653775725e-05,8.833941765411726e-05,0.0,0.0,0.0002405760860203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001157536857361,,0.0006631879973847,0.0,0.0005393190514161,0.0,0.0
15-2030,0.0,0.0,0.0011525660730813,0.0,0.0,0.0,0.0010667834290320334,0.0025343208160944954,0.0025343208160944954,0.0010667834290320334,0.0,0.0,0.0033330516498844423,0.0,0.0,0.0,0.0,0.015875503251780738,2.7448763033762973e-05,0.0001160103277609,0.0,0.0,0.0,0.0004974199265818,0.0008488189258551,0.0,0.0008099017199226,0.0008469146470258,0.0003576108849365,0.0002301576367361,0.0004143843461067,0.0019850183575237,0.0046313732948532,0.0012035987453243,0.0002753206663963,0.0075637947046767,0.0,0.0020666853282417,0.0011186539698889,0.0,0.0,0.0,0.0,0.0006174124001228,0.0,0.0002635430468277,0.0,0.0030792736203587,0.0019752846401525,0.0017292874777548,5.335142993555625e-05,0.0042966952865332,0.0,0.0021458529112228,0.0063578107289619,0.0133019274050941,0.0085879471917779,0.0101874873807256,0.0,0.0,0.0004786137008856,0.008708135289882,0.0184979124203888,0.017660300470027,0.0053106448766427,0.0,0.0034891619064072,0.0010720321944126,0.0018792935730079,0.0,0.0008719233159972,0.0,0.0,0.0,0.0,0.0006649275850782,0.0030320909049225,,0.0057665474074251,0.0008951016855631,0.004105539396155,7.317866979281118e-05,0.0006108723034441
15-2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017920664672058,0.0,0.0,0.0,0.0,0.0,0.0006363549257699,0.0,0.0,0.0001653895406337,0.0,0.0009354636397256,0.0001923136906038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011185841088326,0.0,5.525257044387941e-05,0.0024586520431334,0.0010604838966598,0.0005122017717721,0.0022481008845809,0.0,0.0,0.0,0.0066771832216279,0.0047214919130287,0.0036205712647459,0.0013553960580166,0.0,0.0060972223212974,0.0008798116439096,0.0030743607694736,0.0,0.0005671318143523,0.0005031859282032,0.0,0.0,0.0,0.0006203151656039,0.0021657879868941,,0.0046716422766235,0.0015849015024661,0.0031484696761414,0.0,0.0
15-2090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003714389688641,0.0,0.0,0.0,0.0002789853359873,0.0008991110980393,0.0003126554297604,0.0,0.0,0.0004593183759984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001940201686605,,0.0011116004323137,0.0,0.0007163852804906,0.0,0.0
17-1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000271018223162682,0.00027101822316268206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023728187002379,0.0,0.0,0.0,0.0016459375392185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007444030169582,0.0,0.0,0.0,0.0,0.0,0.0017251304122775,0.0,0.0002691580802419,0.0,0.0,0.0,0.0,0.0005876518942255,0.0,0.0,0.0,0.0,0.0,0.0,0.0004743105441974,0.0,0.0,0.0,9.265694528484704e-05,0.0001123274662826,0.0,4.7761850295126686e-05,0.0,0.0,0.0,0.056614342243481,0.0001367205020214,0.0016934206195647,0.0044004606893759,0.0,0.0007240531530098,0.0,4.694840921909126e-05,0.0,0.0,0.0003309280276946,0.0,0.0001883698195086,0.0,6.316899640907518e-05,0.001439233820302,,0.0030879310859881,0.0,0.0021087771977037,7.247674124934397e-05,0.000605012826804
17-1020,0.0,0.0,0.0014635611457501,0.004015353613736,0.0042269312066293,0.0,0.0,0.002160048005558539,0.002160048005558539,0.0,0.0,0.0,0.005443677903460634,0.0,0.0,0.0,0.0,0.0,0.0022498643881779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019802180011891,0.0,0.0,0.0,0.0003538182221923,0.0,8.886924914506625e-05,0.0003198981035959,0.0,0.0,0.0,0.0,0.0,0.0,0.0207904615776376,0.0009066147252689,0.0013318641695401,0.0005697428018157,0.0006002428668758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001895069892272,0.0010412925459116,,0.0059658810328409,0.0,0.0033011560607825,0.0,0.0
17-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002624225141101,0.0002844902246696,0.0287819119795687,0.0,0.0,0.0715578312034983,0.0,0.0,0.0002319867946094,0.0,0.0,0.0,0.0031064480847287,0.0,0.0,0.0,0.0,0.0,0.0050417437335314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101876858577572,0.0030289641916766,0.0020795085953282,0.0,0.0,0.0010868378474329,0.0,0.0,0.0,0.0,0.0004467528373878,0.0,0.0,0.0,0.0,0.0009886851506455,,0.0056644772987634,0.0,0.0033579161932487,0.0,0.0
17-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002330611068919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001604586434002,0.0,0.0,0.0,0.0,0.0,0.0,0.000105768574388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002897498556516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61209410231341e-05,,0.0002642408690497,0.0,0.0002449236654639,0.0,0.0
17-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048550450294237,0.0,0.0,0.0,0.0,0.0,0.0073082927753578,0.0,0.0,0.0,0.0,0.0249763052766016,0.0006601438377894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023063474608309,0.0001199109057277,0.0012408512368616,0.0001562379204415,0.0,0.0026573549266336,0.0002941034611311,0.0014874741364933,0.0,0.0,0.0,0.0,0.0,0.0,0.0003469806190969,7.669053366167747e-05,,0.0004393833432948,0.0006015272442767,0.0005874266506557,0.0,0.0
17-2040,0.0,0.0,0.0007145643700258,0.0,0.0006689806708028,0.0,0.0009979679367891014,0.00026390029371821996,0.00026390029371822,0.0009979679367891014,0.0,0.0,0.000812314318003645,0.0038646332932255087,0.0,0.0,0.0,0.0,0.0001135894399661,7.335182158875461e-05,0.0,0.0,0.0,0.0006680053223881,0.0,0.0036892679301636,0.0161175318114974,0.002767010000565,0.0008608579542475,0.0004113623627428,0.0007162084118471,0.0014037245350697,0.0028401195377658,0.0020108569545451,7.457880752693766e-05,0.0,0.0,0.0018634223800292,0.0007989502587584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042725106095463,0.0,0.0027269853248693,0.0003950484244139,0.0029772046197041,0.0006181188092496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001261885088191,,0.0007229722658462,0.0,0.0007823771653689,0.0,0.0
17-2050,0.0,0.0,0.0014654001813873,0.0013527828182779,0.0018699185229636,0.0,0.002307361999820876,0.0024037508290433627,0.0024037508290433627,0.0023073619998208754,0.028412790697674415,0.02195310344827586,0.013704687484091673,0.0020851778269020903,0.0,0.01244364569961489,0.015819348229720212,0.0,0.0197713267135789,0.0,0.0,0.0,0.0008198823724769,0.0,0.0,0.0002504567668106,0.0003068467084873,0.0,0.0025501759827442,0.0003224970385073,0.0034838061193648,0.0011811346631618,0.0021992852246276,0.0006547892355905,0.0,0.0019222311872587,0.0009046367401226,0.0002315797535948,0.0004641367512867,0.0,0.0,0.0,0.0,0.0112328195175375,0.0,0.0,0.0,0.0092143800238277,0.0007135820165533,0.0011807725635033,7.728569023098983e-05,0.0,0.0,0.0005097824850839,0.0,4.936817422007064e-05,0.0,0.000286159361682,0.0,0.0,0.0,0.0949716236697354,0.000974220935308,0.0079032344744996,0.003910762738942,0.0059603883123235,0.0013014694535883,0.0,5.830549433545793e-05,0.0,0.0,0.0,0.0005170184547495,0.0004507742570742,0.0,0.0003142465984273,0.0078041665903531,,0.0447124389983586,0.0001422540040905,0.0257798511908329,0.0,0.0
17-2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009950565328616997,0.0009950565328616997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.432329463790173e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002582796649851,0.0003496425225076,0.0,0.0,0.0,0.0007522701387229,0.052827200723325,0.0026320793773363,0.0001133215768899,0.0014347961068776,0.0,0.002719926909869,0.0016883714119705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.265148406176615e-05,0.0065248960423601,0.0,0.0006008717035771,0.0025268321120388,6.584405886941951e-05,0.0001568040081093,6.796181904925527e-05,0.0,0.000521975540455,0.0,0.0065685343277884,0.0314261839646438,0.0045624101000322,0.0013230972583362,0.0,0.0005434189237164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.203674113894535e-05,0.0005267068810704,,0.003017663579733,0.0,0.0017251401914698,0.0,0.0
17-2070,0.0,0.0,0.0004295987248365,0.0011965646549878,0.0048328254282308,0.05834746716697936,0.03333342952960026,0.05449579161797682,0.054495791617976824,0.03333342952960025,0.02978081395348837,0.04320623973727423,0.01920905629257068,0.03276438984805664,0.4624904347826087,0.3419519897304236,0.003840072988027403,0.05005531124187054,0.0047985051020502,0.0003121146019885,0.0,0.0,0.0003950588329426,0.0034020430211812,0.0004065390224964,0.0005974265441286,0.0029036071810958,0.0021236810031858,0.0018718260858218,0.0030159730387816,0.0050741018246776,0.0266489099290468,0.2060542935640712,0.0949950257658286,0.0038419617274791,0.0450460856378911,0.0012714952492902,0.0125789682279458,0.0057603527511976,0.0,0.0,0.0,0.0,0.0124388285898509,0.0009446417273584,0.0,0.0,0.0040488718883609,0.0011914804847316,0.0011682111532532,0.0004984295124318,0.0023434356906064,0.0024776473304962,0.0325740683349282,0.0010803799820213,7.559873425748166e-05,0.0001214553058095,6.630662389247589e-05,0.0,0.0003897713735255,0.0,0.0418877571055299,0.0255846101664103,0.0226053958903371,0.0070197228218429,0.0021973092963299,0.0020481987558827,0.0,0.0001409755192647,0.0,0.0,0.0,0.0,0.0,0.0,0.002179582176272,0.0032063697661978,,0.0164360619323965,0.0,0.0094690594748035,0.0,0.0
17-2080,0.0,0.0,0.0013236529730475,0.0028949144878737,0.0,0.0,0.0021769795699031736,0.0013729431828948615,0.0013729431828948615,0.002176979569903173,0.0,0.0,0.0015215467475742982,0.002458186193580883,0.0,0.0,0.03140175427364108,0.0,0.0001924815675008,9.230884555112496e-05,0.0,0.0,0.0,0.0011479747442054,0.0,0.0007501470683597,0.0008079615909838,0.0002766347798817,0.0006707903915893,0.0010972558071089,0.0003824813596657,0.0007922886013455,0.0005367746988921,0.0006607776810664,0.0003175706184738,0.0014069826680295,0.0,0.0002959074629267,0.0002284664493886,0.0,0.0,0.0,0.0,0.0010672448087051,0.0,0.0,0.0,0.0022229727323904,0.0,0.0004790782298138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151046284834593,0.0001542289655571,0.0022845915023803,0.0006669702134002,0.0268634140698334,0.0005903211522515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002108552635769,0.0015716939872818,,0.0090047118698483,0.0,0.0049835095524096,0.0,0.0
17-2110,0.0,0.0,0.0029270374129325,0.0041504496231701,0.0059674077428634,0.0,0.004358009334355004,0.0021393953510406463,0.0021393953510406463,0.004358009334355004,0.028412790697674415,0.0,0.007348517089361529,0.025914318493438174,0.0,0.01244364569961489,0.004080280427684231,0.0,0.0034688777942197,0.0073797134775137,0.0315209909599987,0.014802920731934,0.0105566620162446,0.0273031134485255,0.0097747529911,0.0025389710701412,0.0212134208734689,0.0489181674672107,0.0294010760986982,0.0229818914176451,0.044073566755691,0.0614359077195884,0.1195318567572246,0.0653786958926647,0.0350056683047281,0.0845950915741744,0.042555982101323,0.0806089264310489,0.004526115761326,0.0002419690296276,0.0,0.0,0.0016655987417305,0.0039730275372864,0.0022256509184289,0.0007611567414053,0.0,0.0087807245347322,0.0127558871509567,0.0178000766092002,0.0003218292798864,0.0051057799556602,0.0,0.0006759278101112,0.0012990761109339,0.000252521185122,0.0,0.0011348215630122,0.0,0.0003287198695744,0.0,0.0210437968741683,0.0075510030720954,0.0240449135981924,0.0089414010959952,0.0079938336415716,0.0012223556370651,0.0002095658150943,0.000210051786483,0.0,0.0005074055359105,0.0003306540806518,0.0004940667009171,0.0001839921203539,0.0,0.0010934257686919,0.0066157158317791,,0.0030877789786492,0.0001877252253394,0.0019612381445088,2.7815228103065665e-06,2.3219269372142484e-05
17-2120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050783282936033,0.0,0.0,0.0,0.0011782594055987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024930670027145,0.0,0.0001467678732778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001216815487983,,0.0006971505240031,0.0,0.0003790754402102,0.0,0.0
17-2130,0.0,0.0,0.0,0.0028434493414226,0.0,0.0,0.0005038442018529391,0.0001766790102011812,0.0001766790102011812,0.0005038442018529391,0.0,0.0,0.0010540659139270407,0.001440977138539889,0.0,0.0,0.0,0.0,2.2074341364127028e-05,4.1201874254108974e-05,0.0013460747213623,0.0,0.0,0.0014470495489399,0.0,0.0007449330416513,0.0013252995253308,0.0037835724576949,0.0042811484283818,0.0091281387248951,0.0034913319520637,0.0038365392281961,0.0087517518614719,0.0080844013924893,0.0010705231720508,0.0101234831315298,0.0007242361092684,0.0023794945814635,0.0003708624358497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012956390042755,0.0001377525610254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035082350239454,0.0001331893833251,0.0018897700442039,0.0006917359700495,0.0,0.000748649867687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.207252221838405e-05,0.000181445495332,,0.0010395563123409,0.0,0.0007303996080978,0.0,0.0
17-2140,0.0,0.0,0.0014730675453514,0.0033413746333369,0.0099324641079901,0.0,0.00302996745912488,0.0029793449767867865,0.0029793449767867857,0.0030299674591248793,0.028202325581395345,0.0,0.005191683890082366,0.006966289839661976,0.0,0.012295507060333763,0.004577540175427364,0.0,0.0031969274444987,0.0011989745407945,0.0061521733287719,0.0,0.0016864412166542,0.0048575762001298,0.0010780572644368,0.001433322180759,0.0061328496877711,0.0169215723464014,0.0065281728197109,0.0115126981715741,0.0462320082947528,0.1157929341941483,0.0749462276012039,0.0774526626974788,0.0270390277124347,0.0552251347862005,0.0157022289246961,0.0339707065015995,0.0066123356263027,0.0007306960592608,0.0,0.0,0.0007683293398523,0.0077411563534149,0.0,0.0,0.0,0.0046354255658721,0.002016729160668,0.0022529587139563,0.0001808193507291,0.0004980296493065,0.0,9.652755610284883e-05,0.0,0.0,0.0,0.000113137941587,0.0,0.0005405725398381,0.0,0.0469726782815541,0.005212924322837,0.0204270806609563,0.0140493960813513,0.0052732620421489,0.0012375516895574,9.185147474458284e-05,0.0002199105181136,0.0,0.0,0.0029433418171829,0.0,0.0007228353839516,0.0,0.001842783041865,0.0020289689741973,,0.009045640912586,0.0001112445779789,0.0055620614425149,4.793019531884197e-06,4.001060541527378e-05
17-2150,0.0,0.0,0.0011505006945965,0.0200025724825465,0.003258933286525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011857434389015,0.0,0.000829810454204,7.962356269037141e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.924098073591256e-05,,0.0002821165235113,0.0,0.0001534007960383,0.0,0.0
17-2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004750655339039258,0.00047506553390392573,0.0,0.0,0.0,0.0,0.18419726334051545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000112955740208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025014205248813,0.0,0.0002871031073758,0.0005771655073323,0.003534753169045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003122163633617,,0.0017887823048726,0.0,0.0009726499748808,0.0,0.0
17-2170,0.0,0.0,0.0283174141550138,0.0,0.0383187231558898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816011158737108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062735291677831,0.0001946766222067,0.0,0.0,0.0,0.0,0.0016761579152313,0.0,0.0,0.0,0.0,0.0,0.0,7.429312821402734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270947665455508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002366852952593,0.0,0.0,0.0,0.0,0.0030339854434893,0.000348587623798,0.0108017784483275,0.0002468049584273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.454595430315658e-05,,0.0003698033622114,0.0,0.0002282644352394,0.0,0.0
17-2199,0.0,0.0,0.0030229784874794,0.0009531773998962,0.0035710964442046,0.0,0.0027670192757416234,0.0020168674793923508,0.0020168674793923508,0.0027670192757416234,0.01315406976744186,0.0,0.00550143047679166,0.00448116517894619,0.0,0.07427368421052633,0.0033402266470324606,0.024540353050480024,0.0016424797743999,0.0009173451639485,0.0023382949515786,0.0,0.0015653529784749,0.002616770306775,0.0010521424263493,0.0004997361727517,0.0030766360488269,0.0042553084273377,0.0024117907524646,0.0023341458442583,0.0063107924631804,0.0169473571691804,0.0289264427020646,0.0149157205691428,0.0046634339869287,0.0205428720391631,0.0075594448292517,0.0092775692788217,0.0026281157023424,0.0,0.0,0.0,0.0005462776083215,0.0,0.0,0.0002569491314543,0.0,0.0041266528483215,0.0015903295665972,0.0022380245928813,0.0001676759226546,0.0006289728930885,0.0017639346037806,0.0019446226737984,0.0009469539808111,0.0,0.0001024711727522,0.00071843704606,0.0,0.0002800663652122,0.0,0.0187949522347115,0.0093245074373001,0.0102515204469457,0.0068820115731434,0.0022032883692451,0.0022297764208075,0.0002069941197133,0.0004370849124707,0.0,0.0,0.0002728512546224,0.0004355656140813,0.0,0.0,0.0005700755599676,0.00370088533604,,0.0212034953267341,0.0001835535536652,0.0115714585266449,7.968161120297099e-06,6.651567938514209e-05
17-3010,0.0,0.0,0.0001397667084228,0.0010018548509145,0.0032735398513896,0.0,0.00574756640030252,0.007847235337775952,0.007847235337775952,0.00574756640030252,0.0,0.0,0.003185375538337796,0.002568010745166074,0.0,0.0,0.005931826621422627,0.0,0.0111890730593398,0.0001678560195306,0.0017674368992918,0.0,0.02275105936563,0.0010695817074168,0.0010650998453931,8.84549692307559e-05,0.0008094294516941,0.0049623743428824,0.0139227575159549,0.0024431450269391,0.0338053860633094,0.0246306454641135,0.0170217346479577,0.0263432504438986,0.003093007635129,0.0148091346636807,0.0493481316926279,0.0083089957887046,0.0021636180167843,0.0,0.0,0.0,0.0002215459189304,0.001059096098757,0.0,0.0,0.0,0.0016252313825561,0.0004714462648888,0.0008868355636525,0.000816836834713,0.0,0.0,0.0016703448735358,0.0,0.0,0.0,0.0,0.0,0.000582804769513,0.0001612633745816,0.0541928192017521,0.0032664319240012,0.004478704775087,0.0076810557913237,0.0010846411960199,0.0004265676819351,0.0,8.550386739138383e-05,0.0,0.0,0.0004560122474342,0.0,0.0,0.0,0.000614720822941,0.0003249917472095,,0.0018619763563271,0.0,0.0012325658644616,2.8807506619736766e-05,0.0002404759197605
17-3020,0.0,0.0,0.0057389794878358,0.0083918210050705,0.0158493748694642,0.2486503752345216,0.016711512702882906,0.018398846840160438,0.018398846840160438,0.016711512702882906,0.0,0.022611231527093597,0.01440382817988373,0.024944455326412405,0.0,0.0,0.023814764069402652,0.006546252709817281,0.0037561671585773,0.0036693806557942,0.0109032052430349,0.0024267083167104,0.0054679118949925,0.0094662276615254,0.0022759706550279,0.0035381987692302,0.0132666016838927,0.0289702917486165,0.0142590012276543,0.0251548479598806,0.0252488960297754,0.0543470731646255,0.1813745920065508,0.0757439070581267,0.0147007862162801,0.0488635866263916,0.0135008145111051,0.0488105414470351,0.0070585344387394,0.0,0.0,0.0,0.0012982523407642,0.0061420015504188,0.0,0.0001867386155348,0.0,0.014350587112734,0.0076026746783885,0.0038407907551733,0.0002054243924869,0.0010035016819074,0.001684328919084,0.0031684835533477,0.0006518416100788,0.0,0.0,0.0001081558865131,0.0,0.0007373105173761,0.0,0.0620188905260851,0.0199995390372235,0.0,0.0138129327572315,0.0236898342740712,0.0048696777882593,0.0001904148920439,0.0009130835850343,0.0,0.0,0.0010475734916427,0.0,0.0005764399739849,0.0,0.0026908021860326,0.0631412126188563,,0.0406773720191146,0.0003944176512243,0.0237190902925649,3.663797600016397e-06,3.05842192214177e-05
17-3030,0.0,0.0,0.0006838666213135,0.000694136162759,0.0012457313177458,0.0,0.0008092029973429927,0.006891881691564286,0.006891881691564285,0.0008092029973429927,0.0,0.0,0.007149370284771785,0.0,0.0,0.0,0.0046165311479608164,0.0,0.0014737563799451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002466073584384,9.042633381068868e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017189947315497,0.0,0.0,0.0,0.0001813013373026,0.0,0.0001431821500235,0.0,0.0,0.0,0.0,0.0,0.0,0.0001824072817109,0.0192661057545044,0.0005109639100971,0.0,0.0024536756153477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64596656708806e-05,0.000899894639963,,0.0051557695147144,0.0,0.0028317852220148,6.977379252972403e-06,5.824494689961165e-05
19-1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076139919125086,0.0,0.0,0.0,0.0,0.0,0.0,0.0006352645874133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017333151451973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003941491394011,3.46764851640177e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044874133314292,0.0002988209196723,0.0045056829721512,0.0009685627630867,0.0,0.0,0.0,0.0,0.0,0.0,0.0020882983072156,0.0007093184874851,0.0,0.0,0.0001698665768255,0.0003335723873998,,0.0019111374482433,0.0,0.0029145284023791,0.0,0.0
19-1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004246290131461,0.0,0.0,0.0,0.0,0.0,0.0,0.0120247659949512,0.0,0.0,0.0,0.0,0.0,0.0034151413134173,0.0,0.0,0.0,0.0,0.0036712202114009,0.0009155171954531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228095232859862,0.0010897547251518,0.0021896088049686,0.0021946131621348,0.0,0.0154808352764992,0.0027128650423965,0.0011739273831563,0.0,0.0,0.0033566183259414,0.0,0.0,0.0,0.0011623971165909,0.0,,0.0,0.0002948537539332,0.0041133403593068,0.0,0.0
