,111CA,113FF,211,212,213,22,23,311FT,313TT,315AL,321,322,323,324,325,326,327,331,332,333,334,335,3361MV,3364OT,337,339,42,441,445,452,481,482,483,484,485,486,487OS,493,4A0,511,512,513,514,521CI,523,524,525,532RL,5411,5412OP,5415,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFE,GFGD,GFGN,GSLE,GSLG,HS,ORE
15-1150,0.0,0.0,0.0031970927230329685,0.002144381102128723,0.0019475419819588518,0.007036660674871795,0.0033445971763828835,0.001997666630502253,0.007138275037527531,0.012133541583552484,0.0027904412429598023,0.003436407092102264,0.01878825761338204,0.00027522721627547215,0.003522865704763636,0.005752877678570954,0.005013957618825616,0.0023686892288457295,0.006107922190427019,0.011287258688426394,0.04579625407214966,0.013158820979977792,0.0020606404275512503,0.004168972781383644,0.00921755048159878,0.01400073673694441,0.024766024173037592,0.00701542151871689,0.005387880329926298,0.0009670279125172977,0.0031613287518610688,0.0025981394037304846,0.0013673474134634888,0.0030700415706233814,0.0014703408540469986,0.006570537713568202,0.0067292917742317725,0.017725545575050003,0.010771389279992044,0.0935483178848107,0.0057952938459107095,0.04982597870385553,0.08735490897132524,0.023375533094563566,0.009784841307922123,0.018116563905048056,0.0004240274890859162,0.003803370391770922,0.016980858057172414,0.025846530442198375,0.32635261075740707,0.07119651525535424,0.0619194069649361,0.0030829594718914718,0.07341950860479841,0.013214136904775669,0.014636090570614019,0.006504432813892787,0.022319237085886148,0.00832799010092544,0.008340862921526805,0.005922769444563205,0.0,0.012152094629822087,0.007844608260411473,,0.023667901925015958,0.01070729063047457,0.0441148626597329,0.0002723901810469707,0.0022738267558406956
15-1190,0.0,0.0,0.001046835670373627,0.0,0.0021562071943115857,0.002959709643191201,0.0007035187164115721,0.0005202256850266284,0.0,0.0019413666533683973,0.0010147059065308372,0.0005369386081409787,0.0047510536493609755,0.00012232320723354318,0.0021698810500355727,0.001738279586330792,0.0003856890476019704,0.0006711286148396233,0.0015269805476067547,0.002129187434407706,0.01440921810751631,0.009691826230762087,0.00039575213509262424,0.003742946365767797,0.0034236616074509755,0.007567965803753735,0.006061718034766238,0.0021424341164943796,0.00046447244223502573,0.0,0.0,0.01051065486054605,0.0,0.0,0.0,0.0023085673047672063,0.0024542122941315875,0.003349709400009449,0.0026442399676514764,0.04349524007295079,0.0026110664580476827,0.009443679131989591,0.03711425419465262,0.009566322916138185,0.004884716054506005,0.010565250677353024,0.0,0.0014324381994981394,0.004190437552818354,0.021327237776015754,0.15564509128430182,0.03264928954017724,0.018165567149441,0.0016816142573953482,0.019812148260496314,0.003337732303069631,0.0058848376033181,0.0008278369035863547,0.003615716407913556,0.005972045532900479,0.0040841466719200225,0.002188849577338576,0.0001776730053516693,0.0042806027029373295,0.010033016937834587,,0.05039011921413423,0.0036710710733055666,0.03119303565450948,0.00013020849313783765,0.0010869391635062666
15-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.939301597198684e-05,0.0008012783433259061,0.011100512792729444,0.0,0.0,0.0,0.0017206237647980837,0.000331042377775899,0.0026087025389422013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56869979990383e-05,9.132859608541406e-05,,0.0005232492456430263,0.0,0.00028451665931889257,0.0,0.0
15-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003153319084897389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003611185679205855,7.356497283908865e-05,6.481248543955779e-05,0.0,0.0,0.00020216477816832975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011575368573616433,,0.0006631879973847658,0.0,0.0005259281458481016,0.0,0.0
15-2030,0.0,0.0,0.001046835670373627,0.0,0.0,0.0019796733374987502,2.3066187423330232e-05,0.00010404513700532569,0.0,0.0,0.0,0.000429550886512783,0.0007558494442165189,0.0,0.0007403123582474308,0.0007863645747686915,0.0003085512380815764,0.00019739076907047745,0.0003544776271229966,0.0018726588278525607,0.003477006978118066,0.001024339357722822,0.00020469938022032286,0.007272879523727671,0.0,0.0018289250692404859,0.0010234711526889162,0.0,0.0,0.0,0.0,0.0004723889824964517,0.0,0.00021356810926075696,0.0,0.0026637315055006226,0.0017021149781880367,0.0013957122500039372,3.888588187722759e-05,0.003843197930709537,0.0,0.0019498143481471047,0.005816797120659842,0.012728661786861585,0.00796655583652872,0.009601778869675469,0.0,0.0,0.0004108272110606229,0.007891502822499853,0.017287768617185836,0.016883652457004805,0.004814727902667962,0.0,0.003335718839777441,0.0009666656396868329,0.0017915096024861373,0.0,0.000758854060920129,0.0,0.0,0.0,0.0,0.0005692873159916654,0.0030280809423781137,,0.005743573114965312,0.0008621454793369134,0.0040166872445398395,5.762099983685919e-05,0.0004810018137355318
15-2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001531680741201581,0.0,0.0,0.0,0.0,0.0,0.0005325145822342984,0.0,0.0,0.00015215229129137388,0.0,0.0008198629620733213,0.00016810637290542586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009455486972380606,0.0,4.698347826860494e-05,0.0020590432285521564,0.000912022495631827,0.00046227596730340735,0.002141048461505679,0.0,0.0,0.0,0.006048736012669807,0.004138029722198737,0.0034188586069366735,0.001153528560014199,0.0,0.0058290844371868406,0.0008116343578502654,0.0029532764356135113,0.0,0.0004910232158894952,0.00043831526846976,0.0,0.0,0.0,0.0005583394829918256,0.0021617312980912514,,0.00464840027524735,0.0015296129472106529,0.00309948382284889,0.0,0.0
15-2090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031292246745083003,0.0,0.0,0.0,0.00020180155266150365,0.000662084755551798,0.00025924994175823116,0.0,0.0,0.0004043295563366595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019115287552761082,,0.001095172839717962,0.0,0.000702734463644275,0.0,0.0
17-1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0021970543520722047,0.0,0.0,0.0,0.0014375000342520194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000545350195573841,0.0,0.0,0.0,0.0,0.0,0.0014484722185369512,0.0,0.00021260511867450917,0.0,0.0,0.0,0.0,0.0004723889824964517,0.0,0.0,0.0,0.0,0.0,0.0,0.00039858028924158283,0.0,0.0,0.0,7.721412107070587e-05,8.921959196398308e-05,0.0,4.1174008875109214e-05,0.0,0.0,0.0,0.05550073754908881,0.00011034745925863299,0.0014906871651098293,0.004112580083528884,0.0,0.0006401884641997109,0.0,4.3430535817845757e-05,0.0,0.0,0.0002739470427936,0.0,0.00012875585749050447,0.0,5.473916499919859e-05,0.001436552370242577,,0.003072568244764282,0.0,0.0020862418964019513,6.285927254930093e-05,0.0005247292513478528
17-1020,0.0,0.0,0.0012165928061098907,0.003752666928725265,0.003269088326859501,0.0,0.002150921977225544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015982389033003736,0.0,0.0,0.0,0.0003050157087864712,0.0,7.04752174029074e-05,0.0002316423632121176,0.0,0.0,0.0,0.0,0.0,0.0,0.020164223564624457,0.0007172584851811144,0.0011828278592719297,0.0005015341565279127,0.0004671150714987079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016421749499759576,0.0010269157257511092,,0.005883511866707051,0.0,0.0032527754902252626,0.0,0.0
17-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021814007822953637,0.0002565286065551453,0.024620968331538737,0.0,0.0,0.06913800116280029,0.0,0.0,0.00016810637290542586,0.0,0.0,0.0,0.0029927245517618116,0.0,0.0,0.0,0.0,0.0,0.00459175203418168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009027964198014637,0.0025012090765290144,0.0018633589563872865,0.0,0.0,0.0009434356314522055,0.0,0.0,0.0,0.0,0.00032873645135232,0.0,0.0,0.0,0.0,0.0009886851506455871,,0.005664477298763459,0.0,0.003334740141469832,0.0,0.0
17-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001664722192085211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012826430327757266,0.0,0.0,0.0,0.0,0.0,0.0,7.910888136725923e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002283543885380173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566429804270703e-05,,0.00026162462282151313,0.0,0.00023608849880486625,0.0,0.0
17-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039568419147707505,0.0,0.0,0.0,0.0,0.0,0.006327526212431075,0.0,0.0,0.0,0.0,0.022956162938052995,0.0005735393899126294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020445683624915503,9.195621604886082e-05,0.001085609131112593,0.00012036819756669904,0.0,0.002324894948935792,0.00027358461500570744,0.0014006347801255256,0.0,0.0,0.0,0.0,0.0,0.0,0.0002846436579958327,7.646115021104433e-05,,0.0004380691358871848,0.0005562228898947829,0.0005733077407963038,0.0,0.0
17-2040,0.0,0.0,0.0006224428310329673,0.0,0.00048688549548971295,0.0006468239617570174,8.07316559816558e-05,6.242708220319541e-05,0.0,0.0,0.0,0.0005906324689550766,0.0,0.0031804033880721227,0.015482739492312646,0.0025246441610994835,0.0007713780952039408,0.0003947815381409549,0.0006271527249099171,0.0012313373114646974,0.0023806534264592164,0.0015759067041889571,6.823312674010762e-05,0.0,0.0,0.0013243940156569035,0.0007070356272198794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038182977990426615,0.0,0.0024304682039834173,0.0003611045927000971,0.0028961134432919887,0.0005054119454208243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012531132951254487,,0.000717946639370664,0.0,0.0007478315866626275,0.0,0.0
17-2050,0.0,0.0,0.0013297642299340666,0.0011794096061707976,0.0015302115572533835,0.004645372088982216,0.019289099232759906,0.0,0.0,0.0,0.0006764706043538915,0.0,0.0,0.00019877521175450767,0.0002552801235335968,0.0,0.0022369964760914286,0.00027634707669866844,0.002944891056098741,0.0010517672868760957,0.0018481388442249179,0.00047277201125668714,0.0,0.0017041056624633873,0.0007900757555656098,0.00018919914509384336,0.00041037732209265725,0.0,0.0,0.0,0.0,0.0100382658780496,0.0,0.0,0.0,0.008168776616868576,0.0005937610389028034,0.0008374273500023622,5.8328822815841396e-05,0.0,0.0,0.0004345971739845956,0.0,3.965315198399248e-05,0.0,0.00020587004437554608,0.0,0.0,0.0,0.09294023613497304,0.0007540409716006587,0.007372420218749699,0.0036210766101315295,0.005418534829385011,0.0010445180205363703,0.0,5.4288169772307194e-05,0.0,0.0,0.0,0.000345139155373523,0.0003862675724715134,0.0,0.0002518001589963135,0.0077576208651622056,,0.04444576441188729,0.0001390557224736957,0.025422911401097967,0.0,0.0
17-2060,0.0,0.0,0.0,0.0,0.0,0.00043121597450467827,1.7299640567497674e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001914600926501976,0.00024832565519011313,0.0,0.0,0.0,0.0005900157950768342,0.049743126858121524,0.00220626938586454,0.0001091730027841722,0.0012476487885892658,0.0,0.0022703897411261204,0.0015376788815761012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888588187722759e-05,0.004880251340583539,0.0,0.0004933265218203518,0.0021877334303366663,5.947972797598872e-05,0.00012327359128090864,5.7643612425152905e-05,0.0,0.0003704581550426223,0.0,0.005804449922605881,0.029591510324523413,0.003953561611813025,0.001153528560014199,0.0,0.00047171781572610274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.473916499919859e-05,0.0005246084472813318,,0.0030056410156704067,0.0,0.0017147424837271879,0.0,0.0
17-2070,0.0,0.0,0.0003678071274285716,0.0010721905510643615,0.0034081984684279907,0.03947586239329191,0.004544038922396056,0.0002705173562138468,0.0,0.0,0.00033823530217694573,0.0029531623447753832,0.0003239354760927938,0.0005045832298383656,0.002718733315632806,0.001986605241520905,0.0016970318094486699,0.00280294892080078,0.00452640662326288,0.02555024921289247,0.19793880265520775,0.09029945415002724,0.003479889463745489,0.04327211164326673,0.0010534343407541463,0.011604214232422394,0.005418958373657257,0.0,0.0,0.0,0.0,0.009802071386801373,0.0007813413791219936,0.0,0.0,0.0035516420073341635,0.0011083539392852332,0.0010467841875029529,0.00039858028924158283,0.0019826021071120627,0.001974220980475077,0.031267504787756584,0.0008493553317777645,5.947972797598872e-05,0.00010786439237079506,4.940881065013106e-05,0.0,0.00032106373437027267,0.0,0.0401160244422368,0.024000572388752674,0.021047854646496392,0.006469790619210073,0.001961883300294573,0.0017520947441255245,0.0,0.00013029160745353725,0.0,0.0,0.0,0.0,0.0,0.0,0.002014401271970508,0.003200643675615397,,0.016403255421553475,0.0,0.009419694005098064,0.0,0.0
17-2080,0.0,0.0,0.0012165928061098907,0.0026804763776609036,0.0,0.002273684229206485,0.00016722985881914419,8.323610960426055e-05,0.0,0.0,0.0,0.0010738772162819574,0.0,0.0006727776397844875,0.0007658403706007905,0.00024832565519011313,0.0006171024761631528,0.0010264319991664828,0.0003544776271229966,0.0007439329590099214,0.0005011901950440456,0.000551567346466135,0.00028657913230845203,0.0013085097051058153,0.0,0.0002522655267917912,0.00018788359324724066,0.0,0.0,0.0,0.0,0.0008266807193687905,0.0,0.0,0.0,0.0019534031040337897,0.0,0.0003489280625009843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014375705343544484,0.00012873870246840515,0.002090202655425739,0.0005918103047029369,0.02485052180373126,0.000539106075115546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016421749499759576,0.0015515241730324411,,0.008889152882377457,0.0,0.0049094326311481425,0.0,0.0
17-2110,0.0,0.0,0.002687821315824177,0.003752666928725265,0.005494850591955332,0.004821778624006857,0.0033099978952478883,0.007106282857463744,0.03018470587297356,0.013104224910236682,0.0099779414142199,0.026202604077279763,0.009178171822629158,0.0022935601356289348,0.0205755779568079,0.04767852579650172,0.028001024855903053,0.022226200597335762,0.043082665450333436,0.059129843810960994,0.11627612525021856,0.06335144950839608,0.033488818604044825,0.08191879363127569,0.03858203273012061,0.07750858310677783,0.004331211254857443,0.00016803404835250035,0.0,0.0,0.0014752867508684988,0.0031886256318510494,0.0017580181030244857,0.0006407043277822709,0.0,0.007280866115035035,0.012073141124357003,0.01688811822504764,0.00028192264360990006,0.0042092167812533025,0.0,0.0005403100000889567,0.001158211816060588,0.00020817904791596052,0.0,0.0009552370059025338,0.0,0.000271669313697923,0.0,0.01899589878605786,0.007043846149342739,0.02294361984560346,0.008395681780277258,0.007286995115379843,0.0011456004096205353,0.0001823897433371383,0.00018457977722584446,0.0,0.00040174626754595064,0.0002739470427936,0.00040266234793577684,0.00012875585749050447,0.0,0.0009524614709860554,0.006607751128632184,,0.0030421467769943386,0.00016686686696843484,0.0019267209247980316,2.24497401961789e-06,1.8740330405280457e-05
17-2120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004102042240390466,0.0,0.0,0.0,0.0008708495237241118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00210298460141988,0.0,0.00011342184951922613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012000152741455568,,0.0006875251716007205,0.0,0.0003738416570120332,0.0,0.0
17-2130,0.0,0.0,0.0,0.0025732573225544673,0.0,0.0004116152483908293,1.7299640567497674e-05,3.1213541101597706e-05,0.0012237042921475767,0.0,0.0,0.0011812649379101532,0.0,0.0006574872388802946,0.0011615245620778655,0.003559334391058288,0.0038568904760197045,0.008685193839101008,0.003272101173443046,0.003386177606527918,0.007486528538470431,0.0059096501407085895,0.0010234969011016144,0.009768177100906203,0.0006583964629713415,0.0022073233594281727,0.00031643552546903694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001065492602200249,0.00011875220778056069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031863403051816367,0.00011034745925863299,0.001733733985508171,0.0005817796215723787,0.0,0.0005728002048102676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284349899951915e-05,0.0001794713109120346,,0.0010282456106240863,0.0,0.0007154919341364694,0.0,0.0
17-2140,0.0,0.0,0.0012731785180219786,0.003002133542980212,0.00827705342332512,0.00337132489158203,0.003050503286735423,0.0010612603974543221,0.005302718599306166,0.0,0.0015220588597962559,0.004510284308384222,0.0008638279362474501,0.0013149744777605891,0.005807622810389328,0.01622394280575406,0.006016749142590739,0.010974926760318547,0.04523679872285011,0.11341129695802973,0.07151357595534726,0.06933989498431412,0.024209113367390185,0.05221866637119951,0.014353042892775244,0.032353053811047215,0.006333654814466192,0.0005461106571456262,0.0,0.0,0.0005901147003473995,0.006967737491822663,0.0,0.0,0.0,0.0037292241077008714,0.0018604512552287842,0.001953997150005512,0.0001458220570396035,0.0003965204214224125,0.0,8.222108697005863e-05,0.0,0.0,0.0,9.058281952524028e-05,0.0,0.00044454978605114673,0.0,0.04445475782445914,0.004800114477750535,0.01785583973859817,0.012748998258939541,0.0049514197578863035,0.0011119062799258136,7.295589733485531e-05,0.00020629504513476732,0.0,0.0,0.00257510220225984,0.0,0.0006008606682890208,0.0,0.001707861947974996,0.002013336916820852,,0.008956080111471332,0.00011124457797895656,0.005473060485406385,3.741623366029818e-06,3.123388400880076e-05
17-2150,0.0,0.0,0.000961957102505495,0.018977772753839196,0.0026430926898012986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010461817335346373,0.0,0.0006967342184752463,6.018409878334952e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.885017930150055e-05,,0.00027987750348347913,0.0,0.00015218332940312857,0.0,0.0
17-2160,0.0,0.0,0.0,0.0,0.0,0.012015245107789445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.397316157075854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021879536762247236,0.0,0.00021064057767856284,0.00042128869148344664,0.0033632285147906964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003122163633617643,,0.0017887823048726712,0.0,0.0009726499748808652,0.0,0.0
17-2170,0.0,0.0,0.026765041734417596,0.0,0.03561219624153329,0.0008036297706678094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005321059514659128,0.00015316807412015809,0.0,0.0,0.0,0.0,0.0013852544753977845,0.0,0.0,0.0,0.0,0.0,0.0,5.438735593999072e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022730508846938644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018491038692136294,0.0,0.0,0.0,0.0,0.0025650039456712177,0.00023908616172703813,0.009576044723694664,0.00019058297948060682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.371762517587027e-05,,0.0003650576132393206,0.0,0.00022530861462948022,0.0,0.0
17-2199,0.0,0.0,0.0023200141883956056,0.000750533385745053,0.0029908680437225224,0.003430127069923577,0.0015166018230839628,0.0007699340138394101,0.0020395071535792945,0.0,0.001352941208707783,0.0024162237366344044,0.0008638279362474501,0.00044342162622159405,0.0029357214206363635,0.00397321048304181,0.0020827208570506402,0.002171298459775252,0.005998852151312251,0.01585346788510798,0.027314865629900483,0.013474002320815583,0.003998461226970307,0.019232049619229658,0.006847323214901951,0.008703160674316795,0.0024424867122141286,0.0,0.0,0.0,0.000505812600297771,0.0,0.0,0.00018687209560316236,0.0,0.0031964778066007472,0.0014250264933667284,0.0020935683750059057,0.0001361005865702966,0.000518526704937001,0.001401060050659732,0.0014329960871924505,0.0007206651299932548,0.0,7.70459945505679e-05,0.0005599665207014854,0.0,0.00022227489302557336,0.0,0.01746114487239537,0.008570319335753829,0.009527435359614997,0.006279207639729467,0.0020553063145943144,0.0019205653925991326,0.00016415076900342448,0.0004017324563150732,0.0,0.0,0.00021915763423488,0.000345139155373523,0.0,0.0,0.000503600317992627,0.00369349833936128,,0.021161172980772622,0.00016686686696843484,0.011546595965809427,5.986597385647708e-06,4.997421441408122e-05
17-3010,0.0,0.0,0.00011317142382417589,0.0008577524408514891,0.002573537619017054,0.0053117967768530824,0.010852641182676873,0.0001352586781069234,0.0014276550075055063,0.0,0.021647059339324527,0.000859101773025566,0.0008638279362474501,7.645200452096449e-05,0.0007020203397173912,0.004511249402620389,0.0130362898089466,0.0022897329212175385,0.03288461679310261,0.02395977185225057,0.016351330113311986,0.024505349250138284,0.0027156784442562837,0.014302315381389144,0.047404545333936586,0.007883297712243473,0.0020469423053778323,0.0,0.0,0.0,0.000168604200099257,0.0009447779649929035,0.0,0.0,0.0,0.0014206568029336653,0.000395840692601869,0.0006280705125017717,0.0006999458737900967,0.0,0.0,0.0014212502176252993,0.0,0.0,0.0,0.0,0.0,0.0004692469963873216,0.00010955392294949945,0.05308442948432607,0.0027402952382560523,0.004245217796291036,0.007191999804610268,0.0009342301429974158,0.0004043295563366595,0.0,7.600343768123007e-05,0.0,0.0,0.00038352585991104,0.0,0.0,0.0,0.000547391649991986,0.0003217740071381449,,0.0018435409468585693,0.0,0.0012124258288659473,2.3946389542590832e-05,0.0001998968576563249
17-3020,0.0,0.0,0.005403935487604398,0.0072908957472376575,0.01418923443998592,0.01724863898018713,0.0035637259569045207,0.0034855120896784106,0.009789634337180613,0.0019413666533683973,0.00498897070710995,0.008805793173512051,0.0019436128565567627,0.0030580801808385797,0.012610838102559682,0.027936636208887727,0.01319056542798739,0.024002717518970058,0.02451349129104415,0.05235748859790516,0.17507200000632317,0.07241291305748258,0.01387861797893789,0.046832475259484876,0.012641212089049756,0.04635379054799162,0.006640201729764321,0.0,0.0,0.0,0.001180229400694799,0.005196278807460969,0.0,0.0001334800682879731,0.0,0.012963493326769696,0.006650123635711398,0.0032799237875092524,0.00016526499797821727,0.0008540439846021193,0.0012100064073879504,0.0028072628265491447,0.000540498847494941,0.0,0.0,9.058281952524028e-05,0.0,0.000543338627395846,0.0,0.06032804311143899,0.018814241803596924,0.0,0.013130164217900754,0.021674139317540045,0.004279154471229646,0.00016415076900342448,0.0007817496447212236,0.0,0.0,0.00087663053693952,0.0,0.00047210481079851637,0.0,0.002496105923963456,0.06311292624111989,,0.0405153107760106,0.000389356022926348,0.023540410010638804,2.993298692823854e-06,2.498710720704061e-05
17-3030,0.0,0.0,0.0005941499750769234,0.0006433143306386168,0.0010433260617636706,0.004743375719551461,0.001210974839724837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019087256845084434,7.695858196654359e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014206568029336653,0.0,0.0,0.0,0.00012200628351458847,0.0,0.00011745869567151234,0.0,0.0,0.0,0.0,0.0,0.0,0.00013694240368687432,0.01867195418836439,0.00038621610740521546,0.0,0.0020161673092422092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56869979990383e-05,0.000890984792042586,,0.0051047222917965,0.0,0.0028025002147389834,5.238272712441744e-06,4.372743761232107e-05
19-1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007158305425966407,0.0,0.0,0.0,0.0,0.0,0.0,0.0005360882594205533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016019548476869994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002791424500007874,2.9164411407920698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003966993679951137,0.00022069491851726597,0.003678108548694905,0.0006820864528779613,0.0,0.0,0.0,0.0,0.0,0.0,0.0019176292995552,0.0006327551181847922,0.0,0.0,0.0001313739959980766,0.00033026969049492757,,0.0018922152952904787,0.0,0.002847409680199157,0.0,0.0
19-1020,0.0,0.0,0.0,0.0,0.0,0.00011760435668309407,0.0,0.0003953715206202376,0.0,0.0,0.0,0.0,0.0,0.0,0.010951517299591302,0.0,0.0,0.0,0.0,0.0,0.0027878704599325036,0.0,0.0,0.0,0.0,0.0030902527031994417,0.0008009774238434997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021444070253872415,0.0007908234580202031,0.0018957651991070655,0.0019860752598505342,0.0,0.014387393379646132,0.002444022560717653,0.0011074786633550667,0.0,0.0,0.00306820687928832,0.0,0.0,0.0,0.0010509919679846129,0.0,,0.0,0.0002781114449473914,0.003784483488865273,0.0,0.0
