,111CA,113FF,211,212,213,Hydroelectric power generation,Nuclear electric power generation,Solar electric power generation,Wind electric power generation,Geothermal electric power generation,Biomass electric power generation,Other electric power generation,Electric bulk power transmission and control,Electric power distribution,Coal electric power generation,Gas electric power generation,Natural gas distribution,"Water, sewage and other systems",23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
31-9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84372348390317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.455401662049862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.65005141913176,0.0,96.03410475449671,24767.350131584375,142.08247650378672,4.5025495224513765,17.35553012010411,0.0,0.0,0.0,0.0,7.501018656618156,0.0,122.01376970067263,4.96367666455225,513.8577426961474,74.34735439665016
31-9092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.622948271414931,0.0,0.0,0.0,54.17233049156114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.93388734995383,0.0,0.0,0.0,0.0,0.0,22.861524408032867,257.7355984641118,353.9046657291532,700.5468409559728,0.0,223.66652784756974,39573.61805920698,6378.8786566617655,846.4793102208587,53.994982595879456,0.0,3.527410100227349,0.0,0.0,60.008149252945245,0.0,94.31739252935431,3.8369525137029665,712.5398559407669,1953.2112105062808
31-9093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.265585225854753,0.0,0.0,0.0,0.0,0.0,0.0,3.2559347716285445,0.0,26.50818470809896,0.0,0.0,0.0,15.752237944354658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.42094120524848,49.19138210907148,62.16634904829289,0.0,19.82639582028319,874.2500356083166,2693.3216699893637,11.870357831917266,0.0,0.0,0.0,0.0,0.0,18.216759594644092,0.0,2.80706525384983,0.11419501528877878,38.67386525075143,517.2451655881233
31-9094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4098349734635414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.45811362747648,163.97127369690497,1010.8561799029138,0.0,8.674048171373895,1462.451594653561,770.5241995013049,0.0,1.9283922355671235,0.0,0.0,0.0,0.0,0.0,0.0,6.736956609239594,0.27406803669306906,29.83568198695116,202.86206699657404
31-9095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.999977793758674,0.0,96.68214658972146,45.90938228835636,993.9277941962318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.046168051708218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.40110139518043,193.60689106010497,1.227968051577648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.619927570259842,0.10658201426952685,10.316376438249545,50.98104301484583
31-9096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.651706472328451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12073.808206907363,0.0,13.060157363086743,0.0,109.6647518809414,4.601315976885876,31.226917912920154,0.0,0.0,13.618666783846729,2.204631312642093,0.0,0.0,217.5295410419265,0.0,12.538224800529244,0.5100710682898785,172.58889813322193,4.248420251237152
31-9097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2559347716285445,0.0,9.639339893854165,0.0,0.0,0.0,3.073607403776519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.09685604579414,42.35924570503378,145.22894987752457,0.0,9.913197910141594,5477.099784486489,3137.5245773006527,3.6839041547329443,35.675256357991785,0.0,0.0,0.0,0.0,0.0,0.0,4.678442089749717,0.19032502548129793,32.03944485635293,748.7840692805481
31-9099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.32792612927377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.91022868963401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.887719298245614,0.0,0.0,0.0,0.0,0.0,7.03431520247165,81.00261666014943,46.458527547456406,0.0,0.0,44.60939059563718,1345.118037242971,1619.896366732733,401.1362301820317,40.174838240981735,0.0,2.645557575170512,1.0041243837403364,3.1915628659595017,229.31685607375508,0.0,309.52572865784134,12.591903685842672,1752.5840230885533,416.345184621241
33-1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.957630877098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.7210247497521,32.126864301243096,2411.6928146359223,20.179996193376475
33-1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.77281050160732,0.0,3.1226917912920156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.4333606140335,99.96941177981579,6642.10791137056,9.558945565283594
33-1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.921069210692107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7423417819934692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.836649090198119,0.0,53.80784833591738,0.0,0.0,0.0,0.0,0.0,0.0,4.255833369952103,0.0,0.0,0.0,0.0,0.0,1200.6753779133676,48.84501453952031,3671.3184637519194,0.0
33-1090,0.0,0.0,0.44932049830124576,0.0,0.0,0.0,104.51817666921734,0.0,0.0,0.0,0.0,0.0,0.2075461644402901,4.102975401081876,0.0,0.0,0.0,0.0,12.878499762303901,0.0,0.0,0.0,0.0,0.0,10.230891901127691,0.0,0.0,0.0,0.0,4.036436236585975,5.173253458604491,0.0,0.0,0.0,0.0,0.0,8.953820621978497,0.0,13.655731516293404,0.0,2.1691507247693913,116.0312470164623,12.67863054057814,8.87168588050922,13.098070175438595,0.0,0.0,2.4565345588384813,0.0,20.56756336495102,29.3318649815582,0.0,0.0,10.954740013455146,6.642965997541991,33.91339285714285,11.028324035582743,9.636934441366574,0.0,2.3921417468912956,37.03400772162053,0.0,0.0,0.0,76.58429211505036,151.67342816963708,1996.1144513741776,3.031334732275482,89.8383560606582,0.0,201.413620538335,22.103424928397665,0.0,134.48433449048645,163.14271713551489,122.50317481632106,5.85119858759242,102.871113005049,0.0,237.66485815928567,9.668511294449937,862.4082974629672,52.043148077655125
33-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3033367018742701,5.875077617113348,3.7299174881077444,4.878822435652321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.61803653313558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.56756336495102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.128795147723295,0.0,704.7260913121606,3.789168415344352,11.771922518293145,27.607895861315257,3.1226917912920156,0.0,0.0,20.42800017577009,0.0,0.0,0.0,0.0,0.0,5707.886487178246,232.2041440882027,17445.717566489457,6.372630376855729
33-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8685332065620806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363874241831765,0.0,29.777158787837774,0.0,3.0978743469192485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.22627121005561,9.691350297507691,742.1731147883316,0.0
33-3010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.041538924464,0.0,0.0,0.0,0.0,0.0,5.142379294845663,0.0,0.0,0.0,0.0,0.0,0.0,7664.59810679517,311.8056827455008,23406.5645992994,133.8252379139703
33-3020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.337024085686948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1917.9741191137944,116.74854968559896,5873.421687524916,0.0
33-3030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.03116088835318,4.598252615628159,345.1806777346202,0.0
33-3040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.58724608151549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.644166844223344,0.0,122.20090738426263,4.971289665571502,451.1389059626619,0.0
33-3050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.83736842105263,0.0,0.0,13.756593529495495,0.0,17.13963613745918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.8853090388441,0.0,102.26815616481352,0.0,0.0,0.0,0.0,0.0,0.0,18.216759594644092,0.0,11954.91664077925,521.8373378322158,37870.85729917223,69.03682908260373
33-9010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.134437767140818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.7995389112464,0.0,206.41286499975755,8.397140124234864,630.3547806974934,0.0
33-9020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5428130454592202,10.68050795067617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.410297300375897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.989224062273687,0.0,0.0,0.0,0.0,0.0,0.0,32.90810138392163,17.486304123621235,0.0,0.0,15.934167292298392,5.90485866448177,248.69821428571427,0.0,77.09547553093259,0.0,0.0,0.0,0.0,151.48630064529777,112.5490432395464,86.89371605361484,281.4840198463535,663.9784003393299,0.0,3.7174492163030983,0.0,0.0,0.0,0.0,0.0,4.409262625284186,2.008248767480673,0.0,60.008149252945245,0.0,46.59728321390719,1.8956372537937274,152.3351383626909,0.0
33-9030,0.0,0.0,2.021942242355606,28.221993018089496,56.34372584385468,0.0,817.7811664624321,0.0,0.0,0.0,0.0,0.0,3.831621497359201,74.41232818849271,18.616284605823473,24.410763449373043,14.228407078916916,0.0,137.37066413124163,37.20400696424516,12.829331602855289,55.13172660717148,0.0,31.244816659121774,111.40304514561264,9.876909458775922,32.1662970394621,176.78693039938253,9.58174730566384,34.71335163463938,146.14441020557686,4.2117265420741745,5.967046504465661,15.241137299328562,7.343357818868445,15.57240572405724,80.58438559780647,24.18042359598874,285.9670835176736,36.70316662765857,107.52790021356842,646.1902780998104,554.0177345307176,41.823662008114894,30.226315789473684,7.126188966391883,92.43837981497971,11.791365882424712,0.0,203.61887731301508,322.0864404705718,0.0,195.4141333081571,60.74901280188762,79.7155919705039,372.01964285714286,96.497835311349,120.46168051708219,0.0,100.91594589851583,1562.332969815483,48.9946002621232,7.271342430974293,144.20346165066883,734.9146493348102,766.5657045330306,36850.017609391034,25.766345224341595,928.1231543370069,212.42742093289797,2780.75704014554,451.48292029671524,151.70018919794705,2326.238520015819,1248.2622492179532,1138.3423430336281,848.4237952009009,1771.3119770556873,0.0,688.8538132947485,28.023456751866306,5275.121959636396,798.7030072325847
33-9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.9724606133393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.032783244878472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799098118488571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1573263433813885,0.0,0.0,0.0,0.0,1261.6112012741794,8.336170513757574,13.630647126444693,0.0,0.0,0.0,0.0,9.362833413894625,0.0,0.0,0.0,56.79342697153747,0.0,767.6387780861337,31.228530180971372,3060.518126506722,0.0
33-9092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4342666032810403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.324984957882069,97.9204271961492,0.0,0.0,0.0,0.0,5.465709123230165,0.0,0.0,259.60187027183304,13.803947930657628,21.85884253904411,14.735616618931777,53.0307864780959,4.255833369952103,2130.555700537319,272.4524161215446,1.5957814329797508,2427.1153224628747,0.0,948.7880558012429,38.59791516760722,3214.6837975691997,7.434735439665018
33-9093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.812906549880854,0.0,0.0,0.0,0.0,0.0,34.96485772041673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.5750103979717,32.56841836035971,2444.839303557459,0.0
33-9099,0.0,0.0,0.0,0.0,0.0,0.0,11.025813910013023,0.0,0.0,0.0,0.0,0.0,0.9419402847674703,18.2159335900172,0.0,0.0,0.0,0.0,11.16136646066338,0.0,0.0,0.0,0.0,4.222272521502942,7.957360367543759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.080379099776188,0.0,0.0,0.0,0.0,8.032783244878472,0.0,0.0,0.0,22.28365367737976,0.0,0.0,0.0,0.0,1264.6239908900502,0.0,0.0,111.12264233398011,0.0,0.0,0.0,0.0,25.691964285714285,0.0,7.227700831024931,0.0,0.0,0.0,10.314652686762777,20.6021368877605,24.620103208650775,123.71308726277367,120.24560071106363,0.0,0.0,490.70329655200896,13.037061934509984,16.394131904283082,7.7771309933251045,81.63527130567489,45.96300039548271,31.746690902046144,21.756028314373957,1.329817860816459,141.44778038194238,0.0,510.6987385170792,37.71714951122613,5417.993956304157,25.490521507422915
35-1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00996655574182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.17859220790415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.524576330538196,0.0,74.99063934202754,0.0,17.289041646242918,5.069534788862412,0.0,3.5630944831959415,0.0,0.0,0.0,4.113512672990204,0.0,0.0,10.673881231117825,0.0,0.0,0.0,0.0,0.0,0.0,1.8245148916967506,28.246277075812273,0.0,0.0,0.0,10.309423938564471,153.03985545044463,0.0,0.0,0.0,9.202631953771752,99.9261373213445,146.12819813774013,15.748536590464843,39.15366700355935,381.40121708708216,467.9219628229968,2289.414429181616,135.0183358191268,0.0,39.6731889210776,1.6139562160814065,224.58178974350784,22.30420631899505
35-1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15139990492156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.6231521785976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.344246277465274,2.4266556448038723,838.8415731358203,35.53260409989225,249.73060155684217,0.0,0.0,0.0,0.0,0.0,0.0,9.598196236977142,3.9485202859789883,0.0,353.8802162009063,0.0,0.0,0.0,0.0,4.818467220683287,0.0,2.8381342759727235,43.93865322904131,3.43821756225426,0.0,10.551472803707476,167.89633271376425,654.5186675068122,335.38484108406755,0.0,172.2418136887102,36.04364181893937,539.4450069456957,748.651188778506,93.52702342500548,179.59616821197875,647.2797533917186,981.3642310422222,20720.424016525572,526.1428800570735,0.0,146.90308161814113,5.976205800112756,3244.2006771187544,208.1725923106205
35-2010,0.0,0.0,0.0,0.0,5.634372584385467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89843287378754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.84126513812873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.1966772630295,2.4266556448038723,810.3327350388512,59.430638715748984,504.4558151448212,0.0,12.090526315789473,95.31277742549145,5.3978615950353115,0.0,0.0,43.87746851189551,9.589263551663258,5.273439124107823,208.55121790030213,0.0,0.0,11.304464285714285,0.0,13.250784856879038,0.0,10.379462494985958,160.68993180906537,4.297771952817825,0.0,12.310051604325388,132.54973635297176,219.99479221001414,792.4903487921035,0.0,573.7263290494449,213.96119292519325,2238.1893414085525,3898.7985637590327,1047.116983912948,0.0,2313.5400994866127,3103.079053885553,49256.719528213805,1339.4676172532422,0.0,370.34547582458765,15.066129017099545,10419.994434073726,719.045127521888
35-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0412123432315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.70483976488714,1.8199917336029041,5687.8230790203115,301.8699109371377,635.0841298053232,0.0,0.0,0.0,0.0,0.0,0.0,13.711708909967346,38.35705420665303,0.0,76.3593041918429,0.0,0.0,0.0,0.0,0.0,0.0,3.8112088848776566,59.003334336141194,4.297771952817825,0.0,5.275736401853738,47.128795147723295,106.58132790298822,545.9145777770259,0.0,192.68778437837727,83.59057358009342,1003.9454109003831,1147.3314828573825,249.08399709408675,0.0,450.62664030404386,490.6821155211111,12158.79066501705,303.255468546134,0.0,117.52246529451293,4.780964640090206,2402.7109581672203,275.08521126760564
35-3010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15139990492156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.9416616385812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.704906383611114,0.0,48.34107329486073,0.0,18.057443497187048,0.0,0.0,0.0,0.0,0.0,0.0,32.222515938423264,0.0,0.0,156.82394731873111,0.0,0.0,0.0,0.0,0.0,0.0,4.216656638588045,65.28028479743281,0.0,0.0,0.0,13.254973635297176,47.82495482826395,267.4720227960165,0.0,14.869796865212393,0.0,0.0,8.595776361043535,0.0,457.9276706068462,1492.0944723961686,1439.9143662836425,12805.614072518174,4449.175637468369,0.0,37.42753671799774,1.5226002038503834,114.29823766047026,0.0
35-3021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.585666508202602,0.0,0.0,4.4461069844493135,2.103282438540403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.98033659440586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.9999111750347,8.796626712414037,3302.0671604489485,876.9949808371637,1944.056682888648,3.8021510916468086,28.21122807017544,5.344641724793912,0.0,10.317445147121623,0.0,10.969367127973877,0.0,7.031252165477098,463.90329966012087,0.0,0.0,0.0,0.0,9.636934441366574,0.0,8.352223726434014,129.3051795026073,27.50574049803408,0.0,0.0,503.6889981412927,282.85044712716103,752.2650641137964,0.0,0.0,0.0,1130.4144284477097,1309.013942981773,214.69433555980643,245.9871687832315,1209.9016643779808,518.7975982658405,84093.42610087826,492.9240831491931,0.0,369.4097874066377,15.028064012003286,12332.055314399964,365.36414160639515
35-3022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.222272521502942,0.0,0.0,0.0,0.0,0.0,0.0,777.9279888376503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.73764521600694,7.2799669344116165,783.0634116417503,0.0,358.07526253996446,0.0,0.0,0.0,0.0,0.0,0.0,4.113512672990204,6.204817592252697,0.0,2445.1398697129907,0.0,0.0,0.0,0.0,8.432317636195753,0.0,7.460238668271158,115.49588848776574,0.0,0.0,0.0,8.836649090198119,106.58132790298822,335.38484108406755,0.0,0.0,14.570833926805276,256.84139983376826,66.7195974690522,24.104902944589043,709.0218394340203,964.74666241218,389.2655527633371,7765.604380023795,142.51935447574496,0.0,105.91992891193361,4.308958576896585,2177.4075207271108,44.6084126379901
